"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","27 Mar 2020 03:55:34 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
27-03 03:55:34,15.309,4.435,57.319,21.087,1.851,440946688,349003776,116834304,2980663296,0,0,228658.008,3400611.610,11.081,32.941,714.113,1240.464,1.530,1.350,1.240,2,0,22.598,0,0,13,3,0,6,0
27-03 03:55:35,12.935,23.881,10.448,42.786,9.950,441073664,348626944,116838400,2980777984,4058,1944,0,1019904,0,102,1145,2489,1.530,1.350,1.240,1,1,277,0,0,13,3,0,6,0
27-03 03:55:36,27.179,33.333,33.333,5.128,1.026,441397248,348221440,116838400,2980806656,3453,1986,0,339968,0,27,1952,5815,1.490,1.340,1.240,1,0,312,0,0,13,3,0,6,0
27-03 03:55:37,23.232,31.313,37.374,5.051,3.030,442937344,346632192,116838400,2981015552,9023,1728,0,16384,0,4,1824,4924,1.490,1.340,1.240,1,0,204,0,0,13,3,0,6,0
27-03 03:55:38,18.090,27.638,50.251,0,4.020,572805120,216276992,116838400,3109011456,5973,1944,0,0,0,0,1741,4232,1.490,1.340,1.240,1,0,279,0,0,15,5,0,7,0
27-03 03:55:39,38.806,7.960,47.761,3.483,1.990,595357696,193478656,116838400,3109224448,3908,1728,163840,0,7,0,728,1066,1.490,1.340,1.240,0,1,36,0,0,15,5,0,8,0
27-03 03:55:40,8.500,3,45.500,39,4,598237184,190017536,116842496,3109777408,10998,1944,544768,262144,44,2,514,818,1.490,1.340,1.240,1,0,2,0,0,15,5,0,8,0
27-03 03:55:41,16.500,3,46.500,31,3,608079872,179544064,116973568,3110236160,3764,1944,450560,0,65,0,605,830,1.450,1.340,1.240,1,0,0,0,0,15,5,0,8,0
27-03 03:55:42,35.859,1.515,46.970,14.141,1.515,616845312,170627072,116973568,3110297600,4481,1944,94208,0,15,0,565,723,1.450,1.340,1.240,0,1,0,0,0,15,5,0,8,0
27-03 03:55:43,24.876,3.980,48.259,22.388,0.498,635015168,151449600,116981760,3111190528,5243,1728,573440,3645440,36,8,531,808,1.450,1.340,1.240,0,2,0,0,0,15,5,0,8,0
27-03 03:55:44,32.500,9,41.500,16.500,0.500,649596928,135688192,116985856,3112120320,4499,1944,176128,4583424,14,12,811,1362,1.450,1.340,1.240,0,4,0,0,0,15,7,0,8,0
27-03 03:55:45,9.500,7,30.500,52,1,659439616,125452288,117092352,3112386560,4108,1944,0,1609728,0,56,639,1112,1.450,1.340,1.240,0,2,0,0,0,15,7,0,8,0
27-03 03:55:46,1.010,1.010,5.556,90.909,1.515,659652608,125194240,117116928,3112407040,2958,1728,0,1060864,0,99,373,583,1.570,1.370,1.250,0,3,0,0,0,15,7,0,8,0
27-03 03:55:47,2,0.500,0.500,97,0,659546112,125292544,117116928,3112415232,4313,1944,0,516096,0,68,326,543,1.570,1.370,1.250,0,3,0,0,0,15,7,0,8,0
27-03 03:55:48,1.508,1.508,1.005,95.980,0,660094976,124739584,117116928,3112419328,6420,1944,0,1732608,0,73,325,583,1.570,1.370,1.250,1,2,0,0,0,15,7,0,8,0
27-03 03:55:49,3.465,1.980,46.040,48.020,0.495,659779584,124837888,117178368,3112566784,2645,1728,0,2461696,0,60,411,771,1.570,1.370,1.250,0,1,0,0,0,15,7,0,8,0
27-03 03:55:50,3,1,46.500,49,0.500,660070400,124301312,117256192,3112730624,5736,1944,0,651264,0,42,530,905,1.570,1.370,1.250,0,1,2,0,0,15,7,0,8,0
27-03 03:55:51,1.010,2.020,48.990,47.980,0,660434944,123543552,117387264,3112955904,4627,1728,0,974848,0,74,566,983,1.530,1.360,1.240,0,1,0,0,0,15,7,0,8,0
27-03 03:55:52,2.488,2.488,47.264,46.766,0.995,660639744,123101184,117493760,3113082880,3406,1944,0,790528,0,59,488,878,1.530,1.360,1.240,0,1,0,0,0,15,7,0,8,0
27-03 03:55:53,1.010,1.515,47.980,48.990,0.505,660639744,123006976,117538816,3113127936,4131,1944,0,8544256,0,39,334,629,1.530,1.360,1.240,0,1,0,0,0,15,7,0,7,0
27-03 03:55:54,2.010,1.508,48.241,47.236,1.005,660922368,122400768,117637120,3113345024,3199,1728,0,806912,0,54,488,880,1.530,1.360,1.240,0,1,0,0,0,15,7,0,7,0
27-03 03:55:55,3,1,47,48.500,0.500,661008384,122212352,117690368,3113394176,3618,1944,0,442368,0,30,393,730,1.530,1.360,1.240,0,1,0,0,0,15,7,0,7,0
27-03 03:55:56,2.010,1.005,43.719,53.266,0,661008384,121516032,117710848,3114053632,6178,1944,0,1884160,0,20,347,831,1.640,1.390,1.250,0,1,0,0,0,15,7,0,7,0
27-03 03:55:57,2,1,36,61,0,661131264,121282560,117764096,3114094592,4098,1944,0,1007616,0,43,431,785,1.640,1.390,1.250,0,1,0,0,0,15,7,0,7,0
27-03 03:55:58,1.515,0.505,49.495,47.980,0.505,661073920,121315328,117809152,3114074112,3246,1782,0,1347584,0,42,379,738,1.640,1.390,1.250,0,1,0,0,0,15,7,0,7,0
27-03 03:55:59,1.493,2.985,45.274,49.751,0.498,661078016,121016320,117907456,3114246144,4465,2148,0,1105920,0,56,504,828,1.640,1.390,1.250,0,1,0,0,0,15,7,0,7,0
27-03 03:56:00,2,1.500,48,48,0.500,661352448,120586240,117972992,3114315776,8464,1728,0,450560,0,35,577,966,1.640,1.390,1.250,0,1,2,0,0,15,7,0,7,0
27-03 03:56:01,9.645,7.107,35.025,48.223,0,661680128,120098816,118067200,3114369024,7431,2160,0,507904,0,47,606,1055,1.670,1.400,1.260,0,1,0,0,0,15,7,0,7,0
27-03 03:56:02,4.020,3.518,44.724,47.739,0,662036480,119656448,118149120,3114373120,5358,2038,0,507904,0,48,547,971,1.670,1.400,1.260,0,1,0,0,0,15,7,0,7,0
27-03 03:56:03,16.080,11.055,21.608,50.754,0.503,662216704,119304192,118218752,3114467328,6070,1944,0,8646656,0,59,597,935,1.670,1.400,1.260,0,1,0,0,0,15,7,0,7,0
27-03 03:56:04,11.765,11.275,35.784,39.706,1.471,662302720,119115776,118284288,3114504192,3686,1944,0,1249280,0,42,545,813,1.670,1.400,1.260,2,1,0,0,0,15,7,0,7,0
27-03 03:56:05,11,7,32,50,0,662495232,118579200,118411264,3114717184,5386,1782,0,630784,0,56,689,1209,1.670,1.400,1.260,0,1,0,0,0,15,7,0,7,0
27-03 03:56:06,8.040,8.040,39.698,43.719,0.503,662880256,117940224,118587392,3114782720,3540,2106,0,884736,0,79,747,1358,1.700,1.410,1.260,0,1,0,0,0,15,7,0,7,0
27-03 03:56:07,3.061,4.082,44.898,47.449,0.510,663007232,117751808,118689792,3114741760,3499,1944,0,589824,0,46,552,987,1.700,1.410,1.260,1,1,0,0,0,15,7,0,7,0
27-03 03:56:08,14.428,12.935,33.333,37.811,1.493,663482368,117182464,118829056,3114688512,3420,1944,0,782336,0,64,691,1131,1.700,1.410,1.260,1,1,0,0,0,15,7,0,7,0
27-03 03:56:09,13.065,11.055,29.146,44.221,2.513,663773184,116760576,118939648,3114704896,4418,1728,0,782336,0,80,765,1159,1.700,1.410,1.260,1,5,0,0,0,15,7,0,7,0
27-03 03:56:10,25.248,25.743,0.495,47.030,1.485,664051712,116477952,118939648,3114708992,4008,1782,0,1204224,0,109,765,699,1.700,1.410,1.260,1,2,2,0,0,15,7,0,7,0
