-- Logs begin at Sat 2020-03-28 18:43:32 UTC, end at Sat 2020-03-28 20:53:57 UTC. --
Mar 28 19:42:30 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 19:42:31 ubuntu dstat.sh[13019]: [286B blob data]
Mar 28 19:42:31 ubuntu dstat.sh[13019]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 19:42:31 ubuntu dstat.sh[13019]: 28-03 19:42:31| 13   4  64  18   2| 420M 1149M 87.8M 2096M|   0     0 | 137k 1962k|8.40  25.5 | 594  1062 |1.72 1.60 1.39|2.0   0  22|   0     0 |systemd              1    0.3%   0    0 |bash                 162711749k1630k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:42:32 ubuntu dstat.sh[13019]: 28-03 19:42:32| 22  35  31  10   2| 420M 1149M 87.8M 2096M|4782B 2160B| 156k  140k|3.00  10.0 |1358  3348 |1.72 1.60 1.39|1.0   0 348|   0     0 |bash                 162716.5%1711k  23k|bash                 162711711k  23k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:42:33 ubuntu dstat.sh[13019]: 28-03 19:42:33| 19  27  33   0  21| 420M 1149M 87.8M 2097M|4355B 2160B|   0    12k|   0  3.00 |1363  4206 |1.58 1.58 1.38|1.0   0 167|   0     0 |systemd              1     13%   0    0 |bash                 162711178k9495B2.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:42:34 ubuntu dstat.sh[13019]: 28-03 19:42:34| 20  35  37   0   7| 421M 1147M 87.8M 2097M|5554B 1986B|   0    16k|   0  4.00 |1425  5872 |1.58 1.58 1.38|4.0   0 183|   0     0 |systemd              1     12%   0    0 |bash                 162711385k  11k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:42:35 ubuntu dstat.sh[13019]: 28-03 19:42:35| 16  14  69   0   1| 545M 1023M 87.8M 2219M|5057B 2052B|   0     0 |   0     0 | 940  2574 |1.58 1.58 1.38|  0   0  48|   0     0 |systemd              1     12%   0    0 |bash                 16271 116k 392B  0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 28 19:42:36 ubuntu dstat.sh[13019]: 28-03 19:42:36| 14  31  40  11   4| 546M 1023M 87.8M 2219M|4129B 2146B|   0    10M|   0  74.0 |1369  3110 |1.58 1.58 1.38|1.0   0 286|   0     0 |bash                 162716.0% 595k  18k|bash                 16271 595k  18k6.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:42:37 ubuntu dstat.sh[13019]: 28-03 19:42:37| 35   5  48  12   1| 566M 1002M 87.9M 2219M|4130B 2160B| 108k  280k|27.0  2.00 | 563   919 |1.58 1.58 1.38|1.0   0 9.0|   0     0 |keystone-manage      14334 37%5089k  81k|keystone-manage      143345089k  81k 37%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:42:38 ubuntu dstat.sh[13019]: 28-03 19:42:38|  6   2  46  41   4| 568M  999M 88.1M 2219M|4815B 1944B| 840k    0 |92.0     0 | 615  1025 |1.53 1.57 1.38|  0 1.0   0|   0     0 |keystone-manage      143347.0% 363k   0 |keystone-manage      14334 363k   0 7.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:42:39 ubuntu dstat.sh[13019]: 28-03 19:42:39|  8   3  46  39   5| 570M  997M 88.3M 2220M|5434B 2160B| 460k    0 |76.0     0 | 629  1021 |1.53 1.57 1.38|  0 1.0   0|   0     0 |keystone-manage      143345.0% 579k   0 |keystone-manage      14334 579k   0 5.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:42:40 ubuntu dstat.sh[13019]: 28-03 19:42:40| 16   3  49  33   1| 580M  987M 88.3M 2220M|2724B 1944B| 252k    0 |28.0     0 | 505   868 |1.53 1.57 1.38|  0 1.0   0|   0     0 |keystone-manage      14334 15%2067k  46k|keystone-manage      143342067k  46k 15%|mysqld       173M|   0     0 |  16    5    0    7    0
