-- Logs begin at Fri 2020-02-21 20:00:52 UTC, end at Fri 2020-02-21 21:34:33 UTC. --
Feb 21 20:51:58 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 21 20:51:59 ubuntu dstat.sh[417]: [286B blob data]
Feb 21 20:51:59 ubuntu dstat.sh[417]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 21 20:51:59 ubuntu dstat.sh[417]: 21-02 20:51:59| 14   4  52  27   2| 451M  585M  135M 2550M|   0     0 | 144k 2513k|6.66  30.1 | 663  1167 |1.46 1.40 1.36|2.0   0  21|   0     0 |systemd              1    0.3%   0    0 |bash                 3237 2087k1933k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 21 20:52:00 ubuntu dstat.sh[417]: 21-02 20:52:00| 13  29  37   1  21| 449M  586M  135M 2550M|1960B  972B| 228k  124k|3.00  6.00 |1341  3046 |1.46 1.40 1.36|1.0   0 326|   0     0 |bash                 3237 8.0% 437k  20k|bash                 3237  437k  20k8.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 21 20:52:01 ubuntu dstat.sh[417]: 21-02 20:52:01| 17  30  41   0  12| 449M  586M  135M 2550M|4198B  972B|   0    28k|   0  7.00 |1399  3545 |1.46 1.40 1.36|1.0   0 298|   0     0 |bash                 3237 5.0%2527k  20k|bash                 3237 2527k  20k5.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 21 20:52:02 ubuntu dstat.sh[417]: 21-02 20:52:02| 20  26  38   0  16| 449M  586M  135M 2550M|3517B 1080B|   0    16k|   0  4.00 |1130  4180 |1.66 1.44 1.37|1.0   0 208|   0     0 |systemd              1     11%   0    0 |bash                 3237 1418k  13k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 21 20:52:03 ubuntu dstat.sh[417]: 21-02 20:52:03| 25  20  39   0  15| 574M  461M  135M 2673M|3313B  972B|  80k    0 |1.00     0 |1495  4662 |1.66 1.44 1.37|  0   0  79|   0     0 |systemd              1     24%   0    0 |bash                 3237  232k 656B  0%|mysqld       174M|   0     0 |  16    3    0    4    0
Feb 21 20:52:04 ubuntu dstat.sh[417]: 21-02 20:52:04| 22  26  37   8   8| 582M  453M  135M 2673M|2635B 1080B|   0  2364k|   0  50.0 |1480  3402 |1.66 1.44 1.37|1.0 1.0 298|   0     0 |keystone-manage      1842 9.5%1662k  81k|keystone-manage      1842 1662k  81k9.5%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 20:52:05 ubuntu dstat.sh[417]: 21-02 20:52:05| 47   4  36  13   1| 608M  427M  135M 2673M|4179B  972B| 100k 1196k|6.00  64.0 | 742   784 |1.66 1.44 1.37|1.0   0   0|   0     0 |keystone-manage      1842  50%6273k  46k|keystone-manage      1842 6273k  46k 50%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 20:52:06 ubuntu dstat.sh[417]: 21-02 20:52:06| 46   4  48   3   1| 629M  404M  135M 2674M|4464B 1026B| 572k    0 |41.0     0 | 658   806 |1.66 1.44 1.37|1.0   0   0|   0     0 |keystone-manage      1842  46%5779k 107k|keystone-manage      1842 5779k 107k 46%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 21 20:52:07 ubuntu dstat.sh[417]: 21-02 20:52:07| 39   8  40   9   4| 647M  385M  135M 2675M|2610B  972B|  84k 1232k|7.00  20.0 | 869  1331 |1.61 1.43 1.37|  0 1.0   0|   0     0 |keystone-manage      1842  32%3444k 494k|keystone-manage      1842 3444k 494k 32%|mysqld       178M|   0     0 |  16    7    0    6    0
Feb 21 20:52:08 ubuntu dstat.sh[417]: 21-02 20:52:08| 10   5  34  35  15| 656M  376M  135M 2675M|2789B 1026B|   0  8724k|   0  66.0 | 745  1351 |1.61 1.43 1.37|  0 1.0   0|   0     0 |keystone-manage      1842  11%  38k  53k|keystone-manage      1842   38k  53k 11%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 21 20:52:09 ubuntu dstat.sh[417]: 21-02 20:52:09|  3   1  47  46   2| 657M  375M  135M 2675M|2857B 1026B|   0  1576k|   0   112 | 615  1453 |1.61 1.43 1.37|  0 1.0   0|   0     0 |mysqld               321521.5%   0    0 |python2              479    14k 466B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 21 20:52:10 ubuntu dstat.sh[417]: 21-02 20:52:10|  3   3  46  44   5| 657M  373M  136M 2675M|4282B 1026B|   0  1820k|   0   133 | 670  1550 |1.61 1.43 1.37|1.0 1.0   0|   0     0 |mysqld               321522.0%   0    0 |python2              479    14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 21 20:52:11 ubuntu dstat.sh[417]: 21-02 20:52:11|  3   3  44  43   7| 658M  373M  136M 2676M|3403B 1080B|   0  1520k|   0   111 | 619  1437 |1.61 1.43 1.37|  0 1.0   0|   0     0 |mysqld               321522.5%   0    0 |python2              479    14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
