"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 04:53:44 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 04:53:44,16.502,4.850,54.628,22.221,1.800,440131584,788480000,91820032,2601553920,0,0,186870.893,3190210.138,10.273,36.266,759.589,1454.118,1.270,1.210,1.190,3,0,26.400,0,0,14,3,0,5,0
31-03 04:53:45,19.704,37.438,35.468,2.956,4.433,439943168,788062208,91836416,2601779200,7895,1944,233472,110592,3,9,1460,3972,1.270,1.210,1.190,2,0,419,0,0,14,3,0,5,0
31-03 04:53:46,28.500,32.500,36.500,0,2.500,440963072,786800640,91836416,2602041344,7537,1944,0,24576,0,6,1406,5531,1.270,1.210,1.190,4,0,279,0,0,14,3,0,5,0
31-03 04:53:47,27.919,30.964,38.071,0.508,2.538,571891712,655478784,91836416,2730070016,4710,1608,0,11804672,0,13,2382,8794,1.270,1.210,1.190,0,0,143,0,0,16,3,0,5,0
31-03 04:53:48,11.330,23.645,58.128,0,6.897,572358656,655007744,91836416,2730074112,4215,2106,0,22765568,0,22,1228,3051,1.170,1.190,1.180,1,0,264,0,0,16,5,0,9,0
31-03 04:53:49,36.816,7.463,47.264,7.960,0.498,595066880,631455744,92053504,2730700800,4141,1944,827392,0,92,0,706,1255,1.170,1.190,1.180,1,0,33,0,0,16,5,0,9,0
31-03 04:53:50,37.186,2.513,46.231,13.065,1.005,615264256,610316288,92270592,2731425792,5846,1944,847872,323584,115,2,687,1017,1.170,1.190,1.180,1,0,0,0,0,16,5,0,8,0
31-03 04:53:51,45.500,3.500,47.500,3.500,0,638889984,585043968,92270592,2733072384,3885,1944,688128,0,50,0,658,830,1.170,1.190,1.180,1,0,0,0,0,16,5,0,8,0
31-03 04:53:52,27.273,12.121,26.263,32.828,1.515,655622144,567451648,92454912,2733662208,3522,1944,98304,2195456,8,73,1022,2182,1.170,1.190,1.180,0,2,0,0,0,16,7,0,8,0
31-03 04:53:53,1.508,1.005,26.131,71.357,0,655519744,567549952,92459008,2733662208,6012,1944,0,1953792,0,180,605,767,1.310,1.220,1.190,0,3,0,0,0,16,7,0,8,0
31-03 04:53:54,3.535,1.010,39.394,55.556,0.505,655912960,566562816,92729344,2733981696,5342,1944,0,3035136,0,164,862,1369,1.310,1.220,1.190,0,1,0,0,0,16,7,0,8,0
31-03 04:53:55,3.015,2.513,48.241,44.724,1.508,656408576,565207040,93110272,2734432256,3934,1944,0,2048000,0,144,932,1535,1.310,1.220,1.190,0,1,0,0,0,16,7,0,8,0
31-03 04:53:56,5.528,4.020,45.729,44.221,0.503,657231872,563560448,93470720,2734866432,4017,1986,0,1802240,0,144,963,1656,1.310,1.220,1.190,1,0,0,0,0,16,7,0,8,0
31-03 04:53:57,9.596,8.081,48.485,33.333,0.505,658096128,562229248,93818880,2734985216,3849,1944,0,1277952,0,131,964,2020,1.310,1.220,1.190,0,1,0,0,0,16,7,0,8,0
