"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 12:47:32 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 12:47:32,16.511,4.755,54.301,23.198,1.234,442814464,786038784,90767360,2602287104,0,0,185364.743,2284559.308,10.237,34.179,773.954,1352.753,1.350,1.190,1.160,3,0,26.230,0,0,14,3,0,5,0
01-04 12:47:33,14.692,32.701,36.967,2.844,12.796,441462784,786870272,90779648,2602696704,7064,2160,360448,131072,5,8,1393,3727,1.350,1.190,1.160,4,0,365,0,0,14,3,0,5,0
01-04 12:47:34,14.778,24.138,36.453,10.345,14.286,449155072,779149312,90779648,2602909696,5154,1944,0,34975744,0,42,1016,3082,1.350,1.190,1.160,17,0,230,0,0,14,3,0,5,0
01-04 12:47:35,25.248,29.703,35.644,0,9.406,441987072,786219008,90779648,2602926080,4978,2148,0,16384,0,4,1359,4507,1.350,1.190,1.160,1,0,213,0,0,14,3,0,5,0
01-04 12:47:36,16.080,19.598,46.734,0,17.588,572198912,655552512,90779648,2730917888,4072,1998,0,0,0,0,1143,3337,1.410,1.210,1.160,3,0,52,0,0,16,3,0,5,0
01-04 12:47:37,12.150,25.701,44.393,0,17.757,573517824,654176256,90779648,2730958848,5185,2052,0,0,0,0,1382,3173,1.410,1.210,1.160,2,0,295,0,0,16,5,0,7,0
01-04 12:47:38,35.266,5.797,42.995,10.145,5.797,596312064,630644736,90869760,2731606016,4175,2052,692224,188416,59,2,731,906,1.410,1.210,1.160,2,0,3,0,0,16,5,0,7,0
01-04 12:47:39,33.824,5.392,44.118,11.765,4.902,616550400,609308672,91222016,2732351488,5338,2160,991232,0,150,0,751,1063,1.410,1.210,1.160,2,0,0,0,0,16,5,0,7,0
01-04 12:47:40,44.059,5.446,47.030,1.980,1.485,639709184,584585216,91222016,2733834240,5040,2160,679936,0,49,0,651,892,1.410,1.210,1.160,1,0,2,0,0,16,5,0,7,0
01-04 12:47:41,31.658,8.543,36.683,22.111,1.005,656334848,567279616,91316224,2734395392,4269,2034,106496,1699840,9,34,724,1863,1.530,1.240,1.170,0,1,0,0,0,16,7,0,7,0
01-04 12:47:42,1.523,0.508,48.223,49.239,0.508,656404480,566996992,91398144,2734526464,6515,2160,0,520192,0,32,457,804,1.530,1.240,1.170,0,1,0,0,0,16,7,0,7,0
01-04 12:47:43,1.523,1.015,45.685,51.777,0,656461824,566738944,91447296,2734678016,6431,1944,0,294912,0,22,399,716,1.530,1.240,1.170,0,1,0,0,0,16,7,0,7,0
01-04 12:47:44,1.005,1.005,25.628,71.859,0.503,657170432,565956608,91480064,2734718976,4588,2160,0,1503232,0,50,336,644,1.530,1.240,1.170,0,2,0,0,0,16,7,0,7,0
01-04 12:47:45,3.015,0,0,96.985,0,656764928,566353920,91480064,2734727168,5691,2160,0,1052672,0,8,330,604,1.530,1.240,1.170,0,2,0,0,0,16,7,0,7,0
01-04 12:47:46,1.508,0.503,0,97.990,0,656494592,566616064,91484160,2734731264,5481,1944,0,1261568,0,82,392,483,1.730,1.280,1.190,0,4,0,0,0,16,7,0,7,0
01-04 12:47:47,1,1.500,14.500,82.500,0.500,656379904,566714368,91488256,2734743552,4182,2160,0,2265088,0,155,442,583,1.730,1.280,1.190,0,1,0,0,0,16,7,0,7,0
01-04 12:47:48,1.020,3.061,37.755,56.633,1.531,656801792,565694464,91717632,2735108096,5638,1944,0,2416640,0,114,745,1174,1.730,1.280,1.190,0,1,0,0,0,16,7,0,7,0
01-04 12:47:49,2.538,0.508,44.162,52.792,0,656818176,565329920,91848704,2735300608,4358,1944,0,843776,0,53,591,928,1.730,1.280,1.190,0,1,0,0,0,16,7,0,7,0
01-04 12:47:50,2,3,48.500,45.500,1,657477632,564203520,92061696,2735550464,5623,1944,0,1212416,0,82,662,1168,1.730,1.280,1.190,0,1,2,0,0,16,7,0,7,0
01-04 12:47:51,1.515,4.040,49.495,43.939,1.010,657702912,563482624,92295168,2735788032,4674,2250,0,1388544,0,102,663,1254,1.670,1.280,1.190,0,1,0,0,0,16,7,0,7,0
01-04 12:47:52,5.556,6.061,42.424,43.939,2.020,658432000,562307072,92573696,2735951872,5796,2202,0,1183744,0,108,726,1607,1.670,1.280,1.190,0,1,0,0,0,16,7,0,7,0
01-04 12:47:53,12,9.500,32.500,46,0,659034112,561291264,92872704,2736058368,5241,1944,0,1077248,0,109,754,1716,1.670,1.280,1.190,0,1,0,0,0,16,7,0,7,0
01-04 12:47:54,6,4.500,46,43,0.500,659230720,560787456,93077504,2736152576,4434,1986,0,872448,0,77,608,1268,1.670,1.280,1.190,1,1,0,0,0,16,7,0,7,0
01-04 12:47:55,9.045,10.050,41.206,39.698,0,659943424,559767552,93368320,2736160768,5101,2160,0,1425408,0,124,856,1689,1.670,1.280,1.190,2,1,0,0,0,16,7,0,7,0
01-04 12:47:56,19.898,17.857,21.429,39.796,1.020,660115456,559423488,93556736,2736140288,8176,1878,0,847872,0,68,771,1210,1.860,1.320,1.200,0,1,0,0,0,16,7,0,7,0
01-04 12:47:57,7.426,3.960,46.040,40.099,2.475,661585920,557617152,93847552,2736168960,7923,2214,0,3022848,0,164,931,1752,1.860,1.320,1.200,1,1,0,0,0,16,7,0,7,0
01-04 12:47:58,6.091,3.046,45.685,44.162,1.015,661458944,557572096,93990912,2736181248,7030,1998,0,8990720,0,190,728,1443,1.860,1.320,1.200,0,1,0,0,0,16,7,0,6,0
01-04 12:47:59,13.065,7.035,48.241,31.156,0.503,661962752,556519424,94334976,2736373760,4530,1944,0,2023424,0,139,1039,2736,1.860,1.320,1.200,0,1,0,0,0,16,7,0,6,0
01-04 12:48:00,2.551,4.592,47.959,44.898,0,663445504,485916672,94404608,2803539968,4263,2160,0,52068352,0,78,579,1097,1.860,1.320,1.200,0,2,2,0,0,16,7,0,7,0
01-04 12:48:01,3.046,0.508,46.701,49.746,0,663597056,485335040,94568448,2803781632,11460,2034,0,17006592,0,103,695,1318,1.870,1.340,1.210,0,1,0,0,0,16,7,0,7,0
01-04 12:48:02,6.500,4,46.500,41.500,1.500,663969792,484384768,94810112,2804101120,7056,1944,0,1761280,0,120,746,1641,1.870,1.340,1.210,0,1,0,0,0,16,7,0,6,0
01-04 12:48:03,8,4,29,59,0,664436736,483524608,95014912,2804277248,4336,2202,0,2084864,0,151,859,1976,1.870,1.340,1.210,0,2,0,0,0,16,7,0,6,0
01-04 12:48:04,1.010,0.505,38.889,59.596,0,664322048,483622912,95027200,2804281344,3956,1944,0,1941504,0,108,405,692,1.870,1.340,1.210,0,1,0,0,0,16,7,0,6,0
01-04 12:48:05,5.025,2.513,44.724,47.739,0,664637440,482775040,95268864,2804531200,3597,2160,0,1830912,0,117,729,1527,1.870,1.340,1.210,1,0,0,0,0,16,7,0,6,0
01-04 12:48:06,13.568,11.055,42.211,32.663,0.503,665227264,481787904,95596544,2804588544,7657,2160,0,1732608,0,151,1099,2243,1.880,1.350,1.210,1,1,0,0,0,16,7,0,6,0
01-04 12:48:07,8.629,9.137,40.102,41.624,0.508,665477120,481107968,95830016,2804756480,5148,2254,0,1478656,0,107,882,1548,1.880,1.350,1.210,0,1,0,0,0,16,7,0,6,0
01-04 12:48:08,12.438,8.955,32.338,45.771,0.498,665821184,480342016,96137216,2804862976,4362,2160,0,1708032,0,131,910,1741,1.880,1.350,1.210,2,1,0,0,0,16,7,0,6,0
01-04 12:48:09,12.626,12.626,30.808,43.434,0.505,666017792,479932416,96350208,2804854784,5138,2160,0,1372160,0,109,884,1793,1.880,1.350,1.210,0,1,0,0,0,16,7,0,6,0
01-04 12:48:10,10.152,11.168,38.579,40.102,0,666251264,479363072,96583680,2804944896,5167,1944,0,1646592,0,119,834,1898,1.880,1.350,1.210,1,1,2,0,0,16,7,0,6,0
01-04 12:48:11,9.091,8.081,43.434,38.384,1.010,666443776,478908416,96825344,2804948992,5665,2106,0,1568768,0,123,888,1784,1.890,1.360,1.220,0,1,0,0,0,16,7,0,6,0
01-04 12:48:12,12.563,13.568,40.201,33.668,0,666537984,478498816,97083392,2804998144,4384,1998,0,1736704,0,134,851,1741,1.890,1.360,1.220,0,1,0,0,0,16,7,0,6,0
01-04 12:48:13,12.871,6.931,42.574,34.653,2.970,667009024,477732864,97353728,2805014528,7073,1944,0,1667072,0,114,1075,2435,1.890,1.360,1.220,0,1,0,0,0,16,7,0,6,0
01-04 12:48:14,5.500,4.500,42,47.500,0.500,667074560,477450240,97484800,2805096448,4384,2160,0,1097728,0,69,684,1413,1.890,1.360,1.220,0,1,0,0,0,16,7,0,6,0
01-04 12:48:15,22.613,25.628,7.035,44.221,0.503,667029504,477450240,97509376,2805112832,4393,1944,8192,1433600,1,78,682,661,1.890,1.360,1.220,1,3,0,0,0,16,7,0,6,0
