"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","15 Jan 2020 11:18:04 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
15-01 11:18:04,0.489,0.150,98.501,0.787,0.073,473985024,518041600,110276608,2787934208,0,0,4791.859,80190.570,0.291,1.050,96.213,78.828,1.160,1.070,1.030,2,0,0.655,0,0,14,3,0,4,0
15-01 11:18:05,18.500,38,11.500,30,2,475459584,515788800,110288896,2788454400,4942,2376,262144,155648,3,9,1386,3247,1.160,1.070,1.030,1,1,387,0,0,14,3,0,4,0
15-01 11:18:06,23.383,34.328,31.841,2.488,7.960,476311552,513748992,110288896,2789662720,5298,2484,610304,20480,6,5,1634,4082,1.160,1.070,1.030,1,0,235,0,0,14,3,0,4,0
15-01 11:18:07,28.713,29.703,31.683,2.970,6.931,477265920,512458752,110288896,2789896192,3937,2376,0,20480,0,5,2331,6199,1.160,1.070,1.030,3,1,175,0,0,14,3,0,4,0
15-01 11:18:08,9.045,10.553,39.196,39.196,2.010,606756864,382660608,110288896,2917847040,9381,2484,0,270336,0,41,1550,2398,1.150,1.070,1.030,0,2,26,0,0,16,5,0,4,0
15-01 11:18:09,3.015,4.020,47.236,45.226,0.503,607596544,381788160,110288896,2917855232,5822,2430,0,204800,0,33,507,869,1.150,1.070,1.030,1,1,35,0,0,16,5,0,4,0
15-01 11:18:10,26.131,28.141,10.050,34.673,1.005,618696704,370647040,110301184,2917883904,6097,2430,0,1847296,0,42,1540,3068,1.150,1.070,1.030,1,2,254,0,0,16,5,0,6,0
15-01 11:18:11,25.888,2.538,0,71.066,0.508,629035008,360173568,110305280,2917969920,4778,2700,0,0,0,0,556,774,1.150,1.070,1.030,1,3,0,0,0,16,5,0,6,0
15-01 11:18:12,1.493,1.493,0,96.517,0.498,629161984,360013824,110309376,2917998592,4918,2322,28672,24231936,3,26,338,631,1.150,1.070,1.030,0,3,0,0,0,16,5,0,6,0
15-01 11:18:13,1.515,2.020,19.192,76.768,0.505,629522432,359256064,110342144,2918350848,5737,2538,356352,9478144,25,11,471,791,1.300,1.100,1.040,0,1,0,0,0,16,5,0,6,0
15-01 11:18:14,10,1.500,46,39,3.500,632659968,355856384,110387200,2918555648,4614,2430,360448,0,47,0,539,812,1.300,1.100,1.040,0,1,0,0,0,16,5,0,6,0
15-01 11:18:15,13.636,4.040,45.960,33.838,2.525,642924544,344780800,110587904,2919002112,4983,2430,458752,409600,70,2,592,920,1.300,1.100,1.040,0,1,0,0,0,16,5,0,6,0
15-01 11:18:16,29,2.500,46.500,20.500,1.500,652820480,334651392,110596096,2919149568,5585,2430,155648,0,25,0,595,805,1.300,1.100,1.040,1,0,0,0,0,16,5,0,6,0
15-01 11:18:17,23.762,5.941,46.535,22.772,0.990,669319168,317177856,110604288,2919964672,6700,2700,532480,0,31,0,666,903,1.300,1.100,1.040,0,1,2,0,0,16,5,0,6,0
15-01 11:18:18,22.222,3.030,31.818,41.919,1.010,679878656,305393664,110710784,2920914944,4417,2430,385024,983040,17,10,527,751,1.270,1.100,1.040,0,2,0,0,0,16,5,0,6,0
15-01 11:18:19,17.677,6.566,1.515,72.222,2.020,685301760,299651072,110710784,2921123840,4319,2430,94208,229376,7,39,594,1283,1.270,1.100,1.040,2,1,0,0,0,16,7,0,6,0
15-01 11:18:20,5.500,2,20,71.500,1,685436928,299364352,110714880,2921263104,4156,2472,0,249856,0,47,466,761,1.270,1.100,1.040,0,3,0,0,0,16,7,0,6,0
15-01 11:18:21,1.500,1.500,0.500,95.500,1,686612480,298168320,110723072,2921275392,3804,2376,0,1556480,0,61,458,641,1.270,1.100,1.040,0,2,0,0,0,16,7,0,6,0
15-01 11:18:22,2.538,1.015,21.827,72.589,2.030,685289472,299462656,110747648,2921279488,4007,2484,0,3817472,0,68,455,773,1.270,1.100,1.040,5,1,0,0,0,16,7,0,6,0
