-- Logs begin at Tue 2020-02-25 12:10:20 UTC, end at Tue 2020-02-25 14:07:17 UTC. --
Feb 25 13:12:32 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 25 13:12:35 ubuntu dstat.sh[12502]: [286B blob data]
Feb 25 13:12:35 ubuntu dstat.sh[12502]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 25 13:12:35 ubuntu dstat.sh[12502]: 25-02 13:12:35| 13   4  65  17   2| 453M  603M  133M 2531M|   0     0 | 129k 2037k|6.50  24.8 | 587   972 |1.72 1.43 1.29|2.0   0  21|   0     0 |systemd              1    0.3%   0    0 |bash                 160111681k1544k0.1%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 13:12:36 ubuntu dstat.sh[12502]: 25-02 13:12:36| 26  25  21  22   7| 451M  603M  133M 2532M|4401B 2106B| 844k 9136k|9.00   103 |1618  4441 |1.72 1.43 1.29|1.0   0 136|   0     0 |systemd              1     18%   0    0 |bash                 16011 854k5461B1.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 25 13:12:37 ubuntu dstat.sh[12502]: 25-02 13:12:37| 11  11  72   0   7| 576M  479M  133M 2654M|4459B 2214B|   0    25M|   0  27.0 |1050  2521 |1.72 1.43 1.29|1.0   0 122|   0     0 |etcd                 135953.0%   0    0 |bash                 16011 255k6247B2.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 25 13:12:38 ubuntu dstat.sh[12502]: 25-02 13:12:38| 28  20  43   0   9| 586M  468M  133M 2655M|4901B 2160B|   0     0 |   0     0 |1070  2361 |1.72 1.43 1.29|1.0   0 192|   0     0 |keystone-manage      13901 23%2261k  81k|keystone-manage      139012261k  81k 23%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 13:12:39 ubuntu dstat.sh[12502]: 25-02 13:12:39| 25   3  47  21   4| 599M  454M  133M 2655M|5000B 2160B| 708k    0 |54.0     0 | 611   820 |1.66 1.43 1.29|2.0   0   0|   0     0 |keystone-manage      13901 28%3565k   0 |keystone-manage      139013565k   0  28%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 13:12:40 ubuntu dstat.sh[12502]: 25-02 13:12:40| 35   3  48  11   3| 616M  436M  133M 2656M|5197B 2202B| 352k    0 |37.0     0 | 623   813 |1.66 1.43 1.29|1.0   0   0|   0     0 |keystone-manage      13901 37%3992k  46k|keystone-manage      139013992k  46k 37%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 13:12:41 ubuntu dstat.sh[12502]: 25-02 13:12:41| 13   4  40  40   3| 623M  429M  133M 2656M|6459B 1890B| 600k 8468k|43.0  21.0 | 684   846 |1.66 1.43 1.29|1.0   0   0|   0     0 |keystone-manage      13901 16%2067k 107k|keystone-manage      139012067k 107k 16%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 13:12:42 ubuntu dstat.sh[12502]: 25-02 13:12:42| 34   5  47  12   3| 643M  408M  134M 2657M|8932B 2214B| 140k  224k|10.0  1.00 | 724   898 |1.66 1.43 1.29|  0 1.0   0|   0     0 |keystone-manage      13901 36%4848k 411k|keystone-manage      139014848k 411k 36%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 25 13:12:43 ubuntu dstat.sh[12502]: 25-02 13:12:43| 16   9  31  35   9| 648M  403M  134M 2657M|5132B 2160B|  44k  748k|4.00  3.00 | 527  1198 |1.66 1.43 1.29|  0 1.0 2.0|   0     0 |python2              1558  14%  84k  91k|keystone-manage      13901 457k  84k 11%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 25 13:12:44 ubuntu dstat.sh[12502]: 25-02 13:12:44|  2   1  47  47   4| 648M  402M  134M 2657M|4632B 1944B|   0   136k|   0  6.00 | 325   621 |1.61 1.42 1.28|  0 1.0   0|   0     0 |rcu_sched            8    2.0%   0    0 |python2              13416  14k 473B0.5%|mysqld       177M|   0     0 |  16    7    0    6    0
