-- Logs begin at Wed 2020-03-04 01:58:29 UTC, end at Wed 2020-03-04 03:35:35 UTC. --
Mar 04 02:43:30 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 04 02:43:30 ubuntu dstat.sh[1144]: [286B blob data]
Mar 04 02:43:30 ubuntu dstat.sh[1144]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 04 02:43:30 ubuntu dstat.sh[1144]: 04-03 02:43:30| 17   5  54  23   1| 448M  599M  136M 2538M|   0     0 | 158k 2955k|7.55  35.0 | 783  1362 |1.31 1.20 1.14|1.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3944 2358k2180k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 02:43:31 ubuntu dstat.sh[1144]: 04-03 02:43:31| 13  27  16  43   2| 448M  599M  136M 2539M|5576B 2160B| 272k   21M|4.00  29.0 |1209  2879 |1.31 1.20 1.14|  0 2.0 292|   0     0 |bash                 3944 5.0% 660k  18k|bash                 3944  660k  18k5.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 02:43:32 ubuntu dstat.sh[1144]: 04-03 02:43:32| 14  24  41  20   1| 449M  598M  136M 2539M|6631B 2160B|   0    12M|   0  18.0 | 983  2443 |1.31 1.20 1.14|2.0   0 246|   0     0 |bash                 3944 3.5%2016k  17k|bash                 3944 2016k  17k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 02:43:33 ubuntu dstat.sh[1144]: 04-03 02:43:33| 25  33  40   0   2| 454M  593M  136M 2539M|5251B 2160B|   0    20k|   0  5.00 |1908  7227 |1.31 1.20 1.14| 14   0 233|   0     0 |systemd              1     12%   0    0 |bash                 3944 1609k  13k3.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 02:43:34 ubuntu dstat.sh[1144]: 04-03 02:43:34| 25  21  53   0   1| 573M  473M  136M 2661M|4503B 2160B|   0     0 |   0     0 |1499  5201 |1.28 1.20 1.13|5.0   0  65|   0     0 |systemd              1     19%   0    0 |bash                 3944  374k1925B0.5%|mysqld       174M|   0     0 |  16    5    0    4    0
Mar 04 02:43:35 ubuntu dstat.sh[1144]: 04-03 02:43:35| 31  24  44   0   2| 585M  461M  136M 2661M|6376B 2052B|   0     0 |   0     0 |1498  3240 |1.28 1.20 1.13|1.0   0 294|   0     0 |keystone-manage      2555  15%2160k  81k|keystone-manage      2555 2160k  81k 15%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 02:43:36 ubuntu dstat.sh[1144]: 04-03 02:43:36| 27   5  44  24   1| 596M  450M  136M 2662M|3865B 2052B| 568k  184k|34.0  2.00 | 659   928 |1.28 1.20 1.13|  0 1.0   0|   0     0 |keystone-manage      2555  29%3187k   0 |keystone-manage      2555 3187k   0  29%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 02:43:37 ubuntu dstat.sh[1144]: 04-03 02:43:37| 23   4  48  25   1| 608M  437M  136M 2662M|4585B 2160B| 424k  208k|48.0  1.00 | 654  1017 |1.28 1.20 1.13|  0 1.0 2.0|   0     0 |keystone-manage      2555  24%2739k  46k|keystone-manage      2555 2739k  46k 24%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 02:43:38 ubuntu dstat.sh[1144]: 04-03 02:43:38| 29   3  46  17   5| 618M  426M  136M 2663M|4112B 2106B| 608k    0 |46.0     0 | 628   886 |1.28 1.20 1.13|1.0   0   0|   0     0 |keystone-manage      2555  33%2746k   0 |keystone-manage      2555 2746k   0  33%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 02:43:39 ubuntu dstat.sh[1144]: 04-03 02:43:39| 39   5  45   8   2| 639M  405M  136M 2663M|3883B 2214B|  92k    0 |8.00     0 | 588   863 |1.26 1.19 1.13|1.0   0   0|   0     0 |keystone-manage      2555  41%4942k 286k|keystone-manage      2555 4942k 286k 41%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 02:43:40 ubuntu dstat.sh[1144]: 04-03 02:43:40| 25  10  35  29   3| 647M  395M  136M 2664M|3955B 1944B| 100k 1244k|8.00  19.0 | 953  1555 |1.26 1.19 1.13|  0 1.0   0|   0     0 |keystone-manage      2555  19%1420k 315k|keystone-manage      2555 1420k 315k 19%|mysqld       178M|   0     0 |  16    7    0    6    0
Mar 04 02:43:41 ubuntu dstat.sh[1144]: 04-03 02:43:41|  9   3  38  48   2| 656M  386M  136M 2664M|4669B 2160B|   0   188k|   0  13.0 | 649  1187 |1.26 1.19 1.13|  0 1.0   0|   0     0 |keystone-manage      2555 4.5%  38k  53k|keystone-manage      2555   38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 04 02:43:42 ubuntu dstat.sh[1144]: 04-03 02:43:42|  1   2  45  52   1| 656M  386M  136M 2664M|5412B 2160B|   0   836k|   0  91.0 | 545   677 |1.26 1.19 1.13|  0 3.0   0|   0     0 |                                        |python2              1255   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 04 02:43:43 ubuntu dstat.sh[1144]: 04-03 02:43:43|  2   1  24  74   0| 657M  386M  136M 2664M|4465B 2160B|   0  1036k|   0  94.0 | 472   494 |1.26 1.19 1.13|  0 3.0   0|   0     0 |python2              1255 0.5%  14k 453B|python2              1255   14k 453B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
