-- Logs begin at Fri 2020-03-27 22:40:37 UTC, end at Sat 2020-03-28 00:16:45 UTC. --
Mar 27 23:26:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 23:26:44 ubuntu dstat.sh[2184]: [286B blob data]
Mar 27 23:26:44 ubuntu dstat.sh[2184]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 23:26:44 ubuntu dstat.sh[2184]: 27-03 23:26:44| 16   5  53  25   2| 425M  458M  113M 2715M|   0     0 | 213k 3399k|11.9  35.3 | 712  1336 |1.28 1.16 1.16|3.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3493 2445k2277k0.2%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 23:26:45 ubuntu dstat.sh[2184]: 27-03 23:26:45| 21  37  35   5   1| 425M  458M  113M 2715M|3649B 2160B|   0   192k|   0  16.0 |1582  3686 |1.28 1.16 1.16|1.0   0 397|   0     0 |bash                 3493 6.5%1960k  26k|bash                 3493 1960k  26k6.5%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 23:26:46 ubuntu dstat.sh[2184]: 27-03 23:26:46| 25  34  40   0   1| 425M  457M  113M 2716M|4114B 1944B|   0    24k|   0  6.00 |1435  4460 |1.28 1.16 1.16|2.0   0 273|   0     0 |systemd              1    9.0%   0    0 |bash                 3493 1948k  17k3.5%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 23:26:47 ubuntu dstat.sh[2184]: 27-03 23:26:47| 25  27  47   0   1| 550M  332M  113M 2838M|4156B 2160B|   0  4096B|   0  1.00 |1780  6406 |1.26 1.15 1.16|  0   0 110|   0     0 |systemd              1     19%   0    0 |bash                 3493  539k2734B1.0%|mysqld       174M|   0     0 |  16    3    0    6    0
Mar 27 23:26:48 ubuntu dstat.sh[2184]: 27-03 23:26:48| 15  26  59   0   1| 553M  329M  113M 2838M|3287B 1998B|   0     0 |   0     0 |1577  3290 |1.26 1.15 1.16|2.0   0 295|   0     0 |bash                 3493 5.0% 600k  18k|bash                 3493  600k  18k5.0%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 23:26:49 ubuntu dstat.sh[2184]: 27-03 23:26:49| 36   5  38  21   0| 572M  309M  113M 2838M|3471B 2106B| 168k   33M|8.00  41.0 | 636   823 |1.26 1.15 1.16|  0 1.0 1.0|   0     0 |keystone-manage      3587  39%4985k  81k|keystone-manage      3587 4985k  81k 39%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 23:26:50 ubuntu dstat.sh[2184]: 27-03 23:26:50| 37   3  48  11   0| 592M  288M  113M 2839M|5891B 2160B|1020k  376k| 115  2.00 | 644  1022 |1.26 1.15 1.16|1.0   0   0|   0     0 |keystone-manage      3587  38%4652k  46k|keystone-manage      3587 4652k  46k 38%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 23:26:51 ubuntu dstat.sh[2184]: 27-03 23:26:51| 44   4  48   3   1| 614M  265M  113M 2840M|5439B 2160B| 668k    0 |50.0     0 | 650   849 |1.26 1.15 1.16|1.0   0   0|   0     0 |keystone-manage      3587  46%5640k 228k|keystone-manage      3587 5640k 228k 46%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 23:26:52 ubuntu dstat.sh[2184]: 27-03 23:26:52| 33  12  31  24   0| 633M  245M  113M 2841M|5686B 2202B| 100k 1216k|8.00  32.0 | 882  1868 |1.40 1.18 1.17|2.0   0   0|   0     0 |keystone-manage      3587  26%1811k 427k|keystone-manage      3587 1811k 427k 26%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 23:26:53 ubuntu dstat.sh[2184]: 27-03 23:26:53|  4   1  39  56   0| 633M  244M  113M 2841M|4097B 1944B|   0  1204k|   0  82.0 | 631  1051 |1.40 1.18 1.17|  0 1.0   0|   0     0 |mysqld               1459 1.0%   0    0 |python2              2382   14k 460B0.5%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 23:26:54 ubuntu dstat.sh[2184]: 27-03 23:26:54|  3   2  49  45   1| 634M  242M  114M 2841M|  10k 2160B|   0  1756k|   0   124 | 930  1422 |1.40 1.18 1.17|  0 1.0 2.0|   0     0 |mysqld               1459 1.5%   0    0 |python2              2382   14k 477B0.5%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 23:26:55 ubuntu dstat.sh[2184]: 27-03 23:26:55|  5   2  48  45   0| 635M  241M  114M 2842M|4916B 2160B|   0  1876k|   0   141 | 955  1496 |1.40 1.18 1.17|  0 1.0   0|   0     0 |keystone-manage      3587 1.5%   0    0 |python2              2382   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 23:26:56 ubuntu dstat.sh[2184]: 27-03 23:26:56|  7   8  44  40   2| 635M  240M  114M 2842M|4782B 1944B|   0  1336k|   0   121 | 968  1714 |1.40 1.18 1.17|  0 1.0   0|   0     0 |mysqld               1459  12%   0    0 |python2              2382   14k 471B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 23:26:57 ubuntu dstat.sh[2184]: 27-03 23:26:57|  8   8  43  39   1| 636M  239M  114M 2842M|5076B 2106B|   0  1212k|   0   125 | 993  1972 |1.45 1.20 1.17|  0 2.0   0|   0     0 |mysqld               1459  13%   0    0 |python2              2382   14k 471B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 23:26:58 ubuntu dstat.sh[2184]: 27-03 23:26:58| 13   8  36  44   0| 637M  238M  115M 2842M|3327B 2214B|   0  1484k|   0   133 | 807  1736 |1.45 1.20 1.17|1.0 1.0   0|   0     0 |mysqld               1459  17%   0    0 |python2              2382   14k 456B0.5%|mysqld       189M|   0     0 |  16    7    0    8    0
Mar 27 23:26:59 ubuntu dstat.sh[2184]: 27-03 23:26:59| 11  13  37  39   1| 637M  237M  115M 2842M|4353B 1944B|   0  2144k|   0   167 | 938  1774 |1.45 1.20 1.17|  0 2.0   0|   0     0 |mysqld               1459  20%   0    0 |python2              2382   14k 461B  0%|mysqld       190M|   0     0 |  16    7    0    8    0
