"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","02 Apr 2020 03:51:19 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
02-04 03:51:19,16.979,4.879,53.437,23.252,1.454,441126912,784187392,92020736,2604634112,0,0,192099.547,3269157.426,10.489,37.181,774.478,1390.569,1.030,1.180,1.210,2,0,27.064,0,0,14,3,0,5,0
02-04 03:51:20,20.707,38.889,37.879,1.010,1.515,441483264,783282176,92037120,2604900352,2973,1890,131072,118784,3,9,1445,3895,1.030,1.180,1.210,2,0,416,0,0,14,3,0,5,0
02-04 03:51:21,31.658,28.643,36.683,0,3.015,441393152,783314944,92037120,2604924928,4374,1944,0,24576,0,6,1472,4075,1.030,1.180,1.210,2,0,290,0,0,14,3,0,5,0
02-04 03:51:22,28.788,30.303,39.899,0,1.010,572760064,651640832,92037120,2732978176,3665,1998,0,8192,0,2,2401,8211,1.030,1.180,1.210,0,0,142,0,0,16,3,0,5,0
02-04 03:51:23,29.064,23.645,35.468,7.882,3.941,584200192,640086016,92041216,2733015040,4527,1728,0,33222656,0,35,1437,3256,1.030,1.180,1.210,1,0,295,0,0,16,5,0,7,0
02-04 03:51:24,32.828,4.040,47.475,14.141,1.515,600543232,622026752,92585984,2734186496,4278,1944,1597440,1794048,218,2,705,1337,1.030,1.180,1.210,1,0,2,0,0,16,5,0,7,0
02-04 03:51:25,42.365,3.448,43.842,8.867,1.478,618897408,602816512,92606464,2735022080,4045,1986,778240,512000,61,2,651,876,1.030,1.170,1.210,1,0,0,0,0,16,5,0,7,0
02-04 03:51:26,45,6,45.500,2,1.500,642981888,577613824,92614656,2736078848,3301,1770,221184,0,19,0,677,878,1.030,1.170,1.210,3,0,0,0,0,16,5,0,7,0
02-04 03:51:27,20,8.718,27.179,42.564,1.538,655839232,564125696,92790784,2736459776,4113,1890,0,2048000,0,69,996,1722,1.030,1.170,1.210,0,1,0,0,0,16,7,0,7,0
