-- Logs begin at Tue 2020-03-31 02:34:09 UTC, end at Tue 2020-03-31 04:10:11 UTC. --
Mar 31 03:14:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 03:14:44 ubuntu dstat.sh[1681]: [286B blob data]
Mar 31 03:14:44 ubuntu dstat.sh[1681]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 03:14:44 ubuntu dstat.sh[1681]: 31-03 03:14:44| 17   5  55  22   2| 420M  663M 85.4M 2565M|   0     0 | 234k 3603k|12.6  37.8 | 788  1414 |1.11 1.17 1.19|2.0   0  27|   0     0 |systemd              1    0.5%   0    0 |bash                 3526 2574k2383k0.2%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 03:14:45 ubuntu dstat.sh[1681]: 31-03 03:14:45| 17  31  39   8   3| 421M  663M 85.5M 2565M|7949B 1944B|   0   148k|   0  7.00 |1319  3466 |1.26 1.20 1.20|  0 1.0 348|   0     0 |bash                 3526 6.0%1091k  21k|bash                 3526 1091k  21k6.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 03:14:46 ubuntu dstat.sh[1681]: 31-03 03:14:46| 22  28  38   9   4| 422M  661M 85.5M 2565M|5073B 1944B|   0    33M|   0  45.0 |1515  3991 |1.26 1.20 1.20|2.0   0 242|   0     0 |systemd              1    6.0%   0    0 |bash                 3526 1797k  15k3.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 03:14:47 ubuntu dstat.sh[1681]: 31-03 03:14:47| 25  35  37   0   3| 429M  654M 85.5M 2565M|3369B 1944B|   0    16k|   0  4.00 |1815  6136 |1.26 1.20 1.20| 17   0 235|   0     0 |systemd              1     16%   0    0 |bash                 3526 1534k  13k2.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 31 03:14:48 ubuntu dstat.sh[1681]: 31-03 03:14:48| 22  23  53   0   2| 546M  536M 85.5M 2687M|3637B 1782B|   0     0 |   0     0 |1491  3545 |1.26 1.20 1.20|2.0   0 198|   0     0 |systemd              1    9.5%   0    0 |bash                 3526  444k  10k3.0%|mysqld       174M|   0     0 |  16    5    0    5    0
Mar 31 03:14:49 ubuntu dstat.sh[1681]: 31-03 03:14:49| 38  14  46   0   3| 566M  516M 85.5M 2687M|4118B 2106B|   0     0 |   0     0 | 987  1933 |1.26 1.20 1.20|1.0   0 122|   0     0 |keystone-manage      3045  34%4949k  81k|keystone-manage      3045 4949k  81k 34%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 31 03:14:50 ubuntu dstat.sh[1681]: 31-03 03:14:50| 16   2  47  34   2| 574M  507M 86.2M 2688M|3439B 1728B|1932k  688k| 291  45.0 | 771  1352 |1.24 1.20 1.19|  0 1.0   0|   0     0 |keystone-manage      3045  15%1551k   0 |keystone-manage      3045 1551k   0  15%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 31 03:14:51 ubuntu dstat.sh[1681]: 31-03 03:14:51| 22   2  49  26   3| 587M  493M 86.3M 2689M|3217B 1944B|  88k 1976k|12.0  74.0 | 556   695 |1.24 1.20 1.19|1.0   0   0|   0     0 |keystone-manage      3045  23%3334k  46k|keystone-manage      3045 3334k  46k 23%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 31 03:14:52 ubuntu dstat.sh[1681]: 31-03 03:14:52| 46   3  47   3   1| 607M  472M 86.3M 2690M|5080B 1944B| 668k    0 |50.0     0 | 642   770 |1.24 1.20 1.19|1.0   0   0|   0     0 |keystone-manage      3045  47%5478k 354k|keystone-manage      3045 5478k 354k 47%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 31 03:14:53 ubuntu dstat.sh[1681]: 31-03 03:14:53| 22  10  29  36   3| 616M  462M 86.3M 2690M|4550B 1944B| 108k 1416k|10.0  19.0 | 695  1191 |1.24 1.20 1.19|  0 1.0   0|   0     0 |keystone-manage      3045  16%1271k 248k|keystone-manage      3045 1271k 248k 16%|mysqld       178M|   0     0 |  16    7    0    8    0
Mar 31 03:14:54 ubuntu dstat.sh[1681]: 31-03 03:14:54|  9   5  42  40   4| 626M  453M 86.4M 2691M|5458B 1728B|   0   328k|   0  21.0 | 385   770 |1.24 1.20 1.19|  0 1.0   0|   0     0 |keystone-manage      3045 5.5%  38k  53k|keystone-manage      3045   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    8    0
