-- Logs begin at Wed 2020-02-26 22:44:32 UTC, end at Thu 2020-02-27 17:07:12 UTC. --
Feb 27 16:10:17 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 27 16:10:19 ubuntu dstat.sh[13561]: [286B blob data]
Feb 27 16:10:19 ubuntu dstat.sh[13561]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 27 16:10:19 ubuntu dstat.sh[13561]: 27-02 16:10:19|  1   0  97   1   0| 451M  561M  109M 2583M|   0     0 |9122B  149k|0.56  1.59 |  88   102 |3.27 1.76 1.40|1.0 1.0 1.3|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 16151 104k  96k0.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:10:21 ubuntu dstat.sh[13561]: 27-02 16:10:20|  7  15   1  77   1| 451M  560M  109M 2583M|8954B 2160B|   0    11M|   0  81.0 | 832  1318 |3.27 1.76 1.40|  0 7.0 126|   0     0 |bash                 161512.0% 515k8083B|bash                 16151 515k8083B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:10:21 ubuntu dstat.sh[13561]: 27-02 16:10:21|  4   8   4  85   0| 451M  560M  109M 2583M|7986B 1944B|   0    23M|   0  28.0 | 443   724 |3.27 1.76 1.40|  0 2.0  50|   0     0 |bash                 161511.0% 600k3291B|bash                 16151 600k3291B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:10:22 ubuntu dstat.sh[13561]: 27-02 16:10:22| 20  30  33  17   1| 453M  558M  109M 2583M|8012B 2160B| 156k   88k|2.00  10.0 |1421  4023 |3.27 1.76 1.40|2.0   0 200|   0     0 |systemd              1    7.5%   0    0 |bash                 161511478k  12k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:10:23 ubuntu dstat.sh[13561]: 27-02 16:10:23| 26  33  40   0   3| 453M  558M  109M 2583M|7778B 2160B|   0    16k|   0  4.00 |1368  5529 |3.27 1.76 1.40|1.0   0 210|   0     0 |systemd              1     13%   0    0 |bash                 161511418k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 27 16:10:24 ubuntu dstat.sh[13561]: 27-02 16:10:24| 19  18  62   0   1| 577M  433M  109M 2705M|7025B 2160B|   0     0 |   0     0 |1319  5077 |3.01 1.73 1.39|  0   0  54|   0     0 |systemd              1     14%   0    0 |bash                 16151 232k 656B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 27 16:10:25 ubuntu dstat.sh[13561]: 27-02 16:10:25|  9  18  71   0   3| 577M  434M  109M 2705M|6691B 2160B|   0     0 |   0     0 | 971  2128 |3.01 1.73 1.39|1.0   0 180|   0     0 |bash                 161513.5% 339k  10k|bash                 16151 339k  10k3.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 27 16:10:26 ubuntu dstat.sh[13561]: 27-02 16:10:26| 33  16  46   0   5| 589M  422M  109M 2705M|5564B 1944B|   0     0 |   0     0 | 989  1907 |3.01 1.73 1.39|1.0   0 115|   0     0 |keystone-manage      14973 30%2284k  81k|keystone-manage      149732284k  81k 30%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:10:27 ubuntu dstat.sh[13561]: 27-02 16:10:27| 27   5  44  23   2| 604M  406M  109M 2705M|6568B 2160B| 128k  220k|32.0  2.00 | 500   841 |3.01 1.73 1.39|  0 1.0   0|   0     0 |keystone-manage      14973 28%4142k   0 |keystone-manage      149734142k   0  28%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:10:28 ubuntu dstat.sh[13561]: 27-02 16:10:28| 32   4  49  14   0| 620M  390M  109M 2706M|5235B 1944B| 368k    0 |26.0     0 | 555   804 |3.01 1.73 1.39|  0 1.0   0|   0     0 |keystone-manage      14973 34%3858k  46k|keystone-manage      149733858k  46k 34%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:10:29 ubuntu dstat.sh[13561]: 27-02 16:10:29|  9   1  49  40   2| 624M  386M  109M 2706M|5774B 2160B| 304k    0 |21.0     0 | 494   784 |2.85 1.72 1.39|1.0   0   0|   0     0 |keystone-manage      149739.0% 964k 107k|keystone-manage      14973 964k 107k9.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:10:30 ubuntu dstat.sh[13561]: 27-02 16:10:30| 34   5  47  12   1| 644M  365M  109M 2707M|3986B 1890B|  76k    0 |7.00     0 | 544   768 |2.85 1.72 1.39|1.0   0   0|   0     0 |keystone-manage      14973 37%4864k 355k|keystone-manage      149734864k 355k 37%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 27 16:10:31 ubuntu dstat.sh[13561]: 27-02 16:10:31| 22   9  32  36   2| 650M  358M  110M 2707M|3957B 2256B|  12k 1488k|1.00  19.0 | 830  1412 |2.85 1.72 1.39|  0 1.0   0|   0     0 |keystone-manage      14973 14%1048k 139k|keystone-manage      149731048k 139k 14%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 27 16:10:32 ubuntu dstat.sh[13561]: 27-02 16:10:32| 10   6  44  39   2| 659M  348M  110M 2707M|4632B 2160B|   0   556k|   0  39.0 | 699  1159 |2.85 1.72 1.39|  0 3.0   0|   0     0 |keystone-manage      149735.5%  38k  53k|keystone-manage      14973  38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:33 ubuntu dstat.sh[13561]: 27-02 16:10:33|  1   2  49  47   1| 660M  348M  110M 2707M|4715B 1944B|   0   296k|   0  20.0 | 378   744 |2.85 1.72 1.39|  0 1.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              13891  14k 475B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:34 ubuntu dstat.sh[13561]: 27-02 16:10:34|  3   1  43  51   2| 660M  347M  110M 2707M|4626B 2160B|   0   312k|   0  19.0 | 371   724 |2.78 1.73 1.39|  0 1.0   0|   0     0 |beam.smp             142202.0%   0    0 |python2              13891  14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:35 ubuntu dstat.sh[13561]: 27-02 16:10:35|  2   1  48  49   1| 660M  347M  110M 2707M|6895B 2052B|   0   448k|   0  35.0 | 446   838 |2.78 1.73 1.39|1.0 1.0   0|   0     0 |keystone-manage      149731.0%   0    0 |python2              13891  14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:36 ubuntu dstat.sh[13561]: 27-02 16:10:36|  2   1  37  58   1| 660M  347M  110M 2707M|3767B 2052B|   0  3052k|   0  86.0 | 509   881 |2.78 1.73 1.39|  0 3.0   0|   0     0 |etcd                 146641.0%   0    0 |python2              13891  14k   0   0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:37 ubuntu dstat.sh[13561]: 27-02 16:10:37|  2   1   0  96   2| 660M  347M  110M 2708M|3362B 1944B|   0   300k|   0  31.0 | 353   599 |2.78 1.73 1.39|  0 6.0   0|   0     0 |systemd-journal      8007 0.5%   0    0 |                                        |mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:38 ubuntu dstat.sh[13561]: 27-02 16:10:38|  2   2  13  82   2| 660M  347M  110M 2708M|6087B 2160B|   0   444k|   0  68.0 | 526   753 |2.78 1.73 1.39|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              13891  28k1366B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:39 ubuntu dstat.sh[13561]: 27-02 16:10:39|  1   1  50  48   0| 660M  347M  110M 2708M|5677B 2254B|   0   592k|   0  55.0 | 518   710 |2.71 1.73 1.39|  0 1.0   0|   0     0 |rsyslogd             5134 0.5%   0    0 |python2              13891  14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:40 ubuntu dstat.sh[13561]: 27-02 16:10:40|  2   1  43  54   1| 660M  346M  110M 2708M|5592B 1944B|   0  1460k|   0  43.0 | 482   701 |2.71 1.73 1.39|  0 2.0   0|   0     0 |python2              138910.5%  14k 463B|python2              13891  14k 463B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:41 ubuntu dstat.sh[13561]: 27-02 16:10:41|  2   2  45  50   2| 660M  346M  110M 2708M|4476B 2160B|   0   296k|   0  13.0 | 405   755 |2.71 1.73 1.39|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              13891  14k 458B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 27 16:10:42 ubuntu dstat.sh[13561]: 27-02 16:10:42|  2   1  47  50   1| 660M  346M  110M 2708M|5008B 1998B|   0   988k|   0  39.0 | 415   798 |2.71 1.73 1.39|  0 1.0   0|   0     0 |mysqld               128420.5%   0    0 |python2              13891  14k 451B0.5%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 16:10:43 ubuntu dstat.sh[13561]: 27-02 16:10:43|  4   1  46  48   1| 661M  346M  110M 2708M|9727B 2106B|   0   436k|   0  33.0 | 530   972 |2.71 1.73 1.39|  0 2.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              13891  14k 468B  0%|mysqld       186M|   0     0 |  16    7    0    5    0
Feb 27 16:10:44 ubuntu dstat.sh[13561]: 27-02 16:10:44|  2   2  48  49   1| 661M  345M  110M 2708M|7004B 2160B|   0   508k|   0  37.0 | 554  1013 |2.58 1.72 1.39|  0 1.0   0|   0     0 |etcd                 146641.0%   0    0 |python2              13891  14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 16:10:45 ubuntu dstat.sh[13561]: 27-02 16:10:45|  2   2  44  51   2| 661M  345M  110M 2708M|4848B 2160B|   0   500k|   0  37.0 | 460   947 |2.58 1.72 1.39|1.0 2.0   0|   0     0 |mysqld               128420.5%   0    0 |python2              13891  14k 462B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 16:10:46 ubuntu dstat.sh[13561]: 27-02 16:10:46|  2   1  46  51   0| 661M  345M  110M 2708M|4223B 2160B|   0   644k|   0  45.0 | 427   932 |2.58 1.72 1.39|  0 1.0   0|   0     0 |etcd                 146640.5%   0    0 |python2              13891  14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 16:10:47 ubuntu dstat.sh[13561]: 27-02 16:10:47|  3   1  45  51   1| 661M  344M  110M 2708M|5332B 2160B|   0   712k|   0  53.0 | 523   995 |2.58 1.72 1.39|  0 1.0   0|   0     0 |mysqld               128421.0%   0    0 |python2              13891  14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 16:10:48 ubuntu dstat.sh[13561]: 27-02 16:10:48|  2   2  47  48   1| 661M  344M  110M 2709M|4495B 1944B|   0   636k|   0  44.0 | 477   964 |2.58 1.72 1.39|  0 1.0   0|   0     0 |mysqld               128420.5%   0    0 |python2              13891  14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 16:10:49 ubuntu dstat.sh[13561]: 27-02 16:10:49|  3   1  47  50   0| 661M  344M  110M 2709M|4302B 2160B|   0  1488k|   0  41.0 | 487   948 |2.53 1.72 1.39|  0 1.0   0|   0     0 |etcd                 146641.0%   0    0 |python2              13891  14k 453B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 27 16:10:50 ubuntu dstat.sh[13561]: 27-02 16:10:50|  9   9  42  40   1| 662M  343M  111M 2709M|6065B 2160B|   0   556k|   0  56.0 | 636  1251 |2.53 1.72 1.39|  0 1.0   0|   0     0 |mysqld               12842 16%   0    0 |python2              13891  14k 463B0.5%|mysqld       188M|   0     0 |  16    7    0    5    0
