-- Logs begin at Thu 2020-03-19 12:02:11 UTC, end at Thu 2020-03-19 14:14:27 UTC. --
Mar 19 13:20:30 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 19 13:20:31 ubuntu dstat.sh[12755]: [286B blob data]
Mar 19 13:20:31 ubuntu dstat.sh[12755]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 19 13:20:31 ubuntu dstat.sh[12755]: 19-03 13:20:31| 10   3  69  17   1| 423M  372M  112M 2800M|   0     0 | 117k 2001k|6.53  21.2 | 496   783 |1.46 1.21 1.17|2.0   0  17|   0     0 |systemd              1    0.2%   0    0 |bash                 153721439k1367k0.1%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:32 ubuntu dstat.sh[12755]: 19-03 13:20:32| 18  40  37   2   3| 422M  373M  112M 2800M|3765B 1944B|   0   140k|   0  10.0 |1336  3659 |1.46 1.21 1.17|3.0   0 350|   0     0 |bash                 153726.5%1903k  23k|bash                 153721903k  23k6.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:33 ubuntu dstat.sh[12755]: 19-03 13:20:33| 21  30  25  24   1| 422M  373M  112M 2800M|3494B 2160B|   0   240k|   0  23.0 |1272  4696 |1.42 1.20 1.17|  0 2.0 162|   0     0 |systemd              1     13%   0    0 |bash                 153721175k9306B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:34 ubuntu dstat.sh[12755]: 19-03 13:20:34|  2   1  48  49   0| 422M  373M  112M 2800M|6359B 2160B|   0   304k|   0  42.0 | 332   329 |1.42 1.20 1.17|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              12983  13k 452B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:35 ubuntu dstat.sh[12755]: 19-03 13:20:35|  4   6  46  42   1| 422M  373M  112M 2800M|4569B 1944B|   0   492k|   0  34.0 | 443   684 |1.42 1.20 1.17|  0 1.0  40|   0     0 |python2              1589 0.5% 658B1035B|bash                 15372 321k2948B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:36 ubuntu dstat.sh[12755]: 19-03 13:20:36|  1   2  49  48   1| 422M  373M  112M 2800M|6123B 2160B|   0     0 |   0     0 | 250   382 |1.42 1.20 1.17|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              12983  13k 444B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:37 ubuntu dstat.sh[12755]: 19-03 13:20:37|  3   2  20  75   1| 422M  373M  112M 2800M|4864B 2160B|   0    33M|   0  38.0 | 276   383 |1.42 1.20 1.17|1.0 1.0 8.0|   0     0 |rcu_sched            8    0.5%   0    0 |bash                 15372 104k1155B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:38 ubuntu dstat.sh[12755]: 19-03 13:20:38|  5   9   4  82   0| 422M  373M  112M 2800M|5352B 1944B|   0     0 |   0     0 | 433   992 |1.47 1.22 1.17|  0 2.0  72|   0     0 |bash                 153721.0% 538k4803B|bash                 15372 538k4803B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:39 ubuntu dstat.sh[12755]: 19-03 13:20:39|  2   3   1  95   0| 423M  372M  112M 2800M|4400B 2160B|   0    12k|   0  2.00 | 263   437 |1.47 1.22 1.17|2.0 1.0  13|   0     0 |bash                 153720.5% 109k1182B|bash                 15372 109k1182B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 19 13:20:40 ubuntu dstat.sh[12755]: 19-03 13:20:40| 28  26  41   0   5| 548M  247M  112M 2922M|5032B 2160B|   0     0 |   0  1.00 |2169  7840 |1.47 1.22 1.17|  0   0  87|   0     0 |systemd              1     21%   0    0 |bash                 15372 240k1113B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 19 13:20:41 ubuntu dstat.sh[12755]: 19-03 13:20:41|  8  17  71   0   3| 548M  246M  112M 2922M|4210B 1944B|   0     0 |   0     0 | 911  2124 |1.47 1.22 1.17|1.0   0 170|   0     0 |bash                 153723.0% 328k9562B|bash                 15372 328k9562B3.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Mar 19 13:20:42 ubuntu dstat.sh[12755]: 19-03 13:20:42| 35  17  42   3   3| 562M  232M  112M 2922M|5722B 2160B|   0    96k|   0  2.00 | 924  1778 |1.47 1.22 1.17|1.0   0 126|   0     0 |keystone-manage      14155 31%3445k  81k|keystone-manage      141553445k  81k 31%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:20:43 ubuntu dstat.sh[12755]: 19-03 13:20:43| 23   3  47  27   1| 576M  218M  112M 2923M|4577B 2160B| 168k    0 |35.0     0 | 475   757 |1.43 1.21 1.17|  0 1.0   0|   0     0 |keystone-manage      14155 22%3022k   0 |keystone-manage      141553022k   0  22%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:20:44 ubuntu dstat.sh[12755]: 19-03 13:20:44| 37   4  45  10   3| 593M  201M  112M 2923M|6916B 1944B| 608k    0 |41.0     0 | 620   746 |1.43 1.21 1.17|1.0   0   0|   0     0 |keystone-manage      14155 41%4440k  46k|keystone-manage      141554440k  46k 41%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:20:45 ubuntu dstat.sh[12755]: 19-03 13:20:45| 40   5  44   6   4| 618M  175M  112M 2924M|6270B 2160B| 104k   76k|11.0  2.00 | 662   791 |1.43 1.21 1.17|  0 2.0   0|   0     0 |keystone-manage      14155 44%6150k 517k|keystone-manage      141556150k 517k 44%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 19 13:20:46 ubuntu dstat.sh[12755]: 19-03 13:20:46| 18   9  28  43   2| 628M  164M  112M 2924M|5372B 2160B|  12k 3816k|1.00  66.0 | 787  1318 |1.43 1.21 1.17|1.0   0   0|   0     0 |python2              1589  12%  84k  91k|python3.6            19313  84k 174k1.5%|mysqld       184M|   0     0 |  16    7    0    6    0
Mar 19 13:20:47 ubuntu dstat.sh[12755]: 19-03 13:20:47|  8   4  41  46   2| 631M  161M  112M 2924M|3439B 1944B|   0   432k|   0  24.0 | 423   964 |1.43 1.21 1.17|  0 1.0   0|   0     0 |python2              1589 3.5%  28k  30k|keystone-manage      14155  38k  53k3.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 13:20:48 ubuntu dstat.sh[12755]: 19-03 13:20:48|  2   1  46  50   1| 631M  161M  112M 2925M|3962B 2160B|   0   560k|   0  38.0 | 454   883 |1.48 1.23 1.18|1.0   0   0|   0     0 |etcd                 137631.5%   0    0 |python2              12983  14k 458B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 13:20:49 ubuntu dstat.sh[12755]: 19-03 13:20:49|  2   1  47  49   1| 631M  161M  112M 2925M|4593B 2160B|   0   276k|   0  19.0 | 394   707 |1.48 1.23 1.18|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              12983  14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 13:20:50 ubuntu dstat.sh[12755]: 19-03 13:20:50|  2   2  46  49   2| 631M  160M  112M 2925M|3615B 2106B|   0   452k|   0  32.0 | 466   889 |1.48 1.23 1.18|  0 1.0 2.0|   0     0 |python2              129831.0%  14k 470B|python2              12983  14k 470B1.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 13:20:51 ubuntu dstat.sh[12755]: 19-03 13:20:51|  1   2  45  44   7| 631M  160M  112M 2925M|4858B 2214B|   0   692k|   0  54.0 | 526   962 |1.48 1.23 1.18|  0 1.0   0|   0     0 |mysqld               120351.0%   0    0 |python2              12983  14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 19 13:20:52 ubuntu dstat.sh[12755]: 19-03 13:20:52|  3   1  47  49   1| 631M  160M  112M 2925M|3917B 1944B|   0   644k|   0  46.0 | 552   917 |1.48 1.23 1.18|  0 1.0   0|   0     0 |mysqld               120350.5%   0    0 |python2              12983  14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Mar 19 13:20:53 ubuntu dstat.sh[12755]: 19-03 13:20:53|  2   1  45  52   1| 631M  159M  112M 2925M|6649B 2202B|   0   400k|   0  27.0 | 477   783 |1.60 1.26 1.19|1.0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              12983  14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
