"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 14:07:29 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 14:07:29,15.386,4.402,53.020,25.798,1.394,443019264,769138688,91037696,2617622528,0,0,195316.745,3064143.759,10.310,34.260,773.362,1630.311,1.350,1.310,1.330,2,0,24.639,0,0,14,3,0,5,0
30-03 14:07:30,24.103,35.897,35.897,2.051,2.051,439271424,772259840,91054080,2618036224,3871,2092,286720,348160,4,11,1513,4304,1.350,1.310,1.330,1,0,446,0,0,14,3,0,5,0
30-03 14:07:31,26.500,33.500,38.500,0.500,1,439414784,771956736,91054080,2618093568,3846,2160,0,8241152,0,25,1905,6389,1.350,1.310,1.330,1,0,285,0,0,14,3,0,5,0
30-03 14:07:32,26.904,27.411,45.178,0,0.508,570466304,640446464,91054080,2746273792,4539,2160,0,8192,0,2,2196,5545,1.350,1.310,1.330,0,0,139,0,0,16,3,0,5,0
30-03 14:07:33,11.940,20.398,65.672,0,1.990,570843136,640065536,91054080,2746277888,16159,2160,0,0,0,0,1186,2723,1.560,1.360,1.340,2,0,252,0,0,16,5,0,5,0
30-03 14:07:34,36.181,10.050,46.734,6.030,1.005,594092032,616132608,91136000,2746880000,20664,2160,643072,0,49,0,939,1435,1.560,1.360,1.340,1,0,45,0,0,16,5,0,7,0
30-03 14:07:35,19.797,2.538,44.670,32.995,0,607047680,602329088,91234304,2747629568,7245,1944,684032,2285568,83,81,717,953,1.560,1.360,1.340,0,2,0,0,0,16,5,0,7,0
30-03 14:07:36,26.904,2.030,48.223,22.335,0.508,617578496,591183872,91238400,2748239872,5096,2160,651264,282624,50,37,644,811,1.560,1.360,1.340,1,0,0,0,0,16,5,0,7,0
30-03 14:07:37,36.683,5.025,47.739,9.548,1.005,638595072,568934400,91246592,2749366272,5607,1944,176128,0,15,0,664,814,1.560,1.360,1.340,0,1,0,0,0,16,5,0,7,0
30-03 14:07:38,20.101,8.040,32.161,38.693,1.005,651366400,555769856,91324416,2749648896,5207,2160,45056,1392640,4,28,768,1474,1.600,1.370,1.350,3,0,0,0,0,16,7,0,7,0
30-03 14:07:39,7.538,2.513,39.196,50.754,0,653877248,553132032,91357184,2749743104,4477,1944,0,8605696,0,36,508,849,1.600,1.370,1.350,1,0,0,0,0,16,7,0,7,0
30-03 14:07:40,2.551,0.510,43.878,52.041,1.020,653803520,552910848,91406336,2749988864,3468,1944,81920,237568,1,15,419,764,1.600,1.370,1.350,0,1,0,0,0,16,7,0,7,0
30-03 14:07:41,1.990,1.493,44.776,49.751,1.990,654061568,552558592,91455488,2750033920,5549,2160,0,2723840,0,66,600,972,1.600,1.370,1.350,0,1,0,0,0,16,7,0,7,0
30-03 14:07:42,1.508,2.010,35.678,59.296,1.508,654155776,552128512,91570176,2750238720,4491,1944,0,729088,0,41,586,906,1.600,1.370,1.350,0,1,0,0,0,16,7,0,7,0
30-03 14:07:43,1.010,2.020,46.465,50,0.505,654163968,552067072,91615232,2750246912,5618,2160,0,258048,0,17,448,738,1.550,1.360,1.340,0,2,0,0,0,16,7,0,7,0
30-03 14:07:44,2,2,44,51.500,0.500,654733312,551325696,91717632,2750304256,8977,2052,0,503808,0,39,514,892,1.550,1.360,1.340,5,1,2,0,0,16,7,0,7,0
30-03 14:07:45,2.525,0.505,49.495,47.475,0,654786560,551043072,91787264,2750464000,5522,2052,0,409600,0,30,511,840,1.550,1.360,1.340,0,1,0,0,0,16,7,0,7,0
30-03 14:07:46,1.508,2.010,42.714,53.266,0.503,654893056,550658048,91889664,2750640128,4790,1944,0,618496,0,44,510,901,1.550,1.360,1.340,0,1,0,0,0,16,7,0,7,0
30-03 14:07:47,0.508,2.538,47.208,47.716,2.030,655073280,550191104,92008448,2750783488,5397,2160,0,1269760,0,49,534,934,1.550,1.360,1.340,0,1,0,0,0,16,7,0,7,0
30-03 14:07:48,1.515,1.010,49.495,47.475,0.505,654958592,550305792,92008448,2750783488,4164,1944,0,7700480,0,18,293,500,1.990,1.460,1.380,2,0,0,0,0,16,7,0,7,0
30-03 14:07:49,2.010,1.005,38.191,58.291,0.503,655368192,549756928,92069888,2750857216,6959,2160,0,393216,0,25,463,759,1.990,1.460,1.380,0,1,0,0,0,16,7,0,7,0
30-03 14:07:50,2.010,1.508,47.739,47.739,1.005,655581184,549502976,92176384,2750791680,4803,1944,0,544768,0,41,525,891,1.990,1.460,1.380,0,1,0,0,0,16,7,0,7,0
30-03 14:07:51,2.030,3.553,46.193,46.193,2.030,655671296,548806656,92385280,2751188992,9148,2160,0,1110016,0,76,778,1123,1.990,1.460,1.380,0,1,0,0,0,16,7,0,7,0
30-03 14:07:52,7.538,5.528,43.216,42.714,1.005,656678912,547508224,92647424,2751201280,8259,2160,0,1429504,0,97,805,1531,1.990,1.460,1.380,0,1,0,0,0,16,7,0,6,0
30-03 14:07:53,9,7.500,36,46.500,1,657149952,546619392,92897280,2751356928,4161,1944,0,913408,0,94,707,1542,1.910,1.450,1.370,1,1,0,0,0,16,7,0,6,0
30-03 14:07:54,11.558,10.553,45.729,30.653,1.508,657739776,545603584,93224960,2751455232,8809,2160,0,1445888,0,127,915,1922,1.910,1.450,1.370,0,1,0,0,0,16,7,0,6,0
30-03 14:07:55,11.500,13.500,37,37.500,0.500,658096128,545087488,93425664,2751406080,8320,2040,0,1138688,0,103,744,1551,1.910,1.450,1.370,2,1,2,0,0,16,7,0,6,0
30-03 14:07:56,11,11,49,29,0,658317312,544489472,93646848,2751561728,5524,2106,0,1236992,0,104,682,1311,1.910,1.450,1.370,1,1,0,0,0,16,7,0,6,0
30-03 14:07:57,20.101,18.593,2.513,57.286,1.508,658788352,544096256,93679616,2751451136,6025,2160,0,10891264,0,103,634,711,1.910,1.450,1.370,0,3,0,0,0,16,7,0,6,0
30-03 14:07:58,1.515,1.515,0,96.970,0,658939904,543936512,93683712,2751455232,5880,2160,0,7323648,0,134,488,553,2.160,1.510,1.390,0,2,0,0,0,16,7,0,6,0
30-03 14:07:59,1.508,1.005,26.131,71.357,0,658534400,544329728,93683712,2751467520,6651,1944,0,1875968,0,97,475,494,2.160,1.510,1.390,0,1,0,0,0,16,7,0,6,0
30-03 14:08:00,2.030,3.046,40.102,54.822,0,658776064,543854592,93822976,2751561728,5836,1944,0,1118208,0,68,532,1027,2.160,1.510,1.390,0,1,0,0,0,16,7,0,6,0
30-03 14:08:01,7.538,7.538,40.704,43.216,1.005,659308544,543096832,93999104,2751610880,4231,2160,0,1155072,0,80,735,1616,2.160,1.510,1.390,1,1,0,0,0,16,7,0,6,0
30-03 14:08:02,7.143,6.122,46.939,38.776,1.020,659947520,542330880,94167040,2751569920,6147,2160,0,1191936,0,83,618,1326,2.160,1.510,1.390,0,1,0,0,0,16,7,0,6,0
30-03 14:08:03,19.598,16.583,20.603,42.211,1.005,659902464,542142464,94302208,2751668224,4219,1944,0,995328,0,71,735,1780,2.220,1.530,1.400,1,0,0,0,0,16,7,0,6,0
30-03 14:08:04,3.465,5.941,23.762,64.356,2.475,661278720,471805952,94396416,2818895872,5131,2160,0,43999232,0,86,529,841,2.220,1.530,1.400,1,3,0,0,0,16,7,0,6,0
30-03 14:08:05,2.525,0.505,19.697,76.263,1.010,661671936,471289856,94420992,2818924544,3811,1998,0,24899584,0,99,483,750,2.220,1.530,1.400,1,1,2,0,0,16,7,0,6,0
30-03 14:08:06,2.030,2.030,30.964,63.959,1.015,661532672,471007232,94556160,2819207168,4008,2106,0,9183232,0,85,630,979,2.220,1.530,1.400,0,1,0,0,0,16,7,0,6,0
30-03 14:08:07,3.046,2.538,46.193,46.701,1.523,662061056,470114304,94711808,2819407872,3928,1944,0,1163264,0,79,702,1103,2.220,1.530,1.400,0,1,0,0,0,16,7,0,6,0
30-03 14:08:08,5.970,2.985,43.284,45.274,2.488,662323200,469454848,94928896,2819547136,5033,2160,0,1101824,0,102,689,1490,2.290,1.560,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:09,3.500,2,47,44.500,3,662626304,468692992,95145984,2819780608,7357,1890,0,1269760,0,91,653,1184,2.290,1.560,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:10,4.950,3.465,34.158,55.446,1.980,662818816,468062208,95326208,2820034560,4915,2214,0,2199552,0,143,672,1281,2.290,1.560,1.410,0,3,0,0,0,16,7,0,6,0
30-03 14:08:11,1.015,0.508,8.629,89.848,0,662962176,467931136,95334400,2820005888,4796,1944,0,1671168,0,159,598,557,2.290,1.560,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:12,8.911,9.406,34.158,44.059,3.465,663220224,467456000,95571968,2819985408,4592,2202,0,1425408,0,124,753,1730,2.290,1.560,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:13,8.629,6.091,38.579,44.670,2.030,663498752,466882560,95719424,2820116480,4403,1944,0,954368,0,79,682,1381,2.180,1.550,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:14,2.525,1.010,43.434,51.010,2.020,663539712,466788352,95813632,2820075520,8315,2160,0,5308416,0,49,543,956,2.180,1.550,1.410,0,2,0,0,0,16,7,0,6,0
30-03 14:08:15,8.416,8.416,36.634,43.564,2.970,663920640,466059264,95956992,2820272128,6903,2160,0,4603904,0,91,794,1496,2.180,1.550,1.410,0,1,2,0,0,16,7,0,7,0
30-03 14:08:16,13.568,12.060,37.688,33.166,3.518,663916544,465903616,96112640,2820276224,4310,1944,0,1105920,0,85,765,1547,2.180,1.550,1.410,1,1,0,0,0,16,7,0,7,0
30-03 14:08:17,5.446,4.950,33.663,55.446,0.495,664276992,465391616,96190464,2820341760,3609,2160,0,487424,0,35,432,804,2.180,1.550,1.410,3,1,0,0,0,16,7,0,6,0
30-03 14:08:18,5.051,5.051,37.374,52.020,0.505,664469504,465137664,96313344,2820280320,3765,1944,0,815104,0,62,518,1090,2.090,1.540,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:19,12.563,12.563,41.709,30.653,2.513,664322048,465141760,96411648,2820321280,5131,2160,0,647168,0,55,679,1157,2.090,1.540,1.410,1,1,0,0,0,16,7,0,6,0
30-03 14:08:20,5.970,4.975,44.776,43.781,0.498,664576000,464789504,96518144,2820313088,3998,2160,0,675840,0,54,567,1028,2.090,1.540,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:21,13.706,14.213,31.472,40.609,0,664473600,464625664,96641024,2820440064,4952,1944,0,987136,0,84,781,1479,2.090,1.540,1.410,1,1,0,0,0,16,7,0,6,0
30-03 14:08:22,6.061,6.061,39.899,47.475,0.505,664662016,464183296,96849920,2820485120,3781,2202,0,1409024,0,108,785,1560,2.090,1.540,1.410,0,1,0,0,0,16,7,0,6,0
30-03 14:08:23,3.500,0.500,43.500,52.500,0,665030656,463765504,96890880,2820485120,3514,2160,0,8486912,0,39,369,949,2.240,1.580,1.420,0,1,0,0,0,16,7,0,6,0
30-03 14:08:24,7.538,8.040,41.709,42.211,0.503,665018368,463544320,97042432,2820558848,4281,2160,0,1118208,0,90,794,2052,2.240,1.580,1.420,0,2,0,0,0,16,7,0,6,0
30-03 14:08:25,11.111,7.071,43.939,37.374,0.505,665198592,463224832,97148928,2820587520,4223,1944,0,1024000,0,62,794,1782,2.240,1.580,1.420,0,1,2,0,0,16,7,0,3,0
30-03 14:08:26,5.446,5.446,39.109,49.505,0.495,665337856,463003648,97247232,2820571136,4404,2160,0,679936,0,51,523,1078,2.240,1.580,1.420,0,1,0,0,0,16,7,0,3,0
30-03 14:08:27,11.675,10.660,41.117,36.548,0,665198592,463007744,97304576,2820648960,4079,2106,0,372736,0,28,459,847,2.240,1.580,1.420,1,1,0,0,0,16,7,0,3,0
30-03 14:08:28,12.935,10.945,40.796,34.826,0.498,665522176,462589952,97439744,2820603904,4216,1998,0,1216512,0,81,658,1614,2.300,1.600,1.430,1,1,0,0,0,16,7,0,3,0
30-03 14:08:29,12.060,11.055,37.186,39.698,0,665501696,462467072,97550336,2820628480,5161,2160,0,778240,0,54,581,1026,2.300,1.600,1.430,0,1,0,0,0,16,7,0,3,0
30-03 14:08:30,10.945,8.955,37.811,35.821,6.468,665960448,461828096,97718272,2820640768,4294,2254,0,1200128,0,82,808,1661,2.300,1.600,1.430,1,1,1,0,0,16,7,0,3,0
30-03 14:08:31,25.253,14.141,25.253,25.758,9.596,666042368,461418496,97837056,2820841472,4016,1944,0,1056768,0,73,873,1912,2.300,1.600,1.430,2,0,0,0,0,16,7,0,3,0
30-03 14:08:32,19.608,18.137,21.569,36.275,4.412,666468352,460468224,97923072,2821259264,3846,1944,0,1662976,0,72,874,1258,2.300,1.600,1.430,0,1,0,0,0,16,7,0,3,0
30-03 14:08:33,17.910,11.940,36.318,30.846,2.985,666742784,459988992,98091008,2821292032,6005,2160,0,1310720,0,91,967,1848,2.360,1.630,1.440,0,1,0,0,0,16,7,0,3,0
30-03 14:08:34,8.416,6.931,37.624,38.614,8.416,666787840,459706368,98275328,2821337088,5152,1944,0,1196032,0,97,903,1483,2.360,1.630,1.440,1,1,0,0,0,16,7,0,3,0
30-03 14:08:35,7.843,9.804,41.667,29.902,10.784,667340800,458829824,98447360,2821464064,7832,2160,0,1396736,0,107,720,1572,2.360,1.630,1.440,1,1,2,0,0,16,7,0,1,0
30-03 14:08:36,12.060,11.558,46.734,27.136,2.513,667533312,458448896,98619392,2821480448,11285,2160,0,1331200,0,101,688,1576,2.360,1.630,1.440,0,1,0,0,0,16,7,0,1,0
30-03 14:08:37,5.051,3.030,46.970,41.919,3.030,667676672,457936896,98779136,2821672960,8844,1944,0,1523712,0,104,585,1359,2.360,1.630,1.440,1,1,0,0,0,16,7,0,1,0
30-03 14:08:38,14.428,9.453,34.328,40.796,0.995,668008448,457461760,98963456,2821632000,9754,2160,0,1507328,0,111,774,1497,2.250,1.620,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:39,6.931,3.960,44.554,42.574,1.980,668143616,456732672,99192832,2821976064,6404,2160,0,1564672,0,101,647,1293,2.250,1.620,1.430,1,1,0,0,0,16,7,0,1,0
30-03 14:08:40,4.569,3.046,46.701,45.685,0,668487680,456122368,99368960,2822066176,5643,1944,0,1224704,0,77,516,1091,2.250,1.620,1.430,1,1,0,0,0,16,7,0,1,0
30-03 14:08:41,5.025,4.020,43.216,46.734,1.005,668524544,455675904,99500032,2822316032,6373,2160,0,970752,0,68,459,899,2.250,1.620,1.430,1,1,0,0,0,16,7,0,1,0
30-03 14:08:42,13.568,11.055,29.648,44.724,1.005,668827648,455200768,99602432,2822385664,7938,1944,0,1163264,0,85,623,904,2.250,1.620,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:43,3,1.500,48.500,45.500,1.500,668966912,454819840,99700736,2822512640,14248,2160,0,909312,0,50,562,959,2.150,1.600,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:44,7.500,6.500,41,44.500,0.500,669147136,454598656,99803136,2822451200,6898,1944,0,925696,0,49,576,960,2.150,1.600,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:45,9.137,7.614,33.503,48.223,1.523,669212672,454406144,99876864,2822504448,3938,2160,0,667648,0,36,513,951,2.150,1.600,1.430,0,1,2,0,0,16,7,0,1,0
30-03 14:08:46,4.040,2.020,39.394,53.535,1.010,669192192,454406144,99934208,2822463488,4704,1944,0,614400,0,23,538,954,2.150,1.600,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:47,7.463,4.975,41.791,43.781,1.990,669216768,454012928,100098048,2822647808,3080,2160,0,1236992,0,75,637,1128,2.150,1.600,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:48,13.930,8.955,29.851,46.766,0.498,669655040,453406720,100216832,2822696960,5384,2160,0,892928,0,52,587,1015,2.060,1.590,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:49,6.566,7.576,37.374,47.980,0.505,669618176,453345280,100347904,2822656000,6627,1944,0,995328,0,70,595,1143,2.060,1.590,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:50,9.091,7.071,35.354,48.485,0,669872128,452866048,100487168,2822742016,3916,2160,0,1032192,0,67,535,1160,2.060,1.590,1.430,0,1,0,0,0,16,7,0,1,0
30-03 14:08:51,8.673,10.204,31.633,48.980,0.510,669954048,452644864,100655104,2822705152,3986,2160,0,1040384,0,75,588,1121,2.060,1.590,1.430,1,1,0,0,0,16,7,0,1,0
30-03 14:08:52,13,7,40.500,39,0.500,670015488,452296704,100864000,2822774784,3674,1944,0,1191936,0,85,681,1360,2.060,1.590,1.430,1,1,0,0,0,16,7,0,1,0
30-03 14:08:53,3.535,3.535,38.384,54.545,0,670420992,451817472,100941824,2822762496,5409,2160,0,741376,0,38,462,854,2.130,1.620,1.440,0,1,0,0,0,16,7,0,1,0
30-03 14:08:54,10.050,15.578,34.171,39.698,0.503,670474240,451723264,101060608,2822684672,3823,1944,0,712704,0,57,595,1029,2.130,1.620,1.440,1,1,0,0,0,16,7,0,1,0
30-03 14:08:55,9.500,8.500,38,43,1,670703616,451346432,101167104,2822713344,5448,2202,0,999424,0,62,788,1436,2.130,1.620,1.440,0,1,2,0,0,16,7,0,1,0
30-03 14:08:56,5.584,5.584,43.147,44.162,1.523,671080448,450928640,101281792,2822639616,4314,2160,0,987136,0,57,607,967,2.130,1.620,1.440,0,1,0,0,0,16,7,0,1,0
30-03 14:08:57,3.500,2,42,50.500,2,670978048,450805760,101339136,2822803456,5252,1944,0,856064,0,43,519,845,2.130,1.620,1.440,0,1,0,0,0,16,7,0,1,0
30-03 14:08:58,4.433,3.941,40.887,45.813,4.926,671059968,450424832,101437440,2823000064,10632,2160,0,929792,0,49,643,1044,2.120,1.620,1.440,0,2,0,0,0,16,7,0,1,0
30-03 14:08:59,4.523,5.025,30.653,58.291,1.508,671195136,450232320,101474304,2823020544,5559,1944,0,487424,0,28,375,652,2.120,1.620,1.440,1,1,0,0,0,16,7,0,1,0
30-03 14:09:00,11.675,9.645,39.086,36.041,3.553,671469568,449945600,101552128,2822946816,4632,1944,0,897024,0,55,517,952,2.120,1.620,1.440,0,1,0,0,0,16,7,0,1,0
30-03 14:09:01,8.374,6.897,36.946,44.828,2.956,671371264,449949696,101642240,2822946816,4907,2160,0,942080,0,56,653,1164,2.120,1.620,1.440,0,1,0,0,0,16,7,0,1,0
