-- Logs begin at Tue 2020-03-17 16:41:02 UTC, end at Tue 2020-03-17 19:45:08 UTC. --
Mar 17 17:23:51 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 17 17:23:51 ubuntu dstat.sh[809]: [286B blob data]
Mar 17 17:23:51 ubuntu dstat.sh[809]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 17 17:23:51 ubuntu dstat.sh[809]: 17-03 17:23:51| 17   5  56  20   1| 419M  463M  137M 2703M|   0     0 | 164k 3126k|7.90  37.2 | 776  1378 |1.55 1.32 1.22|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 4043 2569k2428k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 17 17:23:52 ubuntu dstat.sh[809]: 17-03 17:23:52| 17  39  38   4   2| 419M  462M  137M 2703M|6267B 1944B| 228k  128k|3.00  7.00 |1484  3418 |1.55 1.32 1.22|1.0   0 372|   0     0 |bash                 4043 7.5%1126k  23k|bash                 4043 1126k  23k7.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 17 17:23:53 ubuntu dstat.sh[809]: 17-03 17:23:53| 26  31  41   0   1| 419M  462M  137M 2703M|4421B 1944B|   0    24k|   0  6.00 |1726  3741 |1.55 1.32 1.22|1.0   0 243|   0     0 |systemd              1    8.0%   0    0 |bash                 4043 1797k  15k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 17 17:23:54 ubuntu dstat.sh[809]: 17-03 17:23:54|  5   8  45  42   1| 419M  462M  137M 2703M|3710B 1836B|   0   828k|   0  97.0 | 477   709 |1.58 1.34 1.23|3.0 1.0  43|   0     0 |systemd              1    2.0%   0    0 |bash                 4043  434k3000B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 17 17:23:55 ubuntu dstat.sh[809]: 17-03 17:23:55| 11  12  30  46   1| 419M  462M  137M 2703M|6287B 2268B|   0  2052k|   0   111 | 727  1412 |1.58 1.34 1.23|2.0   0 124|   0     0 |bash                 4043 2.0% 965k9151B|bash                 4043  965k9151B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 17 17:23:56 ubuntu dstat.sh[809]: 17-03 17:23:56| 28  25  47   0   1| 544M  337M  137M 2825M|5038B 1944B|   0    33M|   0  37.0 |2378  6449 |1.58 1.34 1.23|  0   0  92|   0     0 |systemd              1     21%   0    0 |bash                 4043  250k1398B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 17 17:23:57 ubuntu dstat.sh[809]: 17-03 17:23:57| 15  24  58   3   0| 545M  336M  137M 2825M|4104B 1944B|   0   108k|   0  2.00 |1262  3016 |1.58 1.34 1.23|2.0   0 271|   0     0 |bash                 4043 5.0% 574k  17k|bash                 4043  574k  17k5.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 17 17:23:58 ubuntu dstat.sh[809]: 17-03 17:23:58| 40   7  48   5   1| 565M  315M  137M 2826M|5202B 1944B| 160k    0 |7.00     0 | 713   980 |1.58 1.34 1.23|  0 1.0  27|   0     0 |keystone-manage      2235  41%5142k  81k|keystone-manage      2235 5142k  81k 41%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 17 17:23:59 ubuntu dstat.sh[809]: 17-03 17:23:59| 25   3  48  24   1| 578M  301M  137M 2827M|4156B 2038B| 844k    0 |77.0     0 | 623   866 |1.54 1.33 1.23|1.0 1.0   0|   0     0 |keystone-manage      2235  26%2955k  46k|keystone-manage      2235 2955k  46k 26%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 17 17:24:00 ubuntu dstat.sh[809]: 17-03 17:24:00| 44   2  50   4   1| 599M  279M  137M 2827M|4755B 1836B| 632k    0 |49.0     0 | 725   799 |1.54 1.33 1.23|1.0   0   0|   0     0 |keystone-manage      2235  46%5589k 107k|keystone-manage      2235 5589k 107k 46%|mysqld       173M|   0     0 |  16    5    0    6    0
