"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","23 Dec 2019 16:52:34 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
23-12 16:52:34,17.492,4.609,64.185,13.080,0.634,472752128,646832128,109789184,2672054272,0,0,177608.072,2827985.638,9.323,35.651,772.366,1333.052,1.500,1.180,1.010,2,0,24.276,0,0,14,3,0,4,0
23-12 16:52:35,21.078,37.255,38.235,0.490,2.941,472387584,645844992,109801472,2673176576,5684,2430,790528,118784,8,9,1648,4331,1.500,1.180,1.010,2,0,433,0,0,14,3,0,4,0
23-12 16:52:36,27.778,32.323,37.374,0,2.525,472588288,645451776,109801472,2673311744,5647,2538,0,20480,0,5,2360,5395,1.500,1.180,1.010,2,0,271,0,0,14,3,0,4,0
23-12 16:52:37,28.713,29.208,36.139,0.495,5.446,473493504,644325376,109801472,2673745920,5509,2538,0,331776,0,18,2495,6832,1.500,1.180,1.010,2,1,164,0,0,14,3,0,4,0
23-12 16:52:38,12.563,19.095,64.322,0,4.020,602955776,514457600,109801472,2801610752,5393,2484,0,1040384,0,14,1591,3750,1.700,1.230,1.030,2,0,137,0,0,16,5,0,4,0
23-12 16:52:39,35.323,17.910,45.274,0,1.493,615510016,501772288,109813760,2801713152,5362,2430,0,0,0,0,1117,2362,1.700,1.230,1.030,2,0,178,0,0,16,5,0,6,0
23-12 16:52:40,16.751,1.523,47.208,32.995,1.523,626483200,490061824,109899776,2802356224,5758,2700,704512,307200,61,2,592,936,1.700,1.230,1.030,1,1,0,0,0,16,5,0,6,0
23-12 16:52:41,29.208,3.465,46.535,19.802,0.990,646647808,469139456,110112768,2802843648,5003,2430,663552,0,99,0,677,1037,1.700,1.230,1.030,2,0,0,0,0,16,5,0,6,0
23-12 16:52:42,41.709,4.020,46.231,6.533,1.508,667365376,446869504,110145536,2804174848,9267,2700,999424,8167424,57,19,758,914,1.700,1.230,1.030,2,0,0,0,0,16,5,0,6,0
23-12 16:52:43,35.714,10.714,26.531,27.041,0,681046016,431726592,110276608,2805116928,5772,2592,155648,35864576,16,45,902,1370,1.800,1.260,1.040,2,1,0,0,0,16,7,0,6,0
23-12 16:52:44,12.438,5.473,42.786,38.806,0.498,691781632,420032512,110604288,2805698560,5185,2538,73728,1978368,1,141,869,1930,1.800,1.260,1.040,1,1,0,0,0,16,7,0,6,0
23-12 16:52:45,3.553,2.538,47.716,45.178,1.015,692293632,418709504,110960640,2806116352,4876,2430,0,2301952,0,159,805,1579,1.800,1.260,1.040,1,1,0,0,0,16,7,0,6,0
23-12 16:52:46,5.556,2.525,46.465,43.939,1.515,693735424,416428032,111353856,2806513664,6359,2430,0,2048000,0,167,897,1937,1.800,1.260,1.040,2,1,2,0,0,16,7,0,6,0
23-12 16:52:47,8.500,8,35.500,46,2,694259712,415510528,111624192,2806628352,5202,2430,0,1097728,0,116,832,1968,1.800,1.260,1.040,2,1,0,0,0,16,7,0,6,0
23-12 16:52:48,11.675,9.137,31.980,46.701,0.508,694767616,414777344,111779840,2806689792,6513,2430,0,1040384,0,73,701,1433,1.740,1.250,1.040,2,1,0,0,0,16,7,0,6,0
23-12 16:52:49,8.629,9.645,35.025,46.193,0.508,695238656,413954048,112091136,2806718464,4606,2700,0,1626112,0,132,780,1732,1.740,1.250,1.040,1,1,0,0,0,16,7,0,6,0
23-12 16:52:50,8.040,4.020,41.709,45.729,0.503,695549952,413290496,112361472,2806796288,4355,2430,0,1458176,0,127,743,1651,1.740,1.250,1.040,1,1,0,0,0,16,7,0,6,0
23-12 16:52:51,6.061,4.040,45.455,44.444,0,696434688,412049408,112631808,2806870016,6000,2700,65536,1363968,1,107,781,2143,1.740,1.250,1.040,1,1,0,0,0,16,7,0,6,0
23-12 16:52:52,2.010,1.005,49.246,47.739,0,696320000,412147712,112644096,2806874112,6768,2700,0,77824,0,4,378,736,1.740,1.250,1.040,1,3,0,0,0,16,7,0,6,0
23-12 16:52:53,2.010,1.005,26.633,69.849,0.503,696918016,411529216,112648192,2806890496,4840,2700,0,4407296,0,21,325,565,2,1.310,1.060,1,3,0,0,0,16,7,0,6,0
23-12 16:52:54,3.015,1.005,3.015,92.965,0,696483840,411926528,112660480,2806910976,5883,2472,0,9150464,0,167,683,815,2,1.310,1.060,1,3,0,0,0,16,7,0,6,0
23-12 16:52:55,2.525,1.010,45.455,51.010,0,696627200,410750976,112828416,2807754752,5177,2700,0,4788224,0,113,681,1296,2,1.310,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:52:56,11.055,7.035,42.211,39.196,0.503,697360384,409681920,113131520,2807754752,4734,2700,0,4046848,0,146,928,2080,2,1.310,1.060,2,1,2,0,0,16,7,0,6,0
23-12 16:52:57,9.091,7.071,44.949,37.879,1.010,698818560,338694144,113381376,2875138048,6004,2742,0,6926336,0,102,888,2059,2,1.310,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:52:58,2.513,2.010,51.759,43.719,0,698748928,338530304,113463296,2875289600,6974,2700,0,62103552,0,92,695,1910,1.920,1.310,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:52:59,3.046,2.030,48.731,46.193,0,699113472,337575936,113758208,2875559936,5663,2430,0,1560576,0,107,690,1359,1.920,1.310,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:53:00,2.500,1,41.500,55,0,699138048,337387520,113831936,2875645952,5226,2430,0,1257472,0,157,524,769,1.920,1.310,1.060,1,2,0,0,0,16,7,0,6,0
23-12 16:53:01,2.020,1.010,26.263,70.202,0.505,699502592,336859136,113913856,2875707392,4903,2430,0,1503232,0,127,495,824,1.920,1.310,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:53:02,5.970,5.970,47.264,40.299,0.498,699768832,336195584,114118656,2875887616,6160,2700,0,1261568,0,106,683,1800,1.920,1.310,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:53:03,5.076,1.523,47.208,44.670,1.523,700198912,335200256,114372608,2876174336,4379,2160,0,1609728,0,114,731,1565,1.850,1.300,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:53:04,14.428,15.920,48.259,20.398,0.995,700403712,334630912,114671616,2876235776,4268,2430,0,9666560,0,141,750,1823,1.850,1.300,1.060,1,2,0,0,0,16,7,0,6,0
23-12 16:53:05,11.558,9.548,40.201,35.678,3.015,700874752,333840384,114933760,2876276736,4579,2430,0,1490944,0,119,804,1741,1.850,1.300,1.060,2,0,0,0,0,16,7,0,6,0
23-12 16:53:06,19.500,15.500,21,43,1,701296640,333258752,115130368,2876223488,11025,2430,0,2088960,0,139,852,1497,1.850,1.300,1.060,1,1,2,0,0,16,7,0,6,0
23-12 16:53:07,8.629,6.091,41.624,42.132,1.523,701480960,332812288,115351552,2876256256,6442,2160,0,1519616,0,115,884,1650,1.850,1.300,1.060,1,1,0,0,0,16,7,0,6,0
23-12 16:53:08,15.500,9.500,33.500,40,1.500,701677568,332242944,115621888,2876358656,4790,2160,0,1523712,0,132,1071,1783,1.860,1.310,1.070,2,1,0,0,0,16,7,0,6,0
23-12 16:53:09,9.268,8.780,44.390,33.659,3.902,702255104,331239424,115908608,2876481536,6804,2524,0,1794048,0,129,982,1788,1.860,1.310,1.070,1,1,0,0,0,16,7,0,6,0
23-12 16:53:10,10.152,13.706,37.563,37.563,1.015,702296064,330956800,116211712,2876416000,6588,2430,0,1499136,0,128,1071,2461,1.860,1.310,1.070,1,1,0,0,0,16,7,0,5,0
23-12 16:53:11,11.500,7.500,40.500,39.500,1,702631936,330301440,116432896,2876497920,7719,2160,0,1916928,0,125,1033,2049,1.860,1.310,1.070,2,1,0,0,0,16,7,0,5,0
23-12 16:53:12,18.593,19.095,30.151,31.658,0.503,702541824,330366976,116510720,2876444672,5538,2430,0,786432,0,55,751,1034,1.860,1.310,1.070,2,1,0,0,0,16,7,0,5,0
23-12 16:53:13,8.081,6.061,47.475,38.384,0,702775296,330014720,116613120,2876461056,4968,2700,0,794624,0,58,643,1109,1.790,1.310,1.070,1,1,0,0,0,16,7,0,5,0
23-12 16:53:14,8.500,10,40,41,0.500,702885888,329732096,116772864,2876473344,5688,2430,0,1134592,0,85,767,1344,1.790,1.310,1.070,2,1,0,0,0,16,7,0,5,0
23-12 16:53:15,2.010,1.005,41.206,55.276,0.503,702799872,329703424,116813824,2876547072,4787,2430,0,8568832,0,38,396,721,1.790,1.310,1.070,1,1,0,0,0,16,7,0,5,0
23-12 16:53:16,22.727,16.162,35.859,24.747,0.505,703188992,329035776,116953088,2876686336,6616,2430,0,2433024,0,106,1009,2160,1.790,1.310,1.070,3,1,2,0,0,16,7,0,5,0
23-12 16:53:17,29.353,20.398,14.925,34.328,0.995,703807488,327815168,117108736,2877104128,4969,2430,0,1486848,0,100,1050,2106,1.790,1.310,1.070,1,1,0,0,0,16,7,0,5,0
23-12 16:53:18,12.755,8.163,35.204,42.347,1.531,704036864,327176192,117334016,2877288448,6209,2700,0,1310720,0,111,952,2411,1.810,1.320,1.070,1,1,0,0,0,16,7,0,5,0
23-12 16:53:19,12.500,11.500,30,44.500,1.500,704184320,326766592,117559296,2877321216,5029,2160,0,1470464,0,122,1037,1997,1.810,1.320,1.070,1,1,0,0,0,16,7,0,5,0
23-12 16:53:20,13.235,7.353,44.608,34.314,0.490,704385024,326160384,117829632,2877440000,4703,2700,0,1908736,0,146,1123,2312,1.810,1.320,1.070,1,1,0,0,0,16,7,0,5,0
