-- Logs begin at Tue 2020-02-18 22:47:29 UTC, end at Wed 2020-02-19 00:16:29 UTC. --
Feb 18 23:37:08 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 18 23:37:08 ubuntu dstat.sh[786]: [286B blob data]
Feb 18 23:37:08 ubuntu dstat.sh[786]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 18 23:37:08 ubuntu dstat.sh[786]: 18-02 23:37:08| 15   4  52  26   2| 457M  566M  134M 2563M|   0     0 | 155k 2179k|7.04  30.6 | 758  1274 |1.23 1.28 1.33|2.0   0  22|   0     0 |systemd              1    0.3%   0    0 |bash                 3841 2167k1984k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 18 23:37:09 ubuntu dstat.sh[786]: 18-02 23:37:09| 20  35  38   0   5| 457M  566M  134M 2564M|7819B 3240B| 308k  124k|4.00  8.00 |1563  3749 |1.23 1.28 1.33|1.0   0 414|   0     0 |bash                 3841 7.5%1267k  26k|bash                 3841 1267k  26k7.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 18 23:37:10 ubuntu dstat.sh[786]: 18-02 23:37:10| 25  30  38   0   7| 457M  566M  134M 2564M|8758B 2916B|   0    20k|   0  5.00 |1859  4871 |1.23 1.28 1.33|1.0   0 251|   0     0 |systemd              1    9.5%   0    0 |bash                 3841 2004k  15k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 18 23:37:11 ubuntu dstat.sh[786]: 18-02 23:37:11| 28  30  26  12   3| 458M  565M  134M 2564M|  10k 3010B|   0   960k|   0  47.0 |1541  6074 |1.23 1.28 1.33|2.0 1.0 204|   0     0 |systemd              1     16%   0    0 |bash                 3841 1196k  11k2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 18 23:37:12 ubuntu dstat.sh[786]: 18-02 23:37:12|  8   9  38  45   1| 582M  440M  134M 2686M|5239B 2916B|   0   536k|   0  77.0 |1190  3223 |1.23 1.28 1.33|  0 2.0  25|   0     0 |systemd              1    5.0%   0    0 |bash                 3841  240k 592B0.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 18 23:37:14 ubuntu dstat.sh[786]: 18-02 23:37:13|  2   1   0  96   1| 582M  440M  134M 2686M|5052B 2916B|   0   540k|   0  31.0 | 431   638 |1.37 1.31 1.33|  0 3.0   0|   0     0 |kworker/u4:0         5    0.5%   0    0 |python2              851    13k 451B  0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 18 23:37:14 ubuntu dstat.sh[786]: 18-02 23:37:14|  2   1   0  95   1| 583M  440M  134M 2686M|9665B 3240B|   0    96k|   0  23.0 | 496   697 |1.37 1.31 1.33|  0 6.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              851    13k   0 0.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 18 23:37:15 ubuntu dstat.sh[786]: 18-02 23:37:15| 18  26  28  24   5| 590M  433M  134M 2686M|6128B 2916B|  52k 8264k|1.00  58.0 |1600  3147 |1.37 1.31 1.33|1.0   0 289|   0     0 |keystone-manage      2213 6.5%1335k  81k|keystone-manage      2213 1335k  81k6.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 18 23:37:16 ubuntu dstat.sh[786]: 18-02 23:37:16| 44   5  47   3   1| 613M  409M  134M 2686M|7502B 2916B| 100k   26M|6.00  26.0 | 646   859 |1.37 1.31 1.33|1.0   0   0|   0     0 |keystone-manage      2213  47%5828k  46k|keystone-manage      2213 5828k  46k 47%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 18 23:37:17 ubuntu dstat.sh[786]: 18-02 23:37:17| 44   4  47   3   1| 634M  387M  134M 2687M|6227B 2916B| 572k    0 |41.0     0 | 675   866 |1.37 1.31 1.33|1.0   0   0|   0     0 |keystone-manage      2213  46%5310k 107k|keystone-manage      2213 5310k 107k 46%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 18 23:37:18 ubuntu dstat.sh[786]: 18-02 23:37:18| 42   9  36   9   4| 656M  364M  134M 2688M|6457B 3240B|  84k 1136k|7.00  8.00 |1036  1437 |1.34 1.30 1.33|  0 2.0   0|   0     0 |keystone-manage      2213  39%4670k 494k|keystone-manage      2213 4670k 494k 39%|mysqld       177M|   0     0 |  16    7    0    7    0
Feb 18 23:37:19 ubuntu dstat.sh[786]: 18-02 23:37:19| 11   6  43  38   3| 665M  354M  134M 2688M|6677B 2916B|   0   920k|   0  59.0 | 821  1435 |1.34 1.30 1.33|  0 1.0   0|   0     0 |python2              2127 7.0%  55k  60k|python2              2127   55k  60k7.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 18 23:37:20 ubuntu dstat.sh[786]: 18-02 23:37:20|  3   2  48  47   2| 665M  354M  135M 2688M|6582B 3240B|   0   900k|   0  64.0 | 549  1070 |1.34 1.30 1.33|  0 1.0   0|   0     0 |etcd                 1899 1.0%   0    0 |python2              851    14k 463B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 18 23:37:21 ubuntu dstat.sh[786]: 18-02 23:37:21|  3   2  47  46   2| 666M  353M  135M 2689M|6858B 3186B|   0  1080k|   0  80.0 | 576  1181 |1.34 1.30 1.33|  0 1.0   0|   0     0 |keystone-manage      2213 1.0%   0    0 |python2              851    14k 460B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 18 23:37:22 ubuntu dstat.sh[786]: 18-02 23:37:22|  2   2  41  54   2| 666M  353M  135M 2689M|6444B 3294B|   0   620k|   0  39.0 | 530  1015 |1.34 1.30 1.33|  0 1.0   0|   0     0 |etcd                 1899 1.0%   0    0 |python2              851    14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:23 ubuntu dstat.sh[786]: 18-02 23:37:23|  3   2  49  46   1| 666M  352M  135M 2689M|6368B 2916B|   0   828k|   0  55.0 | 587  1075 |1.40 1.32 1.34|  0 1.0   0|   0     0 |beam.smp             1063 1.0%   0    0 |python2              851    14k 463B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:24 ubuntu dstat.sh[786]: 18-02 23:37:24|  3   2  48  47   0| 667M  352M  135M 2689M|7947B 3078B|   0   768k|   0  59.0 | 556  1106 |1.40 1.32 1.34|  0 1.0 2.0|   0     0 |jbd2/vda1-8          295  0.5%   0    0 |python2              851    14k 457B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:25 ubuntu dstat.sh[786]: 18-02 23:37:25|  3   1  49  46   2| 667M  351M  135M 2689M|6597B 3078B|   0   836k|   0  56.0 | 519   998 |1.40 1.32 1.34|  0 1.0   0|   0     0 |etcd                 1899 1.0%   0    0 |python2              851    14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:26 ubuntu dstat.sh[786]: 18-02 23:37:26|  3   2  40  54   2| 667M  351M  135M 2689M|6781B 2916B|   0  2888k|   0  67.0 | 532  1034 |1.40 1.32 1.34|  0 1.0   0|   0     0 |mysqld               325221.0%   0    0 |python2              851    14k 464B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:27 ubuntu dstat.sh[786]: 18-02 23:37:27| 19  16  27  37   1| 667M  351M  135M 2689M|8138B 3240B|   0   212k|   0  20.0 | 607  1004 |1.40 1.32 1.34|1.0 1.0   0|   0     0 |mysqld               32522 34%   0    0 |python2              851    14k 471B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:28 ubuntu dstat.sh[786]: 18-02 23:37:28| 25  22  25  28   0| 667M  351M  135M 2689M|6378B 3186B|   0    48k|   0  5.00 | 572   687 |1.53 1.34 1.35|  0 3.0   0|   0     0 |mysqld               32522 44%   0    0 |python2              851    14k 452B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:29 ubuntu dstat.sh[786]: 18-02 23:37:29|  3   1  30  66   1| 667M  351M  135M 2689M|6679B 2970B|   0   156k|   0  10.0 | 399   664 |1.53 1.34 1.35|3.0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              851    14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:30 ubuntu dstat.sh[786]: 18-02 23:37:30|  3   2  42  52   1| 667M  350M  135M 2690M|7691B 3240B|   0    10M|   0  44.0 | 477  1073 |1.53 1.34 1.35|  0 1.0   0|   0     0 |etcd                 1899 1.0%   0    0 |python2              851    14k 460B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:31 ubuntu dstat.sh[786]: 18-02 23:37:31|  2   2  47  44   4| 667M  350M  135M 2690M|5993B 2916B|   0  1960k|   0  72.0 | 514   980 |1.53 1.34 1.35|1.0 1.0   0|   0     0 |mysqld               325223.0%   0    0 |python2              851    14k 470B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 18 23:37:32 ubuntu dstat.sh[786]: 18-02 23:37:32|  7   8  38  40   6| 668M  349M  135M 2690M|5464B 2916B|   0  1388k|   0  75.0 | 654  1365 |1.53 1.34 1.35|4.0   0   0|   0     0 |mysqld               32522 15%   0    0 |python2              851    14k 470B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
