-- Logs begin at Tue 2020-03-31 15:24:05 UTC, end at Tue 2020-03-31 16:55:04 UTC. --
Mar 31 16:06:41 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 16:06:42 ubuntu dstat.sh[1940]: [286B blob data]
Mar 31 16:06:42 ubuntu dstat.sh[1940]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 16:06:42 ubuntu dstat.sh[1940]: 31-03 16:06:42| 16   5  52  25   2| 420M  665M 86.0M 2563M|   0     0 | 226k 3492k|12.1  36.3 | 794  1505 |1.94 1.68 1.45|2.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3493 2465k2277k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 16:06:43 ubuntu dstat.sh[1940]: 31-03 16:06:43| 13  29  37   1  20| 420M  664M 86.0M 2563M|4008B 1998B|   0   128k|   0  7.00 |1319  3178 |1.94 1.68 1.45|1.0   0 331|   0     0 |bash                 3493 9.0% 807k  21k|bash                 3493  807k  21k9.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 16:06:44 ubuntu dstat.sh[1940]: 31-03 16:06:44| 21  31  37   0  11| 422M  663M 86.0M 2564M|4035B 2106B|   0    24k|   0  6.00 |1666  3704 |1.94 1.68 1.45|1.0   0 280|   0     0 |bash                 3493 4.5%2113k  17k|bash                 3493 2113k  17k4.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 16:06:45 ubuntu dstat.sh[1940]: 31-03 16:06:45| 30  29  39   0   2| 421M  664M 86.0M 2564M|4556B 2160B|   0   236k|   0  6.00 |2629  5641 |1.94 1.68 1.45|3.0   0 214|   0     0 |systemd              1     16%   0    0 |bash                 3493 1534k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 16:06:46 ubuntu dstat.sh[1940]: 31-03 16:06:46| 20  30  43   0   7| 546M  538M 86.0M 2686M|4649B 2202B|   0     0 |   0     0 |1762  4373 |1.94 1.68 1.45|1.0   0 271|   0     0 |systemd              1    8.5%   0    0 |bash                 3493  507k  13k4.0%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 31 16:06:47 ubuntu dstat.sh[1940]: 31-03 16:06:47| 37  11  48   1   3| 567M  517M 86.0M 2686M|3097B 1944B|8192B    0 |2.00     0 | 857  1429 |1.94 1.68 1.45|  0 1.0  72|   0     0 |keystone-manage      3337  36%4978k  81k|keystone-manage      3337 4978k  81k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 16:06:48 ubuntu dstat.sh[1940]: 31-03 16:06:48| 15   2  43  37   3| 574M  509M 86.4M 2687M|4287B 2052B|1544k  288k| 194  2.00 | 641  1269 |1.87 1.67 1.45|1.0   0 2.0|   0     0 |keystone-manage      3337  17%1558k  42k|keystone-manage      3337 1558k  42k 17%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 16:06:49 ubuntu dstat.sh[1940]: 31-03 16:06:49| 43   4  46   3   2| 593M  488M 86.5M 2688M|6964B 2052B| 668k    0 |55.0     0 | 594   854 |1.87 1.67 1.45|1.0   0   0|   0     0 |keystone-manage      3337  47%4974k 111k|keystone-manage      3337 4974k 111k 47%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 16:06:50 ubuntu dstat.sh[1940]: 31-03 16:06:50| 32   6  32  30   1| 611M  470M 86.5M 2689M|4597B 2160B| 100k 3572k|9.00   100 | 673   811 |1.87 1.67 1.45|  0 1.0   0|   0     0 |keystone-manage      3337  34%4575k 412k|keystone-manage      3337 4575k 412k 34%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 16:06:51 ubuntu dstat.sh[1940]: 31-03 16:06:51| 18   8  41  31   2| 623M  457M 86.5M 2689M|6071B 1998B|  96k 2304k|8.00  75.0 | 970  1425 |1.87 1.67 1.45|2.0   0   0|   0     0 |python2              1572  11%  83k  91k|keystone-manage      3337  498k  83k9.5%|mysqld       184M|   0     0 |  16    7    0    7    0
Mar 31 16:06:52 ubuntu dstat.sh[1940]: 31-03 16:06:52|  8   4  45  43   1| 626M  454M 86.6M 2689M|4155B 2106B|   0   624k|   0  35.0 | 649  1113 |1.87 1.67 1.45|  0 1.0   0|   0     0 |python2              1572 4.0%  28k  30k|keystone-manage      3337   38k  53k4.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 16:06:53 ubuntu dstat.sh[1940]: 31-03 16:06:53|  2   2  42  55   1| 626M  454M 86.7M 2689M|4756B 2160B|   0   488k|   0  36.0 | 540   957 |1.88 1.68 1.45|  0 1.0   0|   0     0 |python2              2027 0.5%  14k 457B|python2              2027   14k 457B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 16:06:54 ubuntu dstat.sh[1940]: 31-03 16:06:54|  2   2  49  47   1| 626M  453M 86.8M 2689M|  11k 2160B|   0   824k|   0  54.0 | 652  1107 |1.88 1.68 1.45|  0 1.0   0|   0     0 |mysqld               1210 1.0%   0    0 |python2              2027   14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 16:06:55 ubuntu dstat.sh[1940]: 31-03 16:06:55|  5   2  48  44   2| 626M  452M 87.1M 2690M|4105B 2038B|   0  1660k|   0   123 | 846  1458 |1.88 1.68 1.45|  0 1.0   0|   0     0 |mysqld               1210 2.0%   0    0 |python2              2027   14k 470B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 16:06:56 ubuntu dstat.sh[1940]: 31-03 16:06:56|  3   2  48  43   3| 627M  451M 87.4M 2690M|4195B 2160B|   0  1348k|   0  93.0 | 740  1321 |1.88 1.68 1.45|  0 1.0   0|   0     0 |kworker/1:1H         159  1.0%   0    0 |python2              2027   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 16:06:57 ubuntu dstat.sh[1940]: 31-03 16:06:57|  4   4  45  43   5| 627M  451M 87.6M 2690M|3600B 1944B|   0   940k|   0  80.0 | 674  1193 |1.88 1.68 1.45|1.0 1.0   0|   0     0 |mysqld               1210 4.5%   0    0 |python2              2027   14k 469B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 16:06:58 ubuntu dstat.sh[1940]: 31-03 16:06:58| 12   8  38  40   2| 628M  449M 87.9M 2690M|4364B 1836B|   0  1228k|   0   129 | 950  2108 |1.89 1.68 1.45|1.0 1.0 2.0|   0     0 |mysqld               1210  16%   0    0 |python2              2027   14k 471B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 16:06:59 ubuntu dstat.sh[1940]: 31-03 16:06:59| 11   6  46  34   4| 629M  448M 88.2M 2690M|3512B 1890B|   0  1284k|   0   124 | 724  1911 |1.89 1.68 1.45|1.0 1.0   0|   0     0 |mysqld               1210  14%   0    0 |python2              2027   14k 453B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
