-- Logs begin at Thu 2020-02-20 05:52:27 UTC, end at Thu 2020-02-20 07:58:08 UTC. --
Feb 20 06:50:55 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 06:50:55 ubuntu dstat.sh[1117]: [286B blob data]
Feb 20 06:50:55 ubuntu dstat.sh[1117]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 06:50:55 ubuntu dstat.sh[1117]: 20-02 06:50:55| 13   4  49  32   2| 462M  523M  156M 2566M|   0     0 | 140k 1910k|7.74  26.4 | 671  1154 |1.40 1.50 1.62|1.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3751 1848k1689k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 06:50:56 ubuntu dstat.sh[1117]: 20-02 06:50:56| 16  24  28  28   4| 462M  523M  156M 2567M|5207B 2646B| 228k  788k|3.00  39.0 |1220  2913 |1.40 1.50 1.62|1.0 3.0 302|   0     0 |bash                 3751 5.5% 677k  19k|bash                 3751  677k  19k5.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 06:50:57 ubuntu dstat.sh[1117]: 20-02 06:50:57|  3   6  45  45   2| 462M  523M  156M 2567M|5294B 2862B|   0   552k|   0  38.0 | 501   709 |1.40 1.50 1.62|  0 1.0  43|   0     0 |rcu_sched            8    0.5%   0    0 |bash                 3751  411k2449B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 06:50:58 ubuntu dstat.sh[1117]: 20-02 06:50:58|  2   1  48  49   1| 462M  523M  156M 2567M|5334B 2916B|   0    60k|   0  14.0 | 293   377 |1.37 1.49 1.62|  0 1.0 2.0|   0     0 |conntrackd           163781.0%   0    0 |python2              1318   13k 455B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 06:50:59 ubuntu dstat.sh[1117]: 20-02 06:50:59| 10  13  44  32   2| 462M  523M  156M 2567M|5296B 2916B|   0   140k|   0  20.0 | 737  1551 |1.37 1.49 1.62|1.0   0 150|   0     0 |bash                 3751 2.5%1091k  11k|bash                 3751 1091k  11k2.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 06:51:00 ubuntu dstat.sh[1117]: 20-02 06:51:00| 25  35  37   0   3| 462M  522M  156M 2567M|7457B 2916B|   0    24k|   0  6.00 |1889  4820 |1.37 1.49 1.62|  0   0 271|   0     0 |systemd              1     12%   0    0 |bash                 3751 2124k  17k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 06:51:01 ubuntu dstat.sh[1117]: 20-02 06:51:01| 22  22  47   4   4| 587M  397M  156M 2689M|7870B 2916B|   0    76k|   0  2.00 |1581  5486 |1.37 1.49 1.62|4.0   0  79|   0     0 |systemd              1     19%   0    0 |bash                 3751  232k 656B  0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 20 06:51:02 ubuntu dstat.sh[1117]: 20-02 06:51:02| 28  26  43   1   2| 599M  385M  156M 2689M|5350B 2592B|   0  2220k|   0  32.0 |1320  3386 |1.37 1.49 1.62|1.0   0 295|   0     0 |keystone-manage      2526  15%2153k  81k|keystone-manage      2526 2153k  81k 15%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 06:51:03 ubuntu dstat.sh[1117]: 20-02 06:51:03| 43   7  48   3   1| 625M  359M  156M 2689M|7310B 2916B| 100k    0 |6.00     0 | 649   786 |1.42 1.50 1.62|2.0   0   0|   0     0 |keystone-manage      2526  48%6655k  46k|keystone-manage      2526 6655k  46k 48%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 06:51:04 ubuntu dstat.sh[1117]: 20-02 06:51:04| 22   2  48  28   0| 631M  353M  156M 2690M|5417B 3240B| 352k    0 |22.0     0 | 607   869 |1.42 1.50 1.62|  0 1.0   0|   0     0 |keystone-manage      2526  21%1541k   0 |keystone-manage      2526 1541k   0  21%|mysqld       173M|   0     0 |  16    5    0    6    0
