"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 15:13:12 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 15:13:12,16.330,4.662,52.599,24.570,1.839,440836096,794148864,91447296,2596134912,0,0,182714.369,3032338.476,10.045,35.710,781.909,1313.486,1.800,1.440,1.280,2,0,25.801,0,0,14,3,0,5,0
01-04 15:13:13,20.101,33.668,35.176,4.523,6.533,440680448,793866240,91455488,2596405248,10934,1998,233472,118784,3,8,1545,3745,1.730,1.430,1.280,2,0,408,0,0,14,3,0,5,0
01-04 15:13:14,24.138,32.020,38.424,0,5.419,441671680,792809472,91455488,2596425728,6598,1944,0,20480,0,5,1609,4029,1.730,1.430,1.280,3,0,246,0,0,14,3,0,5,0
01-04 15:13:15,20.091,24.201,32.420,0,23.288,447909888,786497536,91455488,2596528128,3781,2040,0,16384,0,4,1208,3420,1.730,1.430,1.280,16,0,193,0,0,14,3,0,5,0
01-04 15:13:16,16.744,21.395,45.581,0,16.279,572502016,661397504,91455488,2724589568,6253,2106,0,0,0,0,1346,3181,1.730,1.430,1.280,2,0,152,0,0,16,5,0,5,0
01-04 15:13:17,33.663,17.327,41.584,2.475,4.950,584744960,649080832,91463680,2724622336,3651,1944,0,8216576,0,19,1133,2151,1.730,1.430,1.280,2,0,170,0,0,16,5,0,7,0
01-04 15:13:18,25.500,4,42.500,25,3,598130688,634540032,91709440,2725531648,3746,2160,1069056,1028096,122,30,816,1132,1.760,1.440,1.290,0,2,0,0,0,16,5,0,7,0
01-04 15:13:19,34.328,3.483,42.289,13.930,5.970,615665664,616448000,91766784,2726023168,4882,2160,475136,1720320,53,32,725,930,1.760,1.440,1.290,1,0,0,0,0,16,5,0,7,0
01-04 15:13:20,39.409,4.926,45.320,3.941,6.404,637177856,593616896,91820032,2727280640,4263,1782,675840,0,48,0,684,895,1.760,1.440,1.290,1,0,0,0,0,16,5,0,7,0
01-04 15:13:21,30.198,11.386,28.218,26.238,3.960,654295040,575520768,91955200,2728009728,4742,2322,110592,1654784,10,28,878,1747,1.760,1.440,1.290,2,0,0,0,0,16,7,0,7,0
01-04 15:13:22,5,2.500,46,44.500,2,656330752,572960768,92213248,2728275968,3678,1944,0,1597440,0,101,765,1183,1.760,1.440,1.290,0,2,0,0,0,16,7,0,7,0
01-04 15:13:23,4,3,43.500,47,2.500,656850944,571510784,92508160,2728878080,5664,2160,53248,1585152,1,115,834,1420,1.700,1.440,1.280,0,1,2,0,0,16,7,0,7,0
01-04 15:13:24,3.030,2.525,44.444,48.485,1.515,657063936,570662912,92766208,2729222144,4631,1944,0,1945600,0,108,756,1268,1.700,1.440,1.280,0,1,0,0,0,16,7,0,7,0
01-04 15:13:25,4.545,3.030,37.374,53.030,2.020,657829888,569389056,93061120,2729410560,5572,2160,0,9596928,0,130,769,1400,1.700,1.440,1.280,2,1,0,0,0,16,7,0,7,0
01-04 15:13:26,9.950,11.443,39.303,33.333,5.970,658423808,568336384,93376512,2729545728,4768,2092,0,1150976,0,115,887,1586,1.700,1.440,1.280,1,1,0,0,0,16,7,0,7,0
01-04 15:13:27,9.360,9.360,41.379,35.961,3.941,659185664,567095296,93720576,2729660416,4942,2052,0,1343488,0,130,858,1516,1.700,1.440,1.280,1,1,0,0,0,16,7,0,7,0
01-04 15:13:28,14.286,13.300,35.468,31.034,5.911,659456000,566464512,94048256,2729680896,6925,2214,0,1433600,0,129,1012,1633,1.640,1.430,1.280,2,1,0,0,0,16,7,0,7,0
01-04 15:13:29,13.065,14.070,14.573,52.261,6.030,660893696,564899840,94146560,2729689088,5755,1944,0,8101888,0,143,644,884,1.640,1.430,1.280,3,1,0,0,0,16,7,0,7,0
01-04 15:13:30,17.588,17.588,22.111,37.186,5.528,660086784,565547008,94367744,2729627648,6067,2160,0,3088384,0,135,971,1438,1.640,1.430,1.280,0,1,0,0,0,16,7,0,7,0
01-04 15:13:31,8.586,6.061,43.434,40.404,1.515,661139456,564051968,94625792,2729803776,8572,2160,0,1503232,0,113,1070,2043,1.640,1.430,1.280,1,2,0,0,0,16,7,0,6,0
01-04 15:13:32,10.891,7.921,45.050,34.158,1.980,661446656,563453952,94896128,2729811968,5958,1944,0,1630208,0,117,886,1712,1.640,1.430,1.280,0,1,0,0,0,16,7,0,6,0
01-04 15:13:33,6.030,6.533,46.231,38.693,2.513,662839296,492789760,95027200,2797068288,4877,2160,0,6533120,0,73,783,1373,1.590,1.420,1.280,2,2,2,0,0,16,7,0,6,0
01-04 15:13:34,2,1,48,48,1,662798336,492814336,95039488,2797064192,4475,2160,0,69922816,0,83,376,632,1.590,1.420,1.280,0,1,0,0,0,16,7,0,6,0
01-04 15:13:35,2.041,2.041,48.469,46.429,1.020,663097344,492113920,95174656,2797322240,4039,2160,0,1298432,0,73,615,1044,1.590,1.420,1.280,0,1,0,0,0,16,7,0,6,0
01-04 15:13:36,6.566,1.515,45.455,45.960,0.505,663666688,490987520,95391744,2797625344,4379,1944,0,1531904,0,115,860,1458,1.590,1.420,1.280,0,1,0,0,0,16,7,0,6,0
01-04 15:13:37,8.040,7.035,38.191,46.734,0,663580672,490864640,95490048,2797699072,4274,2160,0,479232,0,51,568,963,1.590,1.420,1.280,2,0,0,0,0,16,7,0,6,0
01-04 15:13:38,3.046,3.553,44.162,48.731,0.508,663699456,490606592,95522816,2797805568,4711,2160,0,372736,0,19,416,818,1.620,1.430,1.280,0,3,0,0,0,16,7,0,6,0
01-04 15:13:39,2.010,0.503,27.638,69.347,0.503,663703552,490545152,95547392,2797830144,5022,2160,65536,114688,1,13,339,633,1.620,1.430,1.280,0,1,0,0,0,16,7,0,6,0
01-04 15:13:40,1.523,0,14.213,84.264,0,663707648,490516480,95555584,2797846528,4302,2160,0,319488,0,24,311,563,1.620,1.430,1.280,0,4,0,0,0,16,7,0,6,0
01-04 15:13:41,1.508,1.508,6.533,89.950,0.503,663826432,490385408,95555584,2797858816,3486,1944,0,1253376,0,128,520,584,1.620,1.430,1.280,1,2,0,0,0,16,7,0,6,0
01-04 15:13:42,2.010,0.503,48.241,49.246,0,663810048,490385408,95563776,2797867008,5646,2160,0,1671168,0,112,438,562,1.620,1.430,1.280,0,1,0,0,0,16,7,0,6,0
01-04 15:13:43,3.483,1.990,45.274,47.761,1.493,664109056,489177088,95686656,2798628864,5048,2160,0,16384000,0,173,815,1609,1.650,1.440,1.290,0,1,2,0,0,16,7,0,6,0
01-04 15:13:44,5.025,2.513,44.724,45.729,2.010,664465408,488288256,95936512,2798895104,5671,1944,0,1470464,0,108,705,1457,1.650,1.440,1.290,0,1,0,0,0,16,7,0,6,0
01-04 15:13:45,14.721,14.213,25.381,42.640,3.046,664522752,487911424,96157696,2798985216,3928,1944,0,1155072,0,99,678,1277,1.650,1.440,1.290,2,1,0,0,0,16,7,0,6,0
01-04 15:13:46,11.558,10.050,38.191,38.191,2.010,665116672,487239680,96342016,2798874624,5862,2160,0,1064960,0,89,772,1446,1.650,1.440,1.290,1,1,0,0,0,16,7,0,6,0
01-04 15:13:47,6.533,3.015,45.226,43.719,1.508,665047040,487051264,96460800,2799005696,5230,2160,0,782336,0,57,566,1223,1.650,1.440,1.290,0,3,0,0,0,16,7,0,6,0
01-04 15:13:48,4.040,2.525,31.818,61.616,0,665124864,486809600,96563200,2799067136,3496,1944,0,1060864,0,88,576,1011,1.680,1.450,1.290,1,1,0,0,0,16,7,0,6,0
