-- Logs begin at Fri 2020-02-28 00:40:18 UTC, end at Fri 2020-02-28 02:41:22 UTC. --
Feb 28 01:31:02 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 28 01:31:02 ubuntu dstat.sh[1926]: [286B blob data]
Feb 28 01:31:02 ubuntu dstat.sh[1926]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 28 01:31:02 ubuntu dstat.sh[1926]: 28-02 01:31:02| 23   4  46  25   3| 451M  427M  114M 2721M|   0     0 | 202k 3138k|9.69  31.4 | 742  1304 |2.60 1.61 1.44|2.0   0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 3696 2126k1951k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 28 01:31:04 ubuntu dstat.sh[1926]: 28-02 01:31:03| 16  28   1  55   1| 452M  426M  114M 2721M|3831B 1944B|4096B 1040k|1.00  84.0 |1271  2411 |2.60 1.61 1.44|  0 3.0 333|   0     0 |bash                 3696 5.5%1071k  21k|bash                 3696 1071k  21k5.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 28 01:31:04 ubuntu dstat.sh[1926]: 28-02 01:31:04| 16  26  30  27   0| 461M  416M  114M 2721M|3777B 1944B|   0   388k|   0  36.0 |1478  3925 |2.60 1.61 1.44|9.0   0 237|   0     0 |bash                 3696 3.0%1797k  15k|bash                 3696 1797k  15k3.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 28 01:31:05 ubuntu dstat.sh[1926]: 28-02 01:31:05| 25  29  38   3   5| 453M  424M  114M 2722M|5087B 1944B|   0    16k|   0  4.00 |1462  4003 |2.60 1.61 1.44|1.0   0 211|   0     0 |systemd              1     14%   0    0 |bash                 3696 1418k  13k2.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Feb 28 01:31:06 ubuntu dstat.sh[1926]: 28-02 01:31:06| 20  18  61   0   2| 577M  300M  114M 2843M|5331B 2160B|   0     0 |   0     0 |1601  4758 |2.60 1.61 1.44|  0   0  50|   0     0 |systemd              1     18%   0    0 |bash                 3696  232k 656B0.5%|mysqld       173M|   0     0 |  15    3    0    4    0
Feb 28 01:31:07 ubuntu dstat.sh[1926]: 28-02 01:31:07| 23  23  53   0   1| 584M  293M  114M 2844M|7368B 1944B|   0     0 |   0     0 |1410  3361 |2.47 1.60 1.44|2.0   0 295|   0     0 |keystone-manage      3318 8.5%1435k  81k|keystone-manage      3318 1435k  81k8.5%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 28 01:31:08 ubuntu dstat.sh[1926]: 28-02 01:31:08| 32   5  34  30   0| 599M  278M  114M 2844M|4845B 1944B| 588k  172k|37.0  2.00 | 518   751 |2.47 1.60 1.44|  0 1.0   0|   0     0 |keystone-manage      3318  34%3923k   0 |keystone-manage      3318 3923k   0  34%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 28 01:31:09 ubuntu dstat.sh[1926]: 28-02 01:31:09| 12   2  48  38   1| 604M  272M  114M 2844M|4460B 1944B| 392k    0 |67.0     0 | 452   835 |2.47 1.60 1.44|  0 1.0 2.0|   0     0 |keystone-manage      3318  12%1130k8094B|keystone-manage      3318 1130k8094B 12%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 28 01:31:10 ubuntu dstat.sh[1926]: 28-02 01:31:10| 34   3  48  14   1| 620M  256M  114M 2845M|6330B 1944B| 296k    0 |26.0     0 | 616   754 |2.47 1.60 1.44|  0 1.0   0|   0     0 |keystone-manage      3318  35%3764k  39k|keystone-manage      3318 3764k  39k 35%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 28 01:31:11 ubuntu dstat.sh[1926]: 28-02 01:31:11| 31   3  48  20   0| 638M  236M  114M 2845M|4584B 1836B| 456k    0 |27.0     0 | 579   756 |2.47 1.60 1.44|  0 1.0   0|   0     0 |keystone-manage      3318  30%4763k 174k|keystone-manage      3318 4763k 174k 30%|mysqld       173M|   0     0 |  15    5    0    6    0
Feb 28 01:31:12 ubuntu dstat.sh[1926]: 28-02 01:31:12| 34   9  34  21   2| 650M  223M  114M 2846M|3560B 2052B| 128k 1216k|11.0  21.0 | 592  1419 |2.43 1.61 1.44|  0 1.0   0|   0     0 |keystone-manage      3318  27%2179k 427k|keystone-manage      3318 2179k 427k 27%|mysqld       177M|   0     0 |  15    7    0    6    0
Feb 28 01:31:13 ubuntu dstat.sh[1926]: 28-02 01:31:13|  9   5  44  42   2| 659M  214M  114M 2847M|4026B 1944B|   0   752k|   0  51.0 | 623  1042 |2.43 1.61 1.44|  0 1.0   0|   0     0 |keystone-manage      3318 5.5%  38k  53k|keystone-manage      3318   38k  53k5.5%|mysqld       186M|   0     0 |  15    7    0    6    0
