-- Logs begin at Thu 2020-03-12 20:02:02 UTC, end at Thu 2020-03-12 21:28:20 UTC. --
Mar 12 20:43:52 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 20:43:52 ubuntu dstat.sh[1708]: [286B blob data]
Mar 12 20:43:52 ubuntu dstat.sh[1708]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 20:43:52 ubuntu dstat.sh[1708]: 12-03 20:43:52| 18   5  55  21   2| 421M  369M  110M 2809M|   0     0 | 214k 3852k|11.3  38.8 | 839  1443 |1.66 1.28 1.15|3.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3551 2660k2487k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 20:43:53 ubuntu dstat.sh[1708]: 12-03 20:43:53| 19  36  36   1   8| 422M  368M  110M 2809M|4529B 1986B|4096B  100k|1.00  8.00 |1505  3680 |1.66 1.28 1.15|2.0   0 406|   0     0 |bash                 3551 7.0%1253k  25k|bash                 3551 1253k  25k7.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 20:43:54 ubuntu dstat.sh[1708]: 12-03 20:43:54| 22  31  40   0   7| 421M  369M  110M 2809M|4629B 2160B|   0    20k|   0  5.00 |1400  3461 |1.66 1.28 1.15|1.0   0 253|   0     0 |systemd              1     11%   0    0 |bash                 3551 2013k  15k4.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 20:43:55 ubuntu dstat.sh[1708]: 12-03 20:43:55| 21  32  33   0  15| 423M  367M  110M 2809M|4632B 2160B|   0    16k|   0  4.00 |1817  5825 |1.66 1.28 1.15|1.0   0 204|   0     0 |systemd              1     13%   0    0 |bash                 3551 1196k  11k2.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 20:43:56 ubuntu dstat.sh[1708]: 12-03 20:43:56| 12  16  63   0   9| 546M  243M  110M 2931M|5529B 1944B|   0     0 |   0     0 |1080  2258 |1.61 1.28 1.14|4.0   0 100|   0     0 |systemd              1    8.0%   0    0 |bash                 3551  343k5484B3.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 12 20:43:57 ubuntu dstat.sh[1708]: 12-03 20:43:57| 21  20  42   0  16| 557M  232M  110M 2931M|4121B 1944B|   0     0 |   0     0 |1046  2281 |1.61 1.28 1.14|1.0   0 214|   0     0 |keystone-manage      3104  16%2133k  81k|keystone-manage      3104 2133k  81k 16%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 20:43:58 ubuntu dstat.sh[1708]: 12-03 20:43:58| 35   4  47  12   1| 570M  218M  110M 2932M|4612B 1944B| 692k  376k|51.0  4.00 | 690   905 |1.61 1.28 1.14|1.0   0 2.0|   0     0 |keystone-manage      3104  37%3705k   0 |keystone-manage      3104 3705k   0  37%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 20:43:59 ubuntu dstat.sh[1708]: 12-03 20:43:59| 35   4  47  13   2| 588M  200M  110M 2933M|4693B 1944B| 496k    0 |72.0     0 | 662   854 |1.61 1.28 1.14|2.0   0   0|   0     0 |keystone-manage      3104  37%4000k  46k|keystone-manage      3104 4000k  46k 37%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 20:44:00 ubuntu dstat.sh[1708]: 12-03 20:44:00| 42   5  47   3   1| 612M  174M  110M 2934M|4801B 1986B| 668k    0 |50.0     0 | 688   835 |1.61 1.28 1.14|1.0   0   0|   0     0 |keystone-manage      3104  46%5984k 287k|keystone-manage      3104 5984k 287k 46%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 20:44:01 ubuntu dstat.sh[1708]: 12-03 20:44:01| 32  11  32  22   3| 629M  156M  110M 2935M|8112B 1944B| 100k 1468k|8.00  38.0 |1014  1622 |1.56 1.27 1.14|  0 1.0   0|   0     0 |keystone-manage      3104  24%1457k 367k|keystone-manage      3104 1457k 367k 24%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 20:44:02 ubuntu dstat.sh[1708]: 12-03 20:44:02|  3   3  47  46   2| 629M  156M  111M 2935M|5423B 1944B|   0  1088k|   0  73.0 | 697  1070 |1.56 1.27 1.14|  0 1.0   0|   0     0 |etcd                 2798 1.5%   0    0 |python2              1806   14k 484B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 20:44:03 ubuntu dstat.sh[1708]: 12-03 20:44:03|  3   2  47  46   2| 629M  155M  111M 2935M|  14k 1944B|   0  1020k|   0  75.0 | 800  1051 |1.56 1.27 1.14|  0 1.0   0|   0     0 |kworker/1:1H         294  1.0%   0    0 |python2              1806   14k 464B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 20:44:04 ubuntu dstat.sh[1708]: 12-03 20:44:04|  3   1  49  47   1| 630M  154M  111M 2935M|6206B 1944B|   0  1000k|   0  72.0 | 619   955 |1.56 1.27 1.14|  0 1.0   0|   0     0 |mysqld               978  1.0%   0    0 |python2              1806   14k 471B0.5%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 20:44:05 ubuntu dstat.sh[1708]: 12-03 20:44:05|  3   2  49  46   1| 630M  154M  111M 2935M|8868B 1944B|   0  1096k|   0  72.0 | 615   955 |1.56 1.27 1.14|  0 1.0   0|   0     0 |kworker/1:1H         294  0.5%   0    0 |python2              1806   14k 463B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 20:44:06 ubuntu dstat.sh[1708]: 12-03 20:44:06|  3   1  51  46   0| 630M  153M  111M 2936M|4877B 1944B|   0   936k|   0  70.0 | 585   990 |1.51 1.27 1.14|  0 1.0   0|   0     0 |mysqld               978  1.0%   0    0 |python2              1806   14k 451B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 20:44:07 ubuntu dstat.sh[1708]: 12-03 20:44:07|  3   3  50  44   1| 630M  153M  111M 2936M|5896B 2160B|   0   688k|   0  63.0 | 603  1020 |1.51 1.27 1.14|1.0 1.0   0|   0     0 |mysqld               978  3.5%   0    0 |python2              1806   14k 452B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
