-- Logs begin at Tue 2020-03-10 00:25:34 UTC, end at Tue 2020-03-10 01:57:17 UTC. --
Mar 10 01:08:17 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 01:08:17 ubuntu dstat.sh[32672]: [286B blob data]
Mar 10 01:08:17 ubuntu dstat.sh[32672]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 01:08:17 ubuntu dstat.sh[32672]: 10-03 01:08:17| 17   5  54  22   2| 422M  582M  140M 2574M|   0     0 | 181k 2660k|8.48  34.8 | 775  1359 |1.22 1.30 1.21|2.0 1.0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3282 2493k2321k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 01:08:18 ubuntu dstat.sh[32672]: 10-03 01:08:18| 16  29  16  21  18| 424M  581M  140M 2574M|3816B 1782B| 228k 1912k|3.00   123 |1390  3177 |1.22 1.30 1.21|1.0   0 366|   0     0 |bash                 3282 7.5% 848k  23k|bash                 3282  848k  23k7.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 01:08:19 ubuntu dstat.sh[32672]: 10-03 01:08:19| 27  30  39   0   4| 424M  580M  140M 2575M|6144B 2214B|   0    24k|   0  6.00 |1804  4791 |1.22 1.30 1.21|2.0   0 279|   0     0 |systemd              1    9.0%   0    0 |bash                 3282 2226k  17k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 01:08:20 ubuntu dstat.sh[32672]: 10-03 01:08:20| 19  29  35   0  18| 423M  581M  140M 2575M|4708B 2268B|   0    16k|   0  4.00 |1200  2888 |1.28 1.31 1.22|1.0   0 192|   0     0 |systemd              1     11%   0    0 |bash                 3282 1394k  11k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 10 01:08:21 ubuntu dstat.sh[32672]: 10-03 01:08:21| 21  26  51   0   2| 548M  455M  140M 2697M|4112B 2160B|   0     0 |   0     0 |1785  5271 |1.28 1.31 1.22|3.0   0 220|   0     0 |systemd              1    9.0%   0    0 |bash                 3282  444k9954B3.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Mar 10 01:08:22 ubuntu dstat.sh[32672]: 10-03 01:08:22| 36  16  47   0   1| 566M  437M  140M 2697M|5935B 2160B|   0     0 |   0     0 | 891  1894 |1.28 1.31 1.22|1.0   0 123|   0     0 |keystone-manage      1638  35%4449k  81k|keystone-manage      1638 4449k  81k 35%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 01:08:23 ubuntu dstat.sh[32672]: 10-03 01:08:23| 17   1  49  33   1| 575M  427M  140M 2698M|4259B 1944B| 764k  508k|75.0  3.00 | 645   929 |1.28 1.31 1.22|  0 1.0   0|   0     0 |keystone-manage      1638  17%2029k7964B|keystone-manage      1638 2029k7964B 17%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 01:08:24 ubuntu dstat.sh[32672]: 10-03 01:08:24| 34   3  45  12   6| 590M  412M  140M 2698M|5420B 2160B| 120k    0 |13.0     0 | 752  1042 |1.28 1.31 1.22|  0 1.0   0|   0     0 |keystone-manage      1638  37%3609k  39k|keystone-manage      1638 3609k  39k 37%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 01:08:25 ubuntu dstat.sh[32672]: 10-03 01:08:25| 30   3  47  18   3| 611M  390M  140M 2699M|6914B 2160B| 640k    0 |44.0     0 | 591   854 |1.26 1.30 1.22|1.0   0   0|   0     0 |keystone-manage      1638  32%5142k 176k|keystone-manage      1638 5142k 176k 32%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 10 01:08:26 ubuntu dstat.sh[32672]: 10-03 01:08:26| 30   8  37  22   3| 621M  379M  140M 2700M|3932B 2160B| 100k 1120k|8.00  23.0 | 866  1497 |1.26 1.30 1.22|  0 1.0   0|   0     0 |keystone-manage      1638  25%1964k 424k|keystone-manage      1638 1964k 424k 25%|mysqld       177M|   0     0 |  16    7    0    6    0
