"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Mar 2020 00:56:12 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
13-03 00:56:12,17.272,4.780,55.949,20.843,1.156,442200064,1022033920,145436672,2310221824,0,0,183224.157,3340484.050,8.537,37.160,806.692,1375.387,1.390,1.170,1.100,2,0,25.584,0,0,14,3,0,5,0
13-03 00:56:13,23.350,36.548,36.041,2.538,1.523,441774080,1021968384,145444864,2310553600,7961,2160,274432,151552,7,11,1518,3894,1.390,1.170,1.100,2,0,427,0,0,14,3,0,4,0
13-03 00:56:14,26.020,34.694,38.776,0,0.510,442273792,1021243392,145444864,2310713344,3760,2254,0,24576,0,6,1765,5870,1.390,1.170,1.100,1,0,291,0,0,14,3,0,4,0
13-03 00:56:15,28.218,30.693,40.099,0,0.990,573403136,889745408,145444864,2438762496,5186,1944,0,0,0,0,2149,6087,1.390,1.170,1.100,2,0,162,0,0,16,5,0,4,0
13-03 00:56:16,34.848,18.182,46.465,0,0.505,584945664,878084096,145444864,2438856704,7168,2160,0,0,0,0,1110,2680,1.440,1.190,1.100,1,0,216,0,0,16,5,0,6,0
13-03 00:56:17,20.101,2.010,47.739,29.146,1.005,596639744,865771520,145444864,2439458816,21885,1944,610304,1183744,39,70,704,759,1.440,1.190,1.100,1,0,0,0,0,16,5,0,6,0
13-03 00:56:18,39.698,3.518,48.241,8.543,0,616497152,845230080,145457152,2440015872,5709,2160,475136,339968,52,2,642,787,1.440,1.190,1.100,1,0,0,0,0,16,5,0,6,0
13-03 00:56:19,44.776,4.478,46.766,2.985,0.995,643616768,816345088,145559552,2441461760,3276,1944,679936,0,49,0,731,964,1.440,1.190,1.100,1,0,2,0,0,16,5,0,6,0
13-03 00:56:20,27.273,11.111,33.838,26.263,1.515,659750912,799350784,145637376,2442117120,5310,2160,98304,1589248,7,46,1192,1964,1.440,1.190,1.100,0,1,0,0,0,16,7,0,6,0
13-03 00:56:21,2.010,2.513,46.231,48.744,0.503,659988480,798781440,145747968,2442338304,4512,2160,0,1269760,0,87,706,1146,1.480,1.200,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:22,3.046,1.015,48.731,47.208,0,660504576,797921280,145862656,2442563584,5938,1944,0,1196032,0,70,639,999,1.480,1.200,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:23,1.515,1.515,48.990,46.465,1.515,660602880,797614080,145932288,2442678272,4981,1944,0,704512,0,50,463,888,1.480,1.200,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:24,3,1.500,47.500,48,0,660942848,796848128,146006016,2443026432,4531,2160,0,888832,0,61,484,965,1.480,1.200,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:25,2.513,1.508,49.749,45.729,0.503,661118976,796303360,146128896,2443264000,4252,1944,0,1200128,0,81,534,1058,1.480,1.200,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:26,4,2.500,47,46.500,0,661377024,795836416,146210816,2443362304,4738,2160,0,643072,0,54,532,1015,1.530,1.210,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:27,7,7,41.500,44.500,0,661835776,795230208,146300928,2443419648,4457,2160,0,602112,0,59,592,1152,1.530,1.210,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:28,8.081,5.051,45.455,41.414,0,662216704,794660864,146419712,2443489280,4401,1944,0,663552,0,67,642,1224,1.530,1.210,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:29,5.076,7.107,44.670,42.640,0.508,662867968,793894912,146489344,2443534336,4664,2160,0,385024,0,36,522,1035,1.530,1.210,1.110,0,2,2,0,0,16,7,0,6,0
13-03 00:56:30,11,8.500,45,35.500,0,662994944,793612288,146587648,2443591680,5815,2160,0,729088,0,75,663,1411,1.530,1.210,1.110,0,1,0,0,0,16,7,0,6,0
13-03 00:56:31,6.091,5.584,43.655,44.162,0.508,663318528,793071616,146735104,2443661312,4602,1944,0,1118208,0,88,686,1267,1.560,1.230,1.120,0,1,0,0,0,16,7,0,6,0
13-03 00:56:32,10,7.500,39,43.500,0,663973888,792215552,146927616,2443669504,7402,2160,0,1363968,0,114,791,1581,1.560,1.230,1.120,0,1,0,0,0,16,7,0,6,0
13-03 00:56:33,2,1.500,17.500,78,1,664121344,792068096,146935808,2443661312,13557,2160,0,2387968,0,70,490,640,1.560,1.230,1.120,0,1,0,0,0,16,7,0,6,0
13-03 00:56:34,2.513,1.005,47.739,48.744,0,664018944,792166400,146964480,2443636736,5619,2052,0,667648,0,23,373,755,1.560,1.230,1.120,0,1,0,0,0,16,7,0,6,0
13-03 00:56:35,3.030,3.535,43.939,48.990,0.505,663953408,792121344,147054592,2443640832,5825,2052,0,622592,0,56,499,1132,1.560,1.230,1.120,0,1,0,0,0,16,7,0,6,0
13-03 00:56:36,4.040,2.020,44.444,48.990,0.505,664252416,791642112,147140608,2443735040,4325,2160,0,536576,0,43,496,978,1.600,1.240,1.120,0,1,0,0,0,16,7,0,6,0
13-03 00:56:37,6.030,2.513,45.729,45.226,0.503,664629248,791105536,147247104,2443784192,5396,2160,0,1019904,0,66,597,1713,1.600,1.240,1.120,1,1,0,0,0,16,7,0,6,0
13-03 00:56:38,6.500,6,42,45.500,0,665260032,790368256,147382272,2443755520,7662,1944,0,2031616,0,120,651,1378,1.600,1.240,1.120,0,2,0,0,0,16,7,0,5,0
13-03 00:56:39,6.030,6.030,44.724,43.216,0,665440256,790118400,147443712,2443759616,6166,2160,0,1261568,0,104,598,1046,1.600,1.240,1.120,4,0,2,0,0,16,7,0,5,0
13-03 00:56:40,3.980,0.995,41.294,53.234,0.498,665534464,789925888,147501056,2443800576,8727,1944,0,528384,0,33,507,1009,1.600,1.240,1.120,0,1,0,0,0,16,7,0,5,0
13-03 00:56:41,5.076,2.538,47.208,44.162,1.015,665739264,789356544,147603456,2444062720,8737,2160,0,1081344,0,59,643,1379,1.630,1.250,1.130,0,1,0,0,0,16,7,0,5,0
13-03 00:56:42,1.493,4.478,48.756,44.279,0.995,666705920,719806464,147611648,2511138816,8285,1944,0,49590272,0,51,371,656,1.630,1.250,1.130,0,2,0,0,0,16,7,0,5,0
13-03 00:56:43,3.483,2.488,46.269,46.766,0.995,666726400,719462400,147746816,2511319040,5156,1944,0,18743296,0,92,546,1096,1.630,1.250,1.130,0,1,0,0,0,16,7,0,5,0
13-03 00:56:44,3.553,1.015,47.208,47.716,0.508,667058176,718823424,147816448,2511548416,8403,2160,0,1720320,0,94,578,1063,1.630,1.250,1.130,0,2,0,0,0,16,7,0,5,0
13-03 00:56:45,5.941,2.970,46.535,43.069,1.485,667144192,718422016,147935232,2511712256,8570,1986,0,1257472,0,83,662,1250,1.630,1.250,1.130,0,1,0,0,0,16,7,0,5,0
13-03 00:56:46,4.523,3.015,42.714,48.744,1.005,667521024,717799424,148066304,2511802368,6390,2202,0,1138688,0,91,675,1535,1.580,1.250,1.130,1,0,0,0,0,16,7,0,5,0
