-- Logs begin at Fri 2020-03-27 01:22:05 UTC, end at Fri 2020-03-27 03:04:02 UTC. --
Mar 27 02:07:36 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 02:07:37 ubuntu dstat.sh[2099]: [286B blob data]
Mar 27 02:07:37 ubuntu dstat.sh[2099]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 02:07:37 ubuntu dstat.sh[2099]: 27-03 02:07:37| 16   5  55  22   1| 425M  495M  116M 2679M|   0     0 | 174k 2869k|10.2  34.7 | 745  1287 |1.41 1.32 1.27|3.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 4411 2446k2292k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 02:07:38 ubuntu dstat.sh[2099]: 27-03 02:07:38| 25  35  34   3   4| 421M  499M  116M 2680M|3519B 2052B| 256k   84k|4.00  11.0 |1456  3751 |1.41 1.32 1.27|1.0   0 416|   0     0 |bash                 4411 6.5%2085k  28k|bash                 4411 2085k  28k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 02:07:39 ubuntu dstat.sh[2099]: 27-03 02:07:39| 24  31  38   0   6| 421M  499M  116M 2680M|6285B 2214B|   0    20k|   0  5.00 |1670  3788 |1.29 1.30 1.27|2.0   0 256|   0     0 |systemd              1    9.5%   0    0 |bash                 4411 2106k  16k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 02:07:40 ubuntu dstat.sh[2099]: 27-03 02:07:40| 31  21  37  10   1| 546M  373M  116M 2802M|4657B 2254B|   0   932k|   0  34.0 |1687  7252 |1.29 1.30 1.27|  0 1.0  93|   0     0 |systemd              1     21%   0    0 |bash                 4411  250k1398B0.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 27 02:07:41 ubuntu dstat.sh[2099]: 27-03 02:07:41|  6   8  43  43   1| 546M  373M  116M 2802M|4957B 2160B|   0  1188k|   0  73.0 | 770  1434 |1.29 1.30 1.27|2.0 2.0 102|   0     0 |bash                 4411 1.5% 244k5747B|bash                 4411  244k5747B1.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 27 02:07:42 ubuntu dstat.sh[2099]: 27-03 02:07:42| 32  21  37   9   1| 558M  361M  116M 2802M|4895B 1944B|   0    35M|   0  50.0 |1188  2439 |1.29 1.30 1.27|1.0   0 194|   0     0 |keystone-manage      3495  27%2334k  81k|keystone-manage      3495 2334k  81k 27%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 02:07:43 ubuntu dstat.sh[2099]: 27-03 02:07:43| 16   3  37  43   2| 568M  351M  116M 2803M|5693B 2160B| 472k 6100k|23.0  9.00 | 540   803 |1.29 1.30 1.27|  0 1.0   0|   0     0 |keystone-manage      3495  15%2951k   0 |keystone-manage      3495 2951k   0  15%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 02:07:44 ubuntu dstat.sh[2099]: 27-03 02:07:44| 14   2  49  34   1| 573M  345M  116M 2803M|  10k 1944B| 432k    0 |55.0     0 | 617   879 |1.27 1.29 1.26|1.0 1.0   0|   0     0 |keystone-manage      3495  14%1178k   0 |keystone-manage      3495 1178k   0  14%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 02:07:45 ubuntu dstat.sh[2099]: 27-03 02:07:45| 37   2  49  12   1| 588M  330M  116M 2803M|7750B 2202B| 160k    0 |14.0     0 | 587   905 |1.27 1.29 1.26|1.0   0   0|   0     0 |keystone-manage      3495  37%3550k  46k|keystone-manage      3495 3550k  46k 37%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 02:07:46 ubuntu dstat.sh[2099]: 27-03 02:07:46| 29   5  48  17   2| 608M  309M  116M 2804M|3960B 2160B| 620k    0 |43.0     0 | 528   806 |1.27 1.29 1.26|1.0   0 2.0|   0     0 |keystone-manage      3495  32%4725k 174k|keystone-manage      3495 4725k 174k 32%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 27 02:07:47 ubuntu dstat.sh[2099]: 27-03 02:07:47| 33   8  41  18   1| 620M  296M  116M 2805M|3887B 1944B| 136k   12k|12.0  1.00 | 781  1377 |1.27 1.29 1.26|  0 4.0   0|   0     0 |keystone-manage      3495  30%2514k 428k|keystone-manage      3495 2514k 428k 30%|mysqld       177M|   0     0 |  16    7    0    8    0
Mar 27 02:07:48 ubuntu dstat.sh[2099]: 27-03 02:07:48| 11   7  37  41   4| 629M  286M  116M 2805M|5152B 2160B|   0  1996k|   0  39.0 | 584   910 |1.27 1.29 1.26|  0 1.0   0|   0     0 |python2              1628 9.5%  58k  64k|python2              1628   58k  64k9.5%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 02:07:49 ubuntu dstat.sh[2099]: 27-03 02:07:49|  3   2  48  46   2| 629M  286M  116M 2806M|5011B 2160B|   0   864k|   0  58.0 | 507   915 |1.25 1.29 1.26|  0 1.0   0|   0     0 |jbd2/vda1-8          303  1.0%   0    0 |python2              2314   14k 464B0.5%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 02:07:50 ubuntu dstat.sh[2099]: 27-03 02:07:50|  2   4  46  44   4| 630M  285M  116M 2806M|3223B 1944B|   0  1204k|   0  82.0 | 612  1113 |1.25 1.29 1.26|2.0 1.0   0|   0     0 |mysqld               1370 3.5%   0    0 |python2              2314   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 02:07:51 ubuntu dstat.sh[2099]: 27-03 02:07:51|  2   3  47  47   1| 630M  284M  116M 2806M|5976B 2160B|   0   968k|   0  69.0 | 496   952 |1.25 1.29 1.26|1.0   0   0|   0     0 |mysqld               1370 1.5%   0    0 |python2              2314   14k 460B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 02:07:52 ubuntu dstat.sh[2099]: 27-03 02:07:52|  3   1  49  47   1| 630M  283M  116M 2806M|5327B 2160B|   0  1192k|   0  81.0 | 620  1012 |1.25 1.29 1.26|  0 1.0   0|   0     0 |conntrackd           170661.0%   0    0 |python2              2314   14k 462B0.5%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 02:07:53 ubuntu dstat.sh[2099]: 27-03 02:07:53|  2   1  26  71   1| 631M  283M  116M 2806M|7790B 2160B|   0  8524k|   0  39.0 | 402   699 |1.25 1.29 1.26|  0 1.0   0|   0     0 |beam.smp             2952 0.5%   0    0 |python2              2314   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 02:07:54 ubuntu dstat.sh[2099]: 27-03 02:07:54|  2   2  49  47   1| 631M  283M  117M 2806M|  11k 1944B|   0  1048k|   0  73.0 | 598   963 |1.39 1.32 1.27|  0 1.0   0|   0     0 |mysqld               1370 1.0%   0    0 |python2              2314   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 02:07:55 ubuntu dstat.sh[2099]: 27-03 02:07:55|  8   6  38  48   0| 631M  283M  117M 2806M|9669B 2160B|   0   312k|   0  32.0 | 552   804 |1.39 1.32 1.27|  0 1.0   0|   0     0 |mysqld               1370  11%   0    0 |python2              2314   14k 453B0.5%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 27 02:07:56 ubuntu dstat.sh[2099]: 27-03 02:07:56| 10   9  35  46   0| 632M  282M  117M 2807M|4313B 2160B|   0   688k|   0  74.0 | 700  1254 |1.39 1.32 1.27|1.0 1.0 2.0|   0     0 |mysqld               1370  16%   0    0 |python2              2314   14k 452B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:07:57 ubuntu dstat.sh[2099]: 27-03 02:07:57| 11  10  48  31   1| 632M  281M  117M 2807M|6241B 2160B|   0   748k|   0  78.0 | 681  1401 |1.39 1.32 1.27|  0 1.0   0|   0     0 |mysqld               1370  17%   0    0 |python2              2314   14k 460B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:07:58 ubuntu dstat.sh[2099]: 27-03 02:07:58| 23  19  29  28   1| 632M  281M  117M 2807M|4916B 1944B|   0  2648k|   0   118 | 733   722 |1.39 1.32 1.27|1.0 2.0   0|   0     0 |mysqld               1370  41%   0    0 |python2              2314   14k 458B0.5%|mysqld       188M|   0     0 |  16    7    0    9    0
Mar 27 02:08:00 ubuntu dstat.sh[2099]: 27-03 02:07:59| 27  24   0  47   1| 632M  281M  117M 2807M|4214B 2160B|   0   344k|   0  60.0 | 641   485 |1.92 1.43 1.31|1.0 5.0   0|   0     0 |mysqld               1370  49%   0    0 |python2              2314   14k 452B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:00 ubuntu dstat.sh[2099]: 27-03 02:08:00| 25  26   2  46   1| 632M  281M  117M 2807M|5087B 2160B|   0   260k|   0  43.0 | 610   518 |1.92 1.43 1.31|1.0 5.0   0|   0     0 |mysqld               1370  50%   0    0 |python2              2314   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:01 ubuntu dstat.sh[2099]: 27-03 02:08:01| 27  25   2  45   0| 632M  281M  117M 2807M|4658B 1944B|   0   800k|   0  50.0 | 615   542 |1.92 1.43 1.31|1.0 2.0   0|   0     0 |mysqld               1370  50%   0    0 |python2              2314   14k 449B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:02 ubuntu dstat.sh[2099]: 27-03 02:08:02|  9   7  32  52   1| 632M  280M  117M 2808M|4266B 2160B|   0  2620k|   0  63.0 | 537   923 |1.92 1.43 1.31|  0 1.0   0|   0     0 |mysqld               1370  12%   0    0 |python2              2314   14k 463B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:03 ubuntu dstat.sh[2099]: 27-03 02:08:03|  1   1  40  57   0| 632M  280M  117M 2808M|4936B 1944B|   0   372k|   0  16.0 | 395   630 |1.92 1.43 1.31|  0 2.0   0|   0     0 |irqbalance           882  0.5%   0    0 |python2              2314   14k 463B0.5%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:04 ubuntu dstat.sh[2099]: 27-03 02:08:04|  1   2  34  61   2| 632M  280M  117M 2808M|4091B 2160B|   0  8400k|   0  35.0 | 383   614 |1.85 1.42 1.31|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2314   14k 451B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:05 ubuntu dstat.sh[2099]: 27-03 02:08:05|  3   1  42  53   2| 632M  280M  117M 2808M|7242B 1944B|   0   544k|   0  24.0 | 469   710 |1.85 1.42 1.31|  0 1.0   0|   0     0 |beam.smp             2952 1.5%   0    0 |python2              2314   14k 463B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:06 ubuntu dstat.sh[2099]: 27-03 02:08:06|  4   5  43  46   3| 632M  280M  117M 2808M|7107B 1944B|   0  3640k|   0  79.0 | 598  1009 |1.85 1.42 1.31|2.0 1.0 2.0|   0     0 |mysqld               1370 5.5%   0    0 |python2              2314   14k 458B0.5%|mysqld       188M|   0     0 |  16    7    0    8    0
Mar 27 02:08:07 ubuntu dstat.sh[2099]: 27-03 02:08:07|  4   5  41  48   3| 632M  279M  117M 2808M|3628B 2160B|   0  1276k|   0  65.0 | 627  1145 |1.85 1.42 1.31|1.0 1.0   0|   0     0 |mysqld               1370 7.0%   0    0 |python2              2314   14k 470B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 27 02:08:08 ubuntu dstat.sh[2099]: 27-03 02:08:08|  8  10  35  44   4| 632M  279M  117M 2808M|4208B 1944B|   0   460k|   0  35.0 | 560   859 |1.85 1.42 1.31|  0 1.0   0|   0     0 |mysqld               1370  16%   0    0 |python2              2314   14k 464B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 27 02:08:09 ubuntu dstat.sh[2099]: 27-03 02:08:09|  3   6  45  44   1| 633M  279M  117M 2808M|5476B 2160B|   0  2932k|   0  87.0 | 664  1150 |1.78 1.41 1.30|1.0 1.0   0|   0     0 |mysqld               1370 7.5%   0    0 |python2              2314   14k 450B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 27 02:08:10 ubuntu dstat.sh[2099]: 27-03 02:08:10| 18  12  31  40   0| 633M  278M  118M 2808M|3997B 2160B|   0  1560k|   0   136 |1048  1717 |1.78 1.41 1.30|  0 1.0   0|   0     0 |mysqld               1370  25%   0    0 |python2              2314   14k 464B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 27 02:08:11 ubuntu dstat.sh[2099]: 27-03 02:08:11|  9   6  38  45   2| 633M  278M  118M 2808M|3787B 1944B|   0  1024k|   0  78.0 | 716  1145 |1.78 1.41 1.30|  0 1.0   0|   0     0 |mysqld               1370  12%   0    0 |python2              2314   14k 457B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
