-- Logs begin at Thu 2020-03-19 17:25:57 UTC, end at Thu 2020-03-19 19:01:15 UTC. --
Mar 19 18:16:06 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 19 18:16:07 ubuntu dstat.sh[1884]: [286B blob data]
Mar 19 18:16:07 ubuntu dstat.sh[1884]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 19 18:16:07 ubuntu dstat.sh[1884]: 19-03 18:16:07| 15   4  56  24   2| 420M  988M  116M 2215M|   0     0 | 157k 2748k|9.09  32.7 | 671  1178 |1.31 1.22 1.17|1.0   0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 3885 2215k2092k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 18:16:08 ubuntu dstat.sh[1884]: 19-03 18:16:08| 18  31  35   4  12| 419M  987M  116M 2215M|4312B 2160B| 228k  108k|3.00  9.00 |1328  3504 |1.31 1.22 1.17|1.0   0 381|   0     0 |bash                 3885 7.0%1582k  24k|bash                 3885 1582k  24k7.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 18:16:09 ubuntu dstat.sh[1884]: 19-03 18:16:09| 24  37  37   0   4| 419M  987M  116M 2215M|7301B 1944B|  84k   24k|2.00  6.00 |1486  4959 |1.31 1.22 1.17|2.0   0 281|   0     0 |systemd              1    9.0%   0    0 |bash                 3885 2137k  18k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 19 18:16:10 ubuntu dstat.sh[1884]: 19-03 18:16:10| 30  27  35   0   8| 422M  984M  116M 2215M|5114B 2160B|   0  8192B|   0  2.00 |1776  6103 |1.31 1.22 1.17|3.0   0 146|   0     0 |systemd              1     22%   0    0 |bash                 3885  768k5722B1.5%|mysqld       174M|   0     0 |  16    3    0    4    0
Mar 19 18:16:11 ubuntu dstat.sh[1884]: 19-03 18:16:11|  6  11   2  75   6| 545M  861M  116M 2338M|5027B 1944B|  52k   31M|1.00  33.0 | 986  2012 |1.31 1.22 1.17|1.0 1.0 103|   0     0 |etcd                 2978 3.5%   0    0 |bash                 3885  241k5702B2.0%|mysqld       174M|   0     0 |  16    5    0    4    0
Mar 19 18:16:12 ubuntu dstat.sh[1884]: 19-03 18:16:12| 33  18  44   1   4| 556M  850M  116M 2338M|6451B 2160B|   0  1888k|   0  4.00 |1071  2276 |1.29 1.22 1.17|1.0   0 194|   0     0 |keystone-manage      3284  25%2261k  81k|keystone-manage      3284 2261k  81k 25%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 19 18:16:13 ubuntu dstat.sh[1884]: 19-03 18:16:13| 23   4  48  24   2| 567M  838M  116M 2338M|3989B 2160B| 636k  200k|43.0  2.00 | 605   822 |1.29 1.22 1.17|  0 1.0   0|   0     0 |keystone-manage      3284  25%3191k   0 |keystone-manage      3284 3191k   0  25%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 19 18:16:14 ubuntu dstat.sh[1884]: 19-03 18:16:14| 16   3  48  32   1| 578M  827M  116M 2339M|4980B 1944B| 368k    0 |41.0     0 | 504   760 |1.29 1.22 1.17|1.0   0   0|   0     0 |keystone-manage      3284  17%2498k  46k|keystone-manage      3284 2498k  46k 17%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 19 18:16:15 ubuntu dstat.sh[1884]: 19-03 18:16:15| 29   2  46  18   4| 588M  816M  116M 2339M|5438B 2160B| 580k    0 |44.0     0 | 627   835 |1.29 1.22 1.17|  0 1.0   0|   0     0 |keystone-manage      3284  30%2610k   0 |keystone-manage      3284 2610k   0  30%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 19 18:16:16 ubuntu dstat.sh[1884]: 19-03 18:16:16| 38   5  48   7   3| 610M  793M  116M 2340M|3860B 1944B| 136k    0 |11.0     0 | 537   734 |1.29 1.22 1.17|1.0   0   0|   0     0 |keystone-manage      3284  42%5311k 315k|keystone-manage      3284 5311k 315k 42%|mysqld       174M|   0     0 |  16    5    0    6    0
