"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Mar 2020 20:05:57 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-03 20:05:57,16.878,4.778,53.674,22.896,1.774,442081280,277250048,115322880,3051520000,0,0,206612.567,3712051.971,10.638,36.517,792.400,1355.497,1.450,1.440,1.310,2,0,24.926,0,0,13,3,0,5,0
18-03 20:05:58,20.603,39.698,37.186,0.503,2.010,441126912,277827584,115339264,3051610112,3491,2160,0,110592,0,8,1434,3910,1.450,1.440,1.310,1,0,433,0,0,13,3,0,5,0
18-03 20:05:59,25.510,35.204,36.735,0,2.551,441327616,277524480,115339264,3051687936,4875,2160,0,28672,0,7,1857,4479,1.450,1.440,1.310,1,0,303,0,0,13,3,0,5,0
18-03 20:06:00,29,29,38,0,4,502571008,215937024,115339264,3110940672,4557,2254,0,34504704,0,36,2476,8133,1.420,1.430,1.310,1,0,153,0,0,15,3,0,5,0
18-03 20:06:01,20,29.268,45.366,0,5.366,579702784,138543104,115339264,3179872256,3754,1944,0,0,0,0,1551,3556,1.420,1.430,1.310,1,0,299,0,0,15,5,0,7,0
18-03 20:06:02,32.487,4.569,45.178,14.721,3.046,595075072,122707968,115339264,3180318720,5248,2160,385024,0,16,0,644,794,1.420,1.430,1.310,0,1,0,0,0,15,5,0,7,0
18-03 20:06:03,24.378,3.483,41.791,27.861,2.488,609177600,107655168,115474432,3181113344,4885,2160,794624,286720,102,2,727,952,1.420,1.430,1.310,0,1,0,0,0,15,5,0,7,0
18-03 20:06:04,24.876,5.970,5.970,57.711,5.473,616058880,357445632,115490816,2933784576,4172,1782,57344,4526080,10,166,694,799,1.420,1.430,1.310,1,1,4,0,0,15,5,0,7,0
18-03 20:06:05,34.146,5.366,9.268,46.829,4.390,637267968,335273984,115494912,2934726656,4815,2322,700416,1826816,50,115,754,949,1.460,1.440,1.310,1,0,0,0,0,15,5,0,7,0
18-03 20:06:06,36,11.500,26,20,6.500,656691200,314675200,115630080,2935767040,5642,1944,102400,1392640,8,28,907,1579,1.460,1.440,1.310,2,0,0,0,0,15,7,0,7,0
18-03 20:06:07,5.500,4,45.500,42,3,659501056,311107584,115859456,2936266752,4541,2160,0,1708032,0,118,910,1460,1.460,1.440,1.310,0,1,0,0,0,15,7,0,7,0
18-03 20:06:08,2.551,0.510,48.469,47.449,1.020,659865600,310448128,116011008,2936385536,3920,2160,0,1089536,0,69,560,1109,1.460,1.440,1.310,0,1,0,0,0,15,7,0,7,0
18-03 20:06:09,2,3,47,46.500,1.500,660004864,309977088,116150272,2936578048,5105,1944,0,905216,0,63,643,1166,1.460,1.440,1.310,0,1,0,0,0,15,7,0,7,0
18-03 20:06:10,1.500,2,43.500,51,2,660398080,309465088,116232192,2936614912,4867,2160,0,573440,0,46,532,950,1.510,1.450,1.320,0,1,0,0,0,15,7,0,7,0
18-03 20:06:11,3.015,2.010,40.704,51.759,2.513,660668416,308649984,116379648,2936983552,6008,1890,86016,1056768,2,70,705,1235,1.510,1.450,1.320,0,1,2,0,0,15,7,0,7,0
18-03 20:06:12,2.010,1.508,46.231,49.246,1.005,660844544,308297728,116436992,2937098240,6426,2214,0,446464,0,29,503,854,1.510,1.450,1.320,0,1,0,0,0,15,7,0,8,0
18-03 20:06:13,11.055,10.050,41.206,34.171,3.518,661028864,307728384,116703232,2937217024,3975,1944,0,1273856,0,130,874,1913,1.510,1.450,1.320,0,1,0,0,0,15,7,0,7,0
18-03 20:06:14,11.675,10.152,39.086,33.503,5.584,661282816,307191808,116977664,2937225216,4094,2160,0,1150976,0,123,970,2006,1.510,1.450,1.320,1,1,0,0,0,15,7,0,7,0
18-03 20:06:15,8.205,9.744,34.359,44.615,3.077,662036480,306044928,117202944,2937393152,5331,2160,0,1191936,0,99,785,1597,1.550,1.460,1.320,0,1,0,0,0,15,7,0,7,0
18-03 20:06:16,8.040,7.035,40.704,40.201,4.020,662618112,305283072,117456896,2937319424,5046,2160,0,1351680,0,112,716,1603,1.550,1.460,1.320,0,1,0,0,0,15,7,0,7,0
18-03 20:06:17,6.829,4.390,39.512,43.902,5.366,662949888,304582656,117698560,2937446400,4740,1944,0,1339392,0,104,658,1386,1.550,1.460,1.320,1,1,0,0,0,15,7,0,7,0
