-- Logs begin at Wed 2020-03-18 10:51:30 UTC, end at Wed 2020-03-18 12:11:44 UTC. --
Mar 18 11:31:28 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 11:31:28 ubuntu dstat.sh[338]: [286B blob data]
Mar 18 11:31:28 ubuntu dstat.sh[338]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 11:31:28 ubuntu dstat.sh[338]: 18-03 11:31:28| 18   5  56  20   1| 422M  692M  140M 2477M|   0     0 | 193k 3468k|9.09  39.4 | 824  1436 |1.74 1.31 1.16|1.0   0  27|   0     0 |systemd              1    0.4%   0    0 |bash                 3269 2759k2603k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 11:31:29 ubuntu dstat.sh[338]: 18-03 11:31:29| 23  36  38   2   2| 422M  691M  140M 2477M|7674B 2160B| 180k  112k|2.00  9.00 |1511  4047 |1.74 1.31 1.16|1.0   0 421|   0     0 |bash                 3269 7.0%1543k  27k|bash                 3269 1543k  27k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 11:31:30 ubuntu dstat.sh[338]: 18-03 11:31:30| 25  32  39   0   4| 422M  691M  140M 2477M|5128B 2160B|   0    20k|   0  5.00 |1697  4380 |1.84 1.34 1.17|1.0   0 274|   0     0 |systemd              1    9.0%   0    0 |bash                 3269 2131k  17k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 11:31:31 ubuntu dstat.sh[338]: 18-03 11:31:31| 31  31  38   0   1| 423M  690M  140M 2477M|4688B 1944B|   0    12k|   0  3.00 |2286  8315 |1.84 1.34 1.17|1.0   0 169|   0     0 |systemd              1     20%   0    0 |bash                 3269  895k7501B1.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 18 11:31:32 ubuntu dstat.sh[338]: 18-03 11:31:32|  3   5  92   0   0| 547M  566M  140M 2599M|5071B 2202B|   0     0 |   0     0 | 556  1335 |1.84 1.34 1.17|  0   0  13|   0     0 |etcd                 1463 3.5%   0    0 |python2              430    13k 431B  0%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 18 11:31:33 ubuntu dstat.sh[338]: 18-03 11:31:33| 28  25  47   0   1| 558M  555M  140M 2600M|5811B 2160B|   0     0 |   0     0 |1369  3160 |1.84 1.34 1.17|1.0   0 295|   0     0 |keystone-manage      1774  15%2134k  81k|keystone-manage      1774 2134k  81k 15%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 18 11:31:34 ubuntu dstat.sh[338]: 18-03 11:31:34| 37   7  46   9   1| 574M  538M  140M 2600M|4351B 2160B| 904k  160k|78.0  2.00 | 719   905 |1.84 1.34 1.17|1.0   0   0|   0     0 |keystone-manage      1774  40%4248k   0 |keystone-manage      1774 4248k   0  40%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 18 11:31:35 ubuntu dstat.sh[338]: 18-03 11:31:35| 35   3  49  14   1| 590M  521M  140M 2601M|8151B 2160B| 164k    0 |15.0     0 | 511   733 |1.77 1.33 1.17|  0 1.0   0|   0     0 |keystone-manage      1774  35%3719k  46k|keystone-manage      1774 3719k  46k 35%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 18 11:31:36 ubuntu dstat.sh[338]: 18-03 11:31:36| 26   4  48  21   0| 608M  503M  140M 2601M|  10k 2160B| 584k    0 |41.0     0 | 682   882 |1.77 1.33 1.17|1.0   0   0|   0     0 |keystone-manage      1774  29%4077k 174k|keystone-manage      1774 4077k 174k 29%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 18 11:31:37 ubuntu dstat.sh[338]: 18-03 11:31:37| 33  11  34  22   1| 621M  488M  140M 2602M|6474B 2160B| 220k  244k|14.0  3.00 | 757  1426 |1.77 1.33 1.17|  0 4.0   0|   0     0 |keystone-manage      1774  30%3064k 427k|keystone-manage      1774 3064k 427k 30%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 18 11:31:38 ubuntu dstat.sh[338]: 18-03 11:31:38| 10   6  45  40   1| 630M  479M  140M 2603M|4788B 1944B|   0  1696k|   0  50.0 | 553  1161 |1.77 1.33 1.17|  0 1.0   0|   0     0 |python2              1560 6.0%  44k  49k|python2              1560   44k  49k6.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 18 11:31:39 ubuntu dstat.sh[338]: 18-03 11:31:39|  4   2  46  47   1| 630M  478M  140M 2603M|6482B 2160B|   0  1508k|   0   104 | 690  1237 |1.77 1.33 1.17|  0 1.0   0|   0     0 |mysqld               320881.0%   0    0 |python2              430    14k 465B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 18 11:31:40 ubuntu dstat.sh[338]: 18-03 11:31:40|  2   1  50  47   1| 630M  477M  140M 2603M|5339B 2160B|   0   856k|   0  61.0 | 539  1031 |1.87 1.36 1.18|  0 1.0   0|   0     0 |mysqld               320881.0%   0    0 |python2              430    14k 463B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
