"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","20 Feb 2020 04:33:59 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
20-02 04:33:59,14.186,3.950,51.340,28.526,1.998,481378304,530452480,119418880,2761596928,0,0,161391.308,2860965.480,8.505,29.392,671.100,1157.335,2.020,1.510,1.430,2,0,19.939,0,0,14,3,0,4,0
20-02 04:34:00,17.961,34.951,35.437,1.456,10.194,480350208,530952192,119435264,2761969664,5409,2916,278528,135168,4,8,1451,3466,2.020,1.510,1.430,3,0,394,0,0,14,3,0,4,0
20-02 04:34:01,27.411,28.426,40.102,0,4.061,480727040,530522112,119435264,2762076160,7596,2916,0,20480,0,5,1636,5591,2.020,1.510,1.430,2,0,242,0,0,14,3,0,4,0
20-02 04:34:02,27.861,29.851,36.816,0,5.473,482353152,528801792,119435264,2762231808,5341,2916,0,16384,0,4,1599,6209,2.020,1.510,1.430,4,0,203,0,0,14,3,0,4,0
20-02 04:34:03,21.182,28.571,45.813,0,4.433,612356096,398299136,119435264,2890219520,5320,2970,0,0,0,0,1860,5150,1.940,1.500,1.420,3,0,291,0,0,16,5,0,6,0
20-02 04:34:04,44.724,6.533,38.693,8.543,1.508,636747776,373805056,119435264,2890321920,7230,2904,0,2527232,0,41,700,960,1.940,1.500,1.420,2,0,24,0,0,16,5,0,6,0
20-02 04:34:05,35.821,3.483,31.841,26.368,2.488,656084992,354029568,119574528,2890502144,5085,2916,233472,471040,38,2,646,842,1.940,1.500,1.420,2,0,0,0,0,16,5,0,6,0
20-02 04:34:06,23,3.500,41,23.500,9,667291648,341921792,119574528,2891309056,4658,2592,585728,0,41,0,684,1013,1.940,1.500,1.420,2,0,0,0,0,16,5,0,6,0
20-02 04:34:07,39.901,9.852,40.394,7.389,2.463,689164288,318746624,119681024,2892267520,5538,2916,90112,12288,8,1,978,1457,1.940,1.500,1.420,1,2,2,0,0,16,7,0,6,0
20-02 04:34:08,9.453,5.473,34.826,49.751,0.498,697540608,310177792,119762944,2892374016,5010,2916,0,1228800,0,27,639,1116,1.860,1.500,1.420,1,2,0,0,0,16,7,0,6,0
20-02 04:34:09,2.010,1.005,1.508,95.477,0,697544704,310079488,119767040,2892464128,5051,2916,0,81920,0,1,279,685,1.860,1.500,1.420,1,1,0,0,0,16,7,0,6,0
20-02 04:34:10,3.015,1.508,23.618,69.849,2.010,698900480,308621312,119812096,2892521472,4691,2592,0,1290240,0,36,441,883,1.860,1.500,1.420,1,1,0,0,0,16,7,0,6,0
20-02 04:34:11,2.010,2.010,43.216,51.759,1.005,699027456,308183040,119857152,2892763136,6974,2916,0,270336,0,18,407,766,1.860,1.500,1.420,1,1,0,0,0,16,7,0,6,0
20-02 04:34:12,2.985,1.990,45.274,48.756,0.995,699027456,307994624,119947264,2892861440,5215,2592,0,487424,0,39,474,893,1.860,1.500,1.420,1,1,0,0,0,16,7,0,6,0
20-02 04:34:13,1.515,1.010,39.899,57.071,0.505,699207680,307675136,120033280,2892914688,4655,2592,0,614400,0,39,460,852,1.790,1.490,1.420,1,1,0,0,0,16,7,0,5,0
20-02 04:34:14,2.500,1.500,46.500,47.500,2,699408384,307200000,120160256,2893062144,4816,2916,0,688128,0,51,501,957,1.790,1.490,1.420,1,1,0,0,0,16,7,0,5,0
