"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","23 Feb 2020 16:37:22 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
23-02 16:37:22,12.948,3.739,51.459,29.722,2.131,473075712,548564992,117313536,2754342912,0,0,148741.671,2708059.439,7.816,27.374,641.019,1087.795,1.630,1.490,1.450,2,0,18.828,0,0,14,3,0,4,0
23-02 16:37:23,16.990,32.524,34.951,0.485,15.049,471261184,549855232,117329920,2754650112,3582,1944,233472,126976,3,7,1539,3575,1.630,1.490,1.450,1,0,381,0,0,14,3,0,4,0
23-02 16:37:24,20.773,30.435,34.783,0,14.010,472621056,548450304,117329920,2754740224,5008,1944,0,24576,0,6,1212,3975,1.630,1.490,1.450,1,0,253,0,0,14,3,0,4,0
23-02 16:37:25,18.750,30.769,35.096,0,15.385,472821760,548192256,117329920,2754764800,5286,1782,0,217088,0,5,1268,3718,1.630,1.490,1.450,1,0,208,0,0,14,3,0,4,0
23-02 16:37:26,17.500,18.500,57,0,7,602607616,417824768,117329920,2882879488,3926,2106,0,0,0,0,1194,5016,1.500,1.470,1.440,0,0,54,0,0,16,3,0,4,0
23-02 16:37:27,9.953,16.588,59.716,0,13.744,603766784,416636928,117329920,2882904064,4250,2160,0,0,0,0,1029,2505,1.500,1.470,1.440,3,0,214,0,0,16,5,0,4,0
23-02 16:37:28,33.495,13.592,39.806,6.796,6.311,620171264,400117760,117350400,2882994176,4939,1944,0,106496,0,2,849,1602,1.500,1.470,1.440,1,0,83,0,0,16,5,0,8,0
23-02 16:37:29,20.500,1.500,46,27,5,631390208,388616192,117481472,2883043328,6079,1944,159744,0,34,0,489,744,1.500,1.470,1.440,1,1,0,0,0,16,5,0,8,0
23-02 16:37:30,40.099,3.960,44.554,7.921,3.465,651505664,367542272,117489664,2883891200,7983,1944,712704,0,46,0,589,796,1.500,1.470,1.440,1,0,0,0,0,16,5,0,8,0
23-02 16:37:31,41.294,7.960,41.791,4.478,4.478,679088128,338698240,117497856,2884857856,5654,2160,90112,0,8,0,788,1154,1.460,1.460,1.440,3,0,0,0,0,16,7,0,8,0
23-02 16:37:32,17.241,10.837,34.483,28.571,8.867,689201152,327852032,117698560,2885332992,4551,1944,0,2334720,0,95,814,1570,1.460,1.460,1.440,1,1,0,0,0,16,7,0,8,0
23-02 16:37:33,3,2.500,42.500,46,6,689692672,326848512,117915648,2885599232,6611,1944,0,1392640,0,97,826,1313,1.460,1.460,1.440,0,1,0,0,0,16,7,0,8,0
23-02 16:37:34,3.535,2.525,46.465,45.455,2.020,690053120,325668864,118198272,2886107136,5996,2160,0,1765376,0,129,937,1489,1.460,1.460,1.440,0,1,0,0,0,16,7,0,8,0
23-02 16:37:35,2.538,2.030,46.193,45.178,4.061,690528256,324734976,118382592,2886348800,4586,2160,0,1118208,0,78,701,1074,1.460,1.460,1.440,0,1,0,0,0,16,7,0,8,0
23-02 16:37:36,2.463,2.463,47.783,44.335,2.956,690642944,324546560,118468608,2886328320,3433,2052,0,3608576,0,75,510,840,1.500,1.470,1.440,0,1,0,0,0,16,7,0,8,0
23-02 16:37:37,6.897,7.389,44.828,38.424,2.463,691707904,322969600,118743040,2886533120,4835,2052,0,1130496,0,115,905,1946,1.500,1.470,1.440,0,1,2,0,0,16,7,0,8,0
23-02 16:37:38,9.406,9.406,42.574,31.188,7.426,692215808,322170880,118951936,2886606848,4261,2160,0,856064,0,81,757,1476,1.500,1.470,1.440,2,0,0,0,0,16,7,0,9,0
23-02 16:37:39,8.571,10,41.429,27.143,12.857,692645888,321380352,119214080,2886696960,6936,1998,0,1089536,0,103,878,1544,1.500,1.470,1.440,1,1,0,0,0,16,7,0,9,0
23-02 16:37:40,8.458,8.458,39.801,39.303,3.980,692920320,320933888,119345152,2886733824,5100,2416,0,593920,0,47,638,1115,1.500,1.470,1.440,0,1,0,0,0,16,7,0,7,0
23-02 16:37:41,1.970,1.970,47.291,45.320,3.448,692961280,320778240,119443456,2886742016,7146,1944,0,569344,0,43,582,968,1.540,1.480,1.440,0,1,0,0,0,16,7,0,7,0
23-02 16:37:42,7,7,34,45,7,693526528,319950848,119754752,2886692864,5015,1944,0,1470464,0,131,819,1681,1.540,1.480,1.440,1,1,0,0,0,16,7,0,7,0
23-02 16:37:43,7.109,9.953,30.806,40.284,11.848,694001664,319221760,119951360,2886750208,4873,1998,0,1028096,0,83,696,1469,1.540,1.480,1.440,0,1,0,0,0,16,7,0,7,0
23-02 16:37:44,4.926,2.956,41.872,38.916,11.330,694382592,318652416,120045568,2886840320,4250,2106,0,688128,0,37,462,1078,1.540,1.480,1.440,0,1,0,0,0,16,7,0,7,0
23-02 16:37:45,1.508,1.005,48.744,47.236,1.508,694472704,318521344,120057856,2886868992,4353,2160,0,57344,0,4,362,647,1.540,1.480,1.440,0,1,0,0,0,16,7,0,7,0
23-02 16:37:46,25.123,22.660,12.808,36.946,2.463,694702080,318263296,120078336,2886877184,3986,1944,0,1249280,0,83,748,780,1.740,1.520,1.460,1,2,0,0,0,16,7,0,7,0
23-02 16:37:47,16.256,14.778,20.690,37.931,10.345,695406592,317431808,120258560,2886819840,6874,1944,0,2199552,0,121,970,1369,1.740,1.520,1.460,1,1,2,0,0,16,7,0,7,0
23-02 16:37:48,6.931,7.921,38.614,36.634,9.901,695504896,317030400,120451072,2886922240,4800,2160,0,1421312,0,91,906,1503,1.740,1.520,1.460,0,1,0,0,0,16,7,0,7,0
23-02 16:37:49,3.922,4.412,47.059,39.216,5.392,696631296,246673408,120549376,2954158080,4676,1782,0,643072,0,40,562,899,1.740,1.520,1.460,0,1,0,0,0,16,7,0,7,0
23-02 16:37:50,1.932,1.449,45.894,43.961,6.763,696721408,246575104,120549376,2954166272,4189,2106,0,27262976,0,28,507,891,1.740,1.520,1.460,0,1,0,0,0,16,7,0,7,0
23-02 16:37:51,1.970,0.493,46.798,44.335,6.404,696569856,246640640,120549376,2954252288,5425,1944,0,2621440,0,2,462,832,1.760,1.530,1.460,0,2,0,0,0,16,7,0,7,0
23-02 16:37:52,1.970,1.478,43.350,48.768,4.433,696614912,246575104,120557568,2954260480,5269,2160,81920,37453824,1,45,375,607,1.760,1.530,1.460,0,2,0,0,0,16,7,0,7,0
23-02 16:37:53,1.493,0.995,42.289,49.254,5.970,696766464,246415360,120557568,2954268672,9302,1944,0,425984,0,68,440,630,1.760,1.530,1.460,0,2,0,0,0,16,7,0,7,0
23-02 16:37:54,1.485,0.990,17.327,78.218,1.980,696664064,246513664,120557568,2954272768,5231,1944,0,1040384,0,136,546,573,1.760,1.530,1.460,0,1,0,0,0,16,7,0,7,0
23-02 16:37:55,1.990,2.488,46.269,46.766,2.488,696844288,246034432,120684544,2954440704,5803,1944,0,1007616,0,63,512,925,1.760,1.530,1.460,1,0,0,0,0,16,7,0,7,0
23-02 16:37:56,3.483,2.985,47.264,42.289,3.980,697352192,244940800,120901632,2954776576,4662,1944,0,1622016,0,120,843,1319,1.860,1.550,1.470,0,1,0,0,0,16,7,0,7,0
23-02 16:37:57,7.767,7.767,39.320,34.466,10.680,697864192,244023296,121114624,2954960896,4952,1944,0,1347584,0,115,1026,1861,1.860,1.550,1.470,0,1,2,0,0,16,7,0,7,0
23-02 16:37:58,6.190,5.714,44.286,35.714,8.095,698265600,243224576,121323520,2955137024,4469,2160,0,1482752,0,109,855,1579,1.860,1.550,1.470,1,1,0,0,0,16,7,0,7,0
23-02 16:37:59,7.882,7.882,40.887,32.020,11.330,698482688,242552832,121552896,2955341824,5165,1944,0,1847296,0,120,813,1340,1.860,1.550,1.470,3,1,0,0,0,16,7,0,7,0
23-02 16:38:00,14.925,12.438,36.816,26.368,9.453,698925056,241946624,121724928,2955329536,4226,1944,0,1155072,0,93,834,1560,1.860,1.550,1.470,1,1,0,0,0,16,7,0,7,0
23-02 16:38:01,5.941,2.475,45.050,40.594,5.941,699101184,241410048,121872384,2955530240,5308,2160,0,1097728,0,74,697,1369,1.870,1.560,1.470,0,1,0,0,0,16,7,0,7,0
23-02 16:38:02,10.050,12.060,37.186,32.663,8.040,699604992,240627712,122130432,2955526144,5674,2052,0,1699840,0,130,956,1929,1.870,1.560,1.470,3,0,0,0,0,16,7,0,7,0
23-02 16:38:03,7.538,12.060,32.161,42.714,5.528,699777024,240091136,122425344,2955587584,5383,2160,0,1728512,0,137,1093,2079,1.870,1.560,1.470,4,1,0,0,0,16,7,0,7,0
23-02 16:38:04,9.950,8.458,35.323,44.776,1.493,700088320,239517696,122568704,2955698176,4608,2052,0,1982464,0,104,802,1490,1.870,1.560,1.470,1,0,0,0,0,16,7,0,7,0
23-02 16:38:05,11.558,10.050,44.221,30.151,4.020,700256256,238981120,122826752,2955800576,5139,2160,0,1593344,0,117,908,1495,1.870,1.560,1.470,0,1,0,0,0,16,7,0,7,0
23-02 16:38:06,7.960,7.960,35.821,44.776,3.483,700284928,238657536,123068416,2955833344,4655,2160,0,1609728,0,130,981,1791,1.880,1.570,1.470,1,1,0,0,0,16,7,0,7,0
23-02 16:38:07,8.500,5.500,43.500,40,2.500,700657664,238288896,123170816,2955710464,4801,2160,0,946176,0,59,749,1892,1.880,1.570,1.470,0,1,2,0,0,16,7,0,7,0
23-02 16:38:08,9.852,7.389,41.379,35.468,5.911,700727296,237879296,123412480,2955800576,4554,2160,0,1765376,0,124,980,1856,1.880,1.570,1.470,0,1,0,0,0,16,7,0,7,0
23-02 16:38:09,13.462,11.058,44.231,24.519,6.731,700956672,237400064,123584512,2955874304,6370,1998,0,1175552,0,90,848,1306,1.880,1.570,1.470,1,1,0,0,0,16,7,0,7,0
23-02 16:38:10,9.901,12.871,26.733,38.614,11.881,701046784,237150208,123731968,2955874304,5546,2106,0,905216,0,65,697,1206,1.880,1.570,1.470,2,1,0,0,0,16,7,0,7,0
23-02 16:38:11,11.330,11.823,28.079,33.990,14.778,701440000,236601344,123858944,2955898880,5437,1944,0,958464,0,64,841,1894,1.970,1.590,1.480,0,1,0,0,0,16,7,0,5,0
23-02 16:38:12,9.231,10.256,28.205,34.359,17.949,701513728,236445696,123916288,2955923456,5728,2052,0,516096,0,39,639,1088,1.970,1.590,1.480,1,0,0,0,0,16,7,0,5,0
23-02 16:38:13,24.390,15.610,11.220,32.195,16.585,701779968,235679744,123936768,2956394496,4854,2052,0,155648,0,8,821,2669,1.970,1.590,1.480,1,2,0,0,0,16,7,0,5,0
23-02 16:38:14,7.500,6.500,45.500,39.500,1,701583360,235745280,123944960,2956513280,5200,2202,0,69632,0,3,443,703,1.970,1.590,1.480,0,2,0,0,0,16,7,0,5,0
23-02 16:38:15,7.921,10.396,40.594,36.139,4.950,701734912,235503616,124014592,2956513280,4346,1944,0,1343488,0,47,615,1082,1.970,1.590,1.480,1,2,0,0,0,16,7,0,5,0
23-02 16:38:16,10.945,12.438,38.308,27.363,10.945,701657088,235380736,124149760,2956574720,6413,1890,0,942080,0,70,815,1398,1.970,1.600,1.490,1,2,0,0,0,16,7,0,5,0
23-02 16:38:17,10.837,9.852,35.961,33.990,9.360,702251008,234545152,124350464,2956611584,9182,1890,0,1134592,0,90,983,2445,1.970,1.600,1.490,1,2,2,0,0,16,7,0,5,0
23-02 16:38:18,12.808,13.793,25.123,39.901,8.374,702332928,234143744,124563456,2956709888,5251,2310,0,1413120,0,106,903,1889,1.970,1.600,1.490,1,2,0,0,0,16,7,0,5,0
23-02 16:38:19,9.756,10.732,31.707,37.073,10.732,702582784,233664512,124813312,2956677120,8025,1944,0,1716224,0,127,952,2082,1.970,1.600,1.490,2,0,0,0,0,16,7,0,5,0
23-02 16:38:20,14.146,6.829,39.512,34.146,5.366,702754816,233111552,125038592,2956804096,8740,2160,0,1728512,0,117,948,2318,1.970,1.600,1.490,0,2,0,0,0,16,7,0,5,0
23-02 16:38:21,13.300,10.345,30.049,35.468,10.837,703168512,232345600,125272064,2956914688,4922,1944,0,1806336,0,115,915,1888,1.980,1.610,1.490,0,2,0,0,0,16,7,0,5,0
23-02 16:38:22,9.500,7.500,35,37.500,10.500,703361024,231649280,125476864,2957164544,5281,1944,0,1667072,0,120,918,1869,1.980,1.610,1.490,1,1,0,0,0,16,7,0,5,0
23-02 16:38:23,6.436,4.950,39.109,38.614,10.891,703754240,230916096,125657088,2957316096,9840,1944,0,1540096,0,115,870,1581,1.980,1.610,1.490,0,2,0,0,0,16,7,0,5,0
23-02 16:38:24,3.500,1.500,46,45,4,703668224,230760448,125743104,2957467648,6566,1728,0,774144,0,51,544,1051,1.980,1.610,1.490,0,2,0,0,0,16,7,0,5,0
23-02 16:38:25,1.500,2,30.500,64,2,703836160,230400000,125800448,2957590528,7053,2160,0,1040384,0,98,526,901,1.980,1.610,1.490,0,2,0,0,0,16,7,0,5,0
23-02 16:38:26,15.271,15.271,45.320,19.212,4.926,703725568,230498304,125849600,2957549568,10714,1944,0,372736,0,27,634,912,1.980,1.610,1.490,0,3,0,0,0,16,7,0,5,0
23-02 16:38:27,9.852,6.404,39.409,30.049,14.286,704245760,229638144,126009344,2957713408,5121,1836,0,1445888,0,84,811,2126,1.980,1.610,1.490,0,2,2,0,0,16,7,0,5,0
23-02 16:38:28,11.650,9.223,31.068,35.437,12.621,704290816,229355520,126164992,2957791232,5424,2052,0,1400832,0,95,867,1616,1.980,1.610,1.490,0,2,0,0,0,16,7,0,5,0
23-02 16:38:29,6.500,11.500,37,41,4,704704512,228495360,126480384,2957914112,8368,2160,0,1933312,0,152,1144,1875,1.980,1.610,1.490,0,2,0,0,0,16,7,0,1,0
23-02 16:38:30,11.500,12,30.500,38.500,7.500,704806912,228212736,126672896,2957893632,5789,2160,0,1630208,0,109,943,1382,1.980,1.610,1.490,0,2,0,0,0,16,7,0,1,0
23-02 16:38:31,9.756,8.293,36.098,37.561,8.293,705118208,227532800,126889984,2958024704,4751,2160,0,1642496,0,106,945,1453,1.900,1.600,1.490,0,2,0,0,0,16,7,0,1,0
23-02 16:38:32,10.345,5.911,41.872,34.975,6.897,705572864,226799616,127086592,2958098432,6125,1944,0,1769472,0,105,1041,2320,1.900,1.600,1.490,2,1,0,0,0,16,7,0,1,0
23-02 16:38:33,9.137,5.584,42.132,40.102,3.046,705753088,226254848,127307776,2958221312,4358,2160,0,1916928,0,118,1098,2325,1.900,1.600,1.490,1,2,0,0,0,16,7,0,1,0
23-02 16:38:34,12,12,32,30.500,13.500,706195456,225599488,127483904,2958237696,4269,2106,0,1478656,0,91,943,1602,1.900,1.600,1.490,1,2,0,0,0,16,7,0,1,0
23-02 16:38:35,16.425,13.043,32.367,24.155,14.010,706166784,225476608,127651840,2958217216,6962,1998,0,1179648,0,80,861,1258,1.900,1.600,1.490,0,2,0,0,0,16,7,0,1,0
23-02 16:38:36,9.360,11.823,22.660,34.975,21.182,706469888,224931840,127795200,2958307328,5120,2160,0,983040,0,69,783,1065,1.910,1.610,1.490,2,2,0,0,0,16,7,0,1,0
23-02 16:38:37,8.374,10.345,30.049,35.961,15.271,706813952,224419840,127930368,2958336000,5099,1728,0,1122304,0,77,809,1276,1.910,1.610,1.490,0,2,2,0,0,16,7,0,1,0
23-02 16:38:38,1.961,1.471,37.745,52.941,5.882,706801664,224296960,127987712,2958409728,5245,2106,0,540672,0,27,495,762,1.910,1.610,1.490,0,2,0,0,0,16,7,0,2,0
23-02 16:38:39,4.455,2.970,43.564,45.545,3.465,706732032,224301056,128020480,2958442496,5905,2214,0,561152,0,24,612,1016,1.910,1.610,1.490,2,1,0,0,0,16,7,0,1,0
23-02 16:38:40,33.010,24.272,23.301,6.311,13.107,707186688,223092736,128061440,2959134720,6973,2038,0,614400,0,27,1057,1592,1.910,1.610,1.490,1,2,0,0,0,16,7,0,1,0
23-02 16:38:41,13.366,7.921,32.673,26.733,19.307,707186688,222883840,128114688,2959265792,7391,2160,0,995328,0,49,847,2002,1.920,1.620,1.490,2,1,0,0,0,16,7,0,1,0
23-02 16:38:42,7.107,2.538,39.086,44.162,7.107,707104768,222838784,128163840,2959327232,3971,1728,0,782336,0,39,618,1449,1.920,1.620,1.490,0,1,0,0,0,16,7,0,1,0
23-02 16:38:43,5.882,2.941,42.157,43.137,5.882,707096576,222777344,128192512,2959360000,5337,2160,0,561152,0,25,508,1081,1.920,1.620,1.490,0,1,0,0,0,16,7,0,1,0
23-02 16:38:44,7.389,3.448,44.828,38.424,5.911,707137536,222568448,128262144,2959441920,5536,1890,0,933888,0,50,623,1621,1.920,1.620,1.490,1,1,0,0,0,16,7,0,1,0
23-02 16:38:45,9.360,3.448,40.887,32.512,13.793,707268608,222236672,128348160,2959532032,5077,1998,0,1122304,0,58,713,1816,1.920,1.620,1.490,0,1,0,0,0,16,7,0,1,0
23-02 16:38:46,32.039,17.961,18.447,12.136,19.417,707616768,221265920,128380928,2960093184,5051,1944,0,1261568,0,23,743,1487,1.920,1.620,1.500,2,1,0,0,0,16,7,0,1,0
23-02 16:38:47,16.418,17.910,25.871,21.891,17.910,708026368,220459008,128507904,2960351232,9232,1944,0,1302528,0,78,893,1303,1.920,1.620,1.500,0,1,2,0,0,16,7,0,1,0
