-- Logs begin at Thu 2020-03-12 01:50:51 UTC, end at Thu 2020-03-12 03:18:34 UTC. --
Mar 12 02:34:14 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 02:34:14 ubuntu dstat.sh[1794]: [286B blob data]
Mar 12 02:34:14 ubuntu dstat.sh[1794]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 02:34:14 ubuntu dstat.sh[1794]: 12-03 02:34:14| 17   5  55  22   1| 423M  286M  108M 2888M|   0     0 | 206k 3614k|11.0  37.1 | 829  1423 |1.37 1.28 1.22|1.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3632 2551k2387k0.2%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 12 02:34:15 ubuntu dstat.sh[1794]: 12-03 02:34:15| 20  38  39   1   2| 423M  286M  108M 2889M|7649B 2160B|   0   112k|   0  8.00 |1519  3975 |1.34 1.28 1.21|1.0   0 419|   0     0 |bash                 3632 7.0%1546k  27k|bash                 3632 1546k  27k7.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 12 02:34:16 ubuntu dstat.sh[1794]: 12-03 02:34:16| 25  27  38   9   1| 424M  285M  108M 2889M|4555B 1944B|   0  8368k|   0  32.0 |1563  3501 |1.34 1.28 1.21|  0 2.0 239|   0     0 |systemd              1    9.5%   0    0 |bash                 3632 1718k  14k3.0%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 12 02:34:17 ubuntu dstat.sh[1794]: 12-03 02:34:17| 14  17  43  24   2| 433M  276M  108M 2889M|6182B 2160B|   0    25M|   0  96.0 | 988  2892 |1.34 1.28 1.21| 13   0 167|   0     0 |bash                 3632 2.5%1080k  10k|bash                 3632 1080k  10k2.5%|mysqld       173M|   0     0 |  13    3    0    5    0
Mar 12 02:34:18 ubuntu dstat.sh[1794]: 12-03 02:34:18| 22  19  55   3   2| 549M  159M  108M 3011M|5032B 1944B|   0  8024k|   0  19.0 |1322  3753 |1.34 1.28 1.21|  0   0  55|   0     0 |systemd              1     18%   0    0 |bash                 3632  232k 656B0.5%|mysqld       173M|   0     0 |  15    3    0    5    0
Mar 12 02:34:19 ubuntu dstat.sh[1794]: 12-03 02:34:19| 15  25  58   0   2| 550M  159M  108M 3011M|4320B 2160B|   0     0 |   0     0 |1278  3097 |1.34 1.28 1.21|1.0   0 290|   0     0 |bash                 3632 5.0% 601k  18k|bash                 3632  601k  18k5.0%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 12 02:34:20 ubuntu dstat.sh[1794]: 12-03 02:34:20| 39   7  47   8   1| 572M  136M  108M 3012M|5140B 2038B| 596k  144k|39.0  2.00 | 665   929 |1.32 1.27 1.21|1.0   0 5.0|   0     0 |keystone-manage      3185  43%5364k  81k|keystone-manage      3185 5320k  81k 43%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 12 02:34:21 ubuntu dstat.sh[1794]: 12-03 02:34:21| 43   5  48   4   1| 591M  116M  109M 3012M|5455B 2160B| 592k    0 |84.0     0 | 647   931 |1.32 1.27 1.21|  0 1.0   0|   0     0 |keystone-manage      3185  46%4594k  46k|keystone-manage      3185 4594k  46k 46%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 12 02:34:22 ubuntu dstat.sh[1794]: 12-03 02:34:22| 40   8  29  20   2| 615M  324M  109M 2788M|4643B 2160B| 704k 3664k|55.0  70.0 | 809  1005 |1.32 1.27 1.21|3.0 1.0 5.0|   0     0 |keystone-manage      3185  44%5851k 290k|keystone-manage      3185 5851k 290k 44%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 12 02:34:23 ubuntu dstat.sh[1794]: 12-03 02:34:23| 15   4  43  35   3| 620M  319M  109M 2789M|5059B 1944B| 100k  844k|8.00  88.0 | 651   870 |1.32 1.27 1.21|3.0 1.0 1.0|   0     0 |keystone-manage      3185  14%1396k 255k|keystone-manage      3185 1396k 255k 14%|mysqld       177M|   0     0 |  15    7    0    7    0
