"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","14 Jan 2020 00:54:23 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
14-01 00:54:23,14.547,3.985,57.137,22.858,1.474,472231936,432865280,106975232,2879385600,0,0,158638.103,2872613.085,8.686,31.134,702.883,1102.540,1.840,1.310,1.170,2,0,20.387,0,0,14,3,0,4,0
14-01 00:54:24,19.500,35,38.500,4,3,471994368,432730112,106983424,2879627264,1392,0,0,94208,0,8,1421,3706,1.840,1.310,1.170,2,0,380,0,0,14,3,0,4,0
14-01 00:54:25,24,34.500,40,0,1.500,471961600,432467968,106983424,2879942656,1324,0,0,24576,0,6,2025,6781,1.780,1.300,1.170,1,0,269,0,0,14,3,0,4,0
14-01 00:54:26,30.102,28.061,37.755,0,4.082,472829952,431489024,106983424,2880045056,1619,0,0,12288,0,3,1986,4549,1.780,1.300,1.170,2,0,171,0,0,14,3,0,4,0
14-01 00:54:27,15.423,29.851,46.269,0.995,7.463,604438528,299474944,106983424,3008086016,489,0,0,34131968,0,34,2249,5283,1.780,1.300,1.170,1,0,313,0,0,16,5,0,8,0
14-01 00:54:28,48,4,47,0,1,629571584,274239488,106999808,3008172032,2482,0,8192,0,2,0,584,721,1.780,1.300,1.170,1,0,1,0,0,16,5,0,8,0
14-01 00:54:29,34.673,3.518,48.241,13.065,0.503,650600448,252551168,107032576,3008798720,1738,0,647168,532480,45,3,645,833,1.780,1.300,1.170,0,1,0,0,0,16,5,0,8,0
14-01 00:54:30,41.709,6.030,46.734,4.523,1.005,674971648,226836480,107155456,3009933312,902,0,143360,0,15,0,637,909,1.710,1.300,1.170,1,0,0,0,0,16,5,0,8,0
14-01 00:54:31,25,12,34,26.500,2.500,691798016,209276928,107274240,3010404352,2128,0,12288,1474560,1,36,1146,2074,1.710,1.300,1.170,0,1,2,0,0,16,7,0,8,0
14-01 00:54:32,2.020,2.020,46.970,45.455,3.535,691683328,209047552,107417600,3010605056,1908,0,0,884736,0,62,556,982,1.710,1.300,1.170,1,1,0,0,0,16,7,0,8,0
14-01 00:54:33,2.500,2.500,46.500,46.500,2,691900416,208310272,107671552,3010834432,599,0,0,1265664,0,94,732,1267,1.710,1.300,1.170,0,1,0,0,0,16,7,0,9,0
14-01 00:54:34,3.500,1.500,47.500,45,2.500,692260864,207429632,107909120,3011080192,1746,0,0,1208320,0,87,684,1111,1.710,1.300,1.170,1,1,0,0,0,16,7,0,8,0
14-01 00:54:35,1.531,1.020,47.959,48.469,1.020,692441088,207175680,107974656,3011088384,1872,0,0,438272,0,26,328,662,1.740,1.310,1.170,0,1,0,0,0,16,7,0,8,0
14-01 00:54:36,2.970,2.475,44.059,47.030,3.465,692539392,206573568,108158976,3011395584,3083,0,0,892928,0,66,580,918,1.740,1.310,1.170,1,1,0,0,0,16,7,0,8,0
14-01 00:54:37,1.990,2.488,45.771,45.274,4.478,692953088,205815808,108339200,3011522560,2696,0,0,3727360,0,109,661,1081,1.740,1.310,1.170,0,1,0,0,0,16,7,0,8,0
14-01 00:54:38,9.360,5.419,42.365,40.394,2.463,693497856,205086720,108503040,3011538944,1616,0,0,561152,0,62,647,1180,1.740,1.310,1.170,1,1,0,0,0,16,7,0,8,0
14-01 00:54:39,8.955,11.443,37.313,37.313,4.975,693821440,204451840,108683264,3011661824,2991,0,0,819200,0,85,786,1488,1.740,1.310,1.170,1,1,0,0,0,16,7,0,8,0
14-01 00:54:40,11.675,7.614,36.548,36.548,7.614,694206464,203845632,108838912,3011723264,5889,0,0,704512,0,71,730,1335,1.840,1.340,1.180,1,1,0,0,0,16,7,0,8,0
14-01 00:54:41,6.500,8.500,39,41.500,4.500,694931456,202813440,109039616,3011829760,1941,0,0,1052672,0,88,714,1322,1.840,1.340,1.180,0,1,2,0,0,16,7,0,8,0
14-01 00:54:42,19,16,27,35,3,694984704,202608640,109228032,3011784704,2265,0,0,876544,0,83,817,1236,1.840,1.340,1.180,1,1,0,0,0,16,7,0,8,0
14-01 00:54:43,10.714,9.694,34.694,43.878,1.020,695087104,202354688,109338624,3011821568,2703,0,0,675840,0,58,479,1181,1.840,1.340,1.180,1,1,0,0,0,16,7,0,8,0
14-01 00:54:44,4.478,5.473,49.254,40.299,0.498,695255040,202235904,109350912,3011731456,1683,0,0,110592,0,6,261,554,1.840,1.340,1.180,0,2,0,0,0,16,7,0,8,0
14-01 00:54:45,9,11.500,40.500,36.500,2.500,695635968,201760768,109461504,3011715072,2061,0,0,630784,0,56,497,965,1.850,1.350,1.190,1,1,0,0,0,16,7,0,8,0
14-01 00:54:46,11,10.500,41.500,29.500,7.500,695812096,201379840,109568000,3011809280,886,0,0,733184,0,60,530,913,1.850,1.350,1.190,0,1,0,0,0,16,7,0,8,0
14-01 00:54:47,9.453,6.965,42.289,34.826,6.468,696311808,200650752,109666304,3011940352,1239,0,0,1503232,0,64,599,1428,1.850,1.350,1.190,1,1,0,0,0,16,7,0,8,0
14-01 00:54:48,15.500,12,26.500,45,1,696688640,200142848,109830144,3011895296,521,0,0,1036288,0,74,608,1109,1.850,1.350,1.190,1,1,0,0,0,16,7,0,8,0
14-01 00:54:49,8.081,6.566,43.939,40.909,0.505,697008128,199761920,109965312,3011821568,1017,0,0,782336,0,64,465,1127,1.850,1.350,1.190,0,1,0,0,0,16,7,0,8,0
14-01 00:54:50,3.960,2.970,47.525,43.069,2.475,697212928,199344128,109998080,3011997696,2579,0,0,409600,0,20,375,1035,1.860,1.360,1.190,0,1,0,0,0,16,7,0,7,0
14-01 00:54:51,2.525,3.535,44.949,48.485,0.505,698564608,162066432,110071808,3046928384,807,0,0,475136,0,33,303,760,1.860,1.360,1.190,2,0,2,0,0,16,7,0,7,0
